Generation,mean,best
0,167.626368159204,148.9
1,166.68557213930347,143.9
2,167.76865671641792,143.9
3,166.30348258706468,143.9
4,165.96965174129355,143.9
5,165.88507462686567,143.9
6,165.60746268656717,143.9
7,164.1547263681592,143.9
8,164.45572139303482,143.3
9,163.59651741293533,143.3
10,163.09353233830845,143.3
11,161.73432835820896,140.1
12,161.39402985074628,140.1
13,160.95373134328358,137.5
14,160.6417910447761,137.5
15,160.02587064676618,137.5
16,159.50597014925373,137.5
17,158.23432835820896,137.5
18,158.36517412935322,137.5
19,157.1407960199005,135.2
20,157.58358208955224,135.2
21,155.74676616915423,133.9
22,157.9547263681592,133.9
23,155.95572139303482,125.4
24,154.10945273631842,125.4
25,153.36218905472637,125.4
26,153.53084577114427,125.4
27,152.37512437810946,125.4
28,151.5283582089552,125.4
29,151.8407960199005,125.4
30,151.2223880597015,125.4
31,150.2502487562189,125.4
32,149.55373134328357,125.4
33,149.69651741293532,125.4
34,148.50049751243782,125.4
35,149.35621890547264,125.4
36,147.4547263681592,125.4
37,147.0228855721393,124.0
38,147.38457711442786,124.0
39,146.99601990049752,124.0
40,146.8592039800995,119.8
41,147.01194029850745,119.8
42,145.75671641791044,119.8
43,146.5407960199005,119.8
44,145.9860696517413,119.8
45,145.0283582089552,119.8
46,143.9502487562189,119.8
47,144.04378109452736,119.8
48,144.0905472636816,119.8
49,142.7955223880597,119.8
50,142.8547263681592,119.8
51,142.28308457711444,119.8
52,141.73383084577114,119.8
53,141.59303482587063,119.8
54,142.13333333333333,119.8
55,142.1910447761194,119.8
56,141.18109452736317,119.8
57,141.07164179104478,119.8
58,140.75721393034826,119.8
59,140.38507462686567,119.8
60,138.9268656716418,119.8
61,140.37313432835822,119.8
62,140.12139303482587,119.8
63,139.61492537313433,119.8
64,138.2820895522388,119.8
65,139.07064676616915,117.2
66,138.74477611940299,117.2
67,138.5587064676617,117.2
68,139.4129353233831,117.2
69,138.1218905472637,115.0
70,139.1731343283582,115.0
71,138.6099502487562,115.0
72,137.53830845771145,115.0
73,137.89601990049752,115.0
74,137.3049751243781,115.0
75,138.66666666666666,115.0
76,138.1273631840796,115.0
77,136.5726368159204,115.0
78,137.71194029850747,115.0
79,138.01144278606967,115.0
80,136.6218905472637,111.1
81,137.32985074626865,111.1
82,136.28706467661692,111.1
83,136.84179104477613,111.1
84,135.963184079602,111.1
85,136.48756218905473,111.1
86,136.07910447761193,111.1
87,134.87164179104477,111.1
88,135.99303482587064,111.1
89,136.04179104477612,111.1
90,135.63532338308457,111.1
91,135.37512437810946,111.1
92,135.4278606965174,111.1
93,135.2731343283582,111.1
94,135.61940298507463,111.1
95,135.2582089552239,111.1
96,134.8542288557214,111.1
97,134.5407960199005,111.1
98,135.41890547263682,111.1
99,135.42587064676616,111.1
random,"([[10], []], 1, 0, 128)"
