gen >0, new best = 182.500
gen >0, new best = 133.900
gen: 0 best: 133.9 mean: 175.14203980099504
gen >1, new best = 124.300
gen >1, new best = 122.700
gen: 1 best: 122.7 mean: 173.45124378109452
gen: 2 best: 122.7 mean: 171.581592039801
gen: 3 best: 122.7 mean: 170.8726368159204
gen: 4 best: 122.7 mean: 167.9945273631841
gen >5, new best = 115.900
gen: 5 best: 115.9 mean: 166.78855721393035
gen: 6 best: 115.9 mean: 164.7004975124378
gen: 7 best: 115.9 mean: 165.26616915422886
gen >8, new best = 113.600
gen: 8 best: 113.6 mean: 163.4044776119403
gen >9, new best = 109.800
gen: 9 best: 109.8 mean: 161.7582089552239
gen: 10 best: 109.8 mean: 162.06666666666666
gen: 11 best: 109.8 mean: 161.2462686567164
gen >12, new best = 107.500
gen: 12 best: 107.5 mean: 157.8587064676617
gen >13, new best = 98.900
gen: 13 best: 98.9 mean: 157.77562189054726
gen: 14 best: 98.9 mean: 155.3587064676617
gen: 15 best: 98.9 mean: 152.95373134328358
gen: 16 best: 98.9 mean: 153.22835820895523
gen: 17 best: 98.9 mean: 150.03980099502488
gen: 18 best: 98.9 mean: 149.93731343283582
gen: 19 best: 98.9 mean: 148.99402985074627
gen: 20 best: 98.9 mean: 150.81940298507462
gen: 21 best: 98.9 mean: 149.07512437810945
gen: 22 best: 98.9 mean: 150.16069651741293
gen: 23 best: 98.9 mean: 147.77064676616916
gen: 24 best: 98.9 mean: 146.1457711442786
gen: 25 best: 98.9 mean: 148.73980099502486
gen: 26 best: 98.9 mean: 146.3134328358209
gen: 27 best: 98.9 mean: 145.52039800995024
gen: 28 best: 98.9 mean: 146.06069651741294
gen >29, new best = 97.700
gen: 29 best: 97.7 mean: 144.75223880597014
gen: 30 best: 97.7 mean: 143.9716417910448
gen: 31 best: 97.7 mean: 143.23283582089553
gen >32, new best = 95.200
gen: 32 best: 95.2 mean: 142.81243781094528
gen: 33 best: 95.2 mean: 142.90248756218907
gen: 34 best: 95.2 mean: 142.42537313432837
gen: 35 best: 95.2 mean: 142.07611940298509
gen: 36 best: 95.2 mean: 140.22487562189056
gen: 37 best: 95.2 mean: 139.4139303482587
gen: 38 best: 95.2 mean: 140.96616915422885
gen: 39 best: 95.2 mean: 138.62537313432836
gen: 40 best: 95.2 mean: 138.10298507462687
gen: 41 best: 95.2 mean: 138.31592039800995
gen: 42 best: 95.2 mean: 139.0099502487562
gen: 43 best: 95.2 mean: 139.71243781094526
gen: 44 best: 95.2 mean: 138.68407960199005
gen: 45 best: 95.2 mean: 137.126368159204
gen: 46 best: 95.2 mean: 138.2323383084577
gen: 47 best: 95.2 mean: 137.6905472636816
gen: 48 best: 95.2 mean: 137.38805970149255
gen: 49 best: 95.2 mean: 136.36915422885573
gen: 50 best: 95.2 mean: 136.39154228855722
gen: 51 best: 95.2 mean: 135.78009950248756
gen: 52 best: 95.2 mean: 136.17611940298508
gen: 53 best: 95.2 mean: 133.49850746268658
gen: 54 best: 95.2 mean: 132.99950248756218
gen: 55 best: 95.2 mean: 135.5054726368159
gen: 56 best: 95.2 mean: 135.33880597014925
gen: 57 best: 95.2 mean: 135.4641791044776
gen: 58 best: 95.2 mean: 135.4139303482587
gen: 59 best: 95.2 mean: 132.55074626865672
gen: 60 best: 95.2 mean: 133.09751243781093
gen: 61 best: 95.2 mean: 134.56218905472636
gen: 62 best: 95.2 mean: 135.56218905472636
gen: 63 best: 95.2 mean: 133.61393034825872
gen: 64 best: 95.2 mean: 133.6721393034826
gen: 65 best: 95.2 mean: 135.0089552238806
gen: 66 best: 95.2 mean: 134.0139303482587
gen: 67 best: 95.2 mean: 135.21194029850747
gen: 68 best: 95.2 mean: 135.39502487562189
gen: 69 best: 95.2 mean: 133.31442786069653
gen: 70 best: 95.2 mean: 135.58407960199006
gen: 71 best: 95.2 mean: 133.8363184079602
gen: 72 best: 95.2 mean: 132.3587064676617
gen: 73 best: 95.2 mean: 133.62985074626866
gen: 74 best: 95.2 mean: 133.57363184079603
gen: 75 best: 95.2 mean: 132.57412935323384
gen: 76 best: 95.2 mean: 132.10248756218905
gen: 77 best: 95.2 mean: 133.81442786069653
gen: 78 best: 95.2 mean: 131.14328358208954
gen: 79 best: 95.2 mean: 133.3771144278607
gen: 80 best: 95.2 mean: 131.01542288557215
gen: 81 best: 95.2 mean: 132.4681592039801
gen: 82 best: 95.2 mean: 131.48955223880597
gen: 83 best: 95.2 mean: 132.56467661691542
gen: 84 best: 95.2 mean: 132.82736318407962
gen: 85 best: 95.2 mean: 131.9223880597015
gen: 86 best: 95.2 mean: 131.6228855721393
gen: 87 best: 95.2 mean: 132.60696517412936
gen: 88 best: 95.2 mean: 132.29850746268656
gen: 89 best: 95.2 mean: 130.22885572139305
gen: 90 best: 95.2 mean: 130.82885572139304
gen: 91 best: 95.2 mean: 130.93482587064676
gen: 92 best: 95.2 mean: 129.62537313432836
gen >93, new best = 92.800
gen: 93 best: 92.8 mean: 130.44328358208955
gen: 94 best: 92.8 mean: 130.48805970149255
gen: 95 best: 92.8 mean: 129.2089552238806
gen: 96 best: 92.8 mean: 130.9049751243781
gen: 97 best: 92.8 mean: 131.46915422885573
gen: 98 best: 92.8 mean: 128.28955223880598
gen: 99 best: 92.8 mean: 128.63233830845772
