Exp	Best	Mean	StdDev
256N_graph10strictgen3rem50_628342graph.dat	1	65.56666666666666	70.9989123547365
256N_graph10strictgen3rem70_114244graph.dat	1	74.26666666666667	69.94852075316214
256N_graph10mediumgen3rem50_571220graph.dat	1	83.96666666666667	63.93146504048083
256N_graph10mediumgen3rem70_342732graph.dat	1	60.63333333333333	72.22441107794204
256N_graph10laxgen3rem50_485537graph.dat	1	101.96666666666667	67.02610602510703
256N_graph10laxgen3rem70_742586graph.dat	1	127	66.94375748840713
256N_graph10leerygen3rem50_456976graph.dat	1	118.86666666666666	84.35114436423228
256N_graph10leerygen3rem70_456976graph.dat	1	111.3	86.44695868951473
