gen >0, new best = 319.700
gen >0, new best = 293.500
gen >0, new best = 289.500
gen >0, new best = 276.400
gen: 0 best: 276.4 mean: 326.56865671641793
gen: 1 best: 276.4 mean: 327.04676616915424
gen >2, new best = 255.300
gen: 2 best: 255.3 mean: 323.5179104477612
gen: 3 best: 255.3 mean: 322.2955223880597
gen: 4 best: 255.3 mean: 321.2786069651741
gen: 5 best: 255.3 mean: 320.9592039800995
gen: 6 best: 255.3 mean: 316.5144278606965
gen: 7 best: 255.3 mean: 314.92437810945273
gen: 8 best: 255.3 mean: 314.8457711442786
gen: 9 best: 255.3 mean: 312.2781094527363
gen: 10 best: 255.3 mean: 312.9154228855721
gen: 11 best: 255.3 mean: 311.78656716417913
gen: 12 best: 255.3 mean: 311.7681592039801
gen: 13 best: 255.3 mean: 307.70646766169153
gen: 14 best: 255.3 mean: 305.9830845771144
gen: 15 best: 255.3 mean: 306.9213930348259
gen: 16 best: 255.3 mean: 303.4283582089552
gen: 17 best: 255.3 mean: 304.55621890547263
gen: 18 best: 255.3 mean: 301.47014925373134
gen >19, new best = 252.600
gen: 19 best: 252.6 mean: 300.81243781094526
gen >20, new best = 241.700
gen: 20 best: 241.7 mean: 300.44029850746267
gen: 21 best: 241.7 mean: 299.50646766169154
gen: 22 best: 241.7 mean: 300.826368159204
gen: 23 best: 241.7 mean: 298.0313432835821
gen: 24 best: 241.7 mean: 295.90746268656716
gen: 25 best: 241.7 mean: 293.09303482587063
gen: 26 best: 241.7 mean: 295.48407960199006
gen: 27 best: 241.7 mean: 293.9278606965174
gen: 28 best: 241.7 mean: 292.6029850746269
gen: 29 best: 241.7 mean: 295.10646766169157
gen: 30 best: 241.7 mean: 294.2716417910448
gen: 31 best: 241.7 mean: 293.4278606965174
gen: 32 best: 241.7 mean: 291.56666666666666
gen: 33 best: 241.7 mean: 292.7124378109453
gen: 34 best: 241.7 mean: 292.3716417910448
gen: 35 best: 241.7 mean: 292.28457711442786
gen: 36 best: 241.7 mean: 291.0124378109453
gen: 37 best: 241.7 mean: 290.44228855721394
gen: 38 best: 241.7 mean: 290.7601990049751
gen: 39 best: 241.7 mean: 290.2452736318408
gen: 40 best: 241.7 mean: 289.77910447761195
gen: 41 best: 241.7 mean: 288.37462686567164
gen: 42 best: 241.7 mean: 286.7348258706468
gen: 43 best: 241.7 mean: 286.26169154228853
gen: 44 best: 241.7 mean: 288.1557213930348
gen: 45 best: 241.7 mean: 288.71890547263683
gen: 46 best: 241.7 mean: 285.8134328358209
gen: 47 best: 241.7 mean: 286.9124378109453
gen: 48 best: 241.7 mean: 285.8731343283582
gen: 49 best: 241.7 mean: 287.7318407960199
gen >50, new best = 241.600
gen: 50 best: 241.6 mean: 286.08009950248754
gen: 51 best: 241.6 mean: 285.8019900497512
gen: 52 best: 241.6 mean: 284.4945273631841
gen: 53 best: 241.6 mean: 285.2985074626866
gen: 54 best: 241.6 mean: 284.28855721393035
gen >55, new best = 239.800
gen: 55 best: 239.8 mean: 283.0134328358209
gen >56, new best = 237.800
gen >56, new best = 235.000
gen: 56 best: 235.0 mean: 283.8915422885572
gen: 57 best: 235.0 mean: 283.1099502487562
gen: 58 best: 235.0 mean: 284.31243781094526
gen: 59 best: 235.0 mean: 284.5721393034826
gen: 60 best: 235.0 mean: 281.39850746268655
gen: 61 best: 235.0 mean: 282.1940298507463
gen: 62 best: 235.0 mean: 284.1223880597015
gen: 63 best: 235.0 mean: 284.27562189054726
gen: 64 best: 235.0 mean: 283.7582089552239
gen: 65 best: 235.0 mean: 283.1761194029851
gen: 66 best: 235.0 mean: 282.4228855721393
gen: 67 best: 235.0 mean: 282.8373134328358
gen: 68 best: 235.0 mean: 281.3388059701493
gen: 69 best: 235.0 mean: 282.89452736318407
gen: 70 best: 235.0 mean: 284.37860696517413
gen: 71 best: 235.0 mean: 282.1796019900498
gen: 72 best: 235.0 mean: 281.9636815920398
gen: 73 best: 235.0 mean: 282.2084577114428
gen: 74 best: 235.0 mean: 281.9194029850746
gen: 75 best: 235.0 mean: 280.8676616915423
gen: 76 best: 235.0 mean: 281.6189054726368
gen: 77 best: 235.0 mean: 280.2437810945274
gen: 78 best: 235.0 mean: 280.5139303482587
gen: 79 best: 235.0 mean: 281.97860696517415
gen >80, new best = 226.700
gen: 80 best: 226.7 mean: 279.13084577114427
gen: 81 best: 226.7 mean: 280.3686567164179
gen: 82 best: 226.7 mean: 280.43930348258704
gen: 83 best: 226.7 mean: 280.56666666666666
gen: 84 best: 226.7 mean: 280.53333333333336
gen: 85 best: 226.7 mean: 281.54477611940297
gen: 86 best: 226.7 mean: 280.09751243781096
gen: 87 best: 226.7 mean: 279.9462686567164
gen: 88 best: 226.7 mean: 281.5845771144279
gen: 89 best: 226.7 mean: 278.42985074626864
gen: 90 best: 226.7 mean: 280.40597014925373
gen: 91 best: 226.7 mean: 278.78905472636814
gen: 92 best: 226.7 mean: 279.41990049751246
gen: 93 best: 226.7 mean: 280.72437810945274
gen: 94 best: 226.7 mean: 279.97363184079603
gen: 95 best: 226.7 mean: 280.31940298507465
gen: 96 best: 226.7 mean: 278.7990049751244
gen: 97 best: 226.7 mean: 278.2164179104478
gen: 98 best: 226.7 mean: 280.3557213930348
gen: 99 best: 226.7 mean: 279.57064676616915
