gen >0, new best = 313.200
gen >0, new best = 312.400
gen >0, new best = 310.800
gen >0, new best = 308.500
gen >0, new best = 283.000
gen: 0 best: 283.0 mean: 331.80223880597015
gen: 1 best: 283.0 mean: 332.33830845771143
gen: 2 best: 283.0 mean: 329.7044776119403
gen: 3 best: 283.0 mean: 330.25721393034826
gen: 4 best: 283.0 mean: 329.81990049751244
gen: 5 best: 283.0 mean: 328.01542288557215
gen: 6 best: 283.0 mean: 325.3726368159204
gen: 7 best: 283.0 mean: 326.5810945273632
gen: 8 best: 283.0 mean: 325.14776119402984
gen: 9 best: 283.0 mean: 324.2805970149254
gen: 10 best: 283.0 mean: 322.86218905472634
gen: 11 best: 283.0 mean: 322.2452736318408
gen: 12 best: 283.0 mean: 322.3955223880597
gen >13, new best = 265.700
gen: 13 best: 265.7 mean: 320.9154228855721
gen: 14 best: 265.7 mean: 318.9870646766169
gen: 15 best: 265.7 mean: 318.46119402985073
gen >16, new best = 260.800
gen: 16 best: 260.8 mean: 318.87064676616916
gen: 17 best: 260.8 mean: 317.88009950248755
gen: 18 best: 260.8 mean: 316.4049751243781
gen: 19 best: 260.8 mean: 314.9049751243781
gen: 20 best: 260.8 mean: 316.55721393034827
gen: 21 best: 260.8 mean: 315.37014925373137
gen: 22 best: 260.8 mean: 314.1776119402985
gen: 23 best: 260.8 mean: 314.0905472636816
gen: 24 best: 260.8 mean: 315.355223880597
gen: 25 best: 260.8 mean: 313.426368159204
gen: 26 best: 260.8 mean: 312.17661691542287
gen: 27 best: 260.8 mean: 311.40398009950246
gen >28, new best = 259.900
gen >28, new best = 253.900
gen: 28 best: 253.9 mean: 311.18756218905474
gen: 29 best: 253.9 mean: 310.7328358208955
gen: 30 best: 253.9 mean: 310.6194029850746
gen: 31 best: 253.9 mean: 309.9691542288557
gen: 32 best: 253.9 mean: 310.6741293532338
gen: 33 best: 253.9 mean: 308.4651741293532
gen: 34 best: 253.9 mean: 309.42388059701494
gen: 35 best: 253.9 mean: 308.93681592039803
gen: 36 best: 253.9 mean: 307.94427860696516
gen: 37 best: 253.9 mean: 307.35223880597016
gen >38, new best = 246.300
gen: 38 best: 246.3 mean: 307.39800995024876
gen: 39 best: 246.3 mean: 306.03432835820894
gen: 40 best: 246.3 mean: 307.6353233830846
gen: 41 best: 246.3 mean: 307.32885572139304
gen: 42 best: 246.3 mean: 306.87860696517413
gen: 43 best: 246.3 mean: 305.3517412935323
gen: 44 best: 246.3 mean: 304.9323383084577
gen >45, new best = 234.800
gen: 45 best: 234.8 mean: 305.8492537313433
gen: 46 best: 234.8 mean: 305.7124378109453
gen: 47 best: 234.8 mean: 304.3636815920398
gen: 48 best: 234.8 mean: 304.67313432835823
gen: 49 best: 234.8 mean: 304.9223880597015
gen: 50 best: 234.8 mean: 305.7049751243781
gen: 51 best: 234.8 mean: 305.126368159204
gen: 52 best: 234.8 mean: 305.5268656716418
gen: 53 best: 234.8 mean: 304.428855721393
gen: 54 best: 234.8 mean: 303.789552238806
gen: 55 best: 234.8 mean: 302.8641791044776
gen: 56 best: 234.8 mean: 303.0074626865672
gen: 57 best: 234.8 mean: 303.1313432835821
gen: 58 best: 234.8 mean: 303.18208955223884
gen: 59 best: 234.8 mean: 303.463184079602
gen: 60 best: 234.8 mean: 301.59800995024875
gen: 61 best: 234.8 mean: 301.7144278606965
gen: 62 best: 234.8 mean: 303.27512437810947
gen: 63 best: 234.8 mean: 301.7417910447761
gen: 64 best: 234.8 mean: 302.1313432835821
gen: 65 best: 234.8 mean: 302.3059701492537
gen: 66 best: 234.8 mean: 302.11592039800996
gen: 67 best: 234.8 mean: 301.5820895522388
gen: 68 best: 234.8 mean: 301.3169154228856
gen: 69 best: 234.8 mean: 302.4855721393035
gen: 70 best: 234.8 mean: 301.8442786069652
gen: 71 best: 234.8 mean: 302.3955223880597
gen: 72 best: 234.8 mean: 302.94278606965173
gen: 73 best: 234.8 mean: 301.9363184079602
gen: 74 best: 234.8 mean: 301.19701492537314
gen: 75 best: 234.8 mean: 301.45671641791046
gen: 76 best: 234.8 mean: 303.01741293532336
gen: 77 best: 234.8 mean: 302.02039800995027
gen: 78 best: 234.8 mean: 301.79203980099504
gen: 79 best: 234.8 mean: 301.10746268656715
gen: 80 best: 234.8 mean: 301.9398009950249
gen: 81 best: 234.8 mean: 301.6960199004975
gen: 82 best: 234.8 mean: 301.87960199004976
gen: 83 best: 234.8 mean: 301.58507462686566
gen: 84 best: 234.8 mean: 298.97164179104476
gen: 85 best: 234.8 mean: 301.42985074626864
gen: 86 best: 234.8 mean: 300.88756218905473
gen: 87 best: 234.8 mean: 299.5810945273632
gen: 88 best: 234.8 mean: 299.36169154228855
gen: 89 best: 234.8 mean: 300.8353233830846
gen: 90 best: 234.8 mean: 299.6283582089552
gen: 91 best: 234.8 mean: 300.70597014925374
gen: 92 best: 234.8 mean: 299.9965174129353
gen: 93 best: 234.8 mean: 299.0308457711443
gen: 94 best: 234.8 mean: 300.26119402985074
gen: 95 best: 234.8 mean: 299.72985074626865
gen: 96 best: 234.8 mean: 301.33781094527365
gen: 97 best: 234.8 mean: 301.0810945273632
gen: 98 best: 234.8 mean: 301.09601990049754
gen: 99 best: 234.8 mean: 301.2860696517413
