gen >0, new best = 292.800
gen >0, new best = 264.200
gen >0, new best = 223.500
gen >0, new best = 208.200
gen: 0 best: 208.2 mean: 303.24427860696517
gen: 1 best: 208.2 mean: 296.5676616915423
gen: 2 best: 208.2 mean: 291.96417910447764
gen: 3 best: 208.2 mean: 286.01940298507463
gen: 4 best: 208.2 mean: 285.144776119403
gen >5, new best = 204.700
gen: 5 best: 204.7 mean: 279.93681592039803
gen: 6 best: 204.7 mean: 274.7039800995025
gen: 7 best: 204.7 mean: 275.5955223880597
gen >8, new best = 191.800
gen >8, new best = 185.800
gen: 8 best: 185.8 mean: 272.17661691542287
gen: 9 best: 185.8 mean: 271.00696517412933
gen: 10 best: 185.8 mean: 269.5915422885572
gen: 11 best: 185.8 mean: 267.04129353233833
gen: 12 best: 185.8 mean: 262.86019900497513
gen: 13 best: 185.8 mean: 258.8502487562189
gen: 14 best: 185.8 mean: 258.23930348258705
gen: 15 best: 185.8 mean: 258.45870646766167
gen: 16 best: 185.8 mean: 255.69203980099502
gen >17, new best = 184.400
gen: 17 best: 184.4 mean: 252.37512437810946
gen >18, new best = 181.700
gen: 18 best: 181.7 mean: 251.5089552238806
gen: 19 best: 181.7 mean: 251.6960199004975
gen: 20 best: 181.7 mean: 248.2462686567164
gen: 21 best: 181.7 mean: 246.95671641791046
gen: 22 best: 181.7 mean: 245.8452736318408
gen: 23 best: 181.7 mean: 243.26716417910447
gen: 24 best: 181.7 mean: 242.34278606965174
gen: 25 best: 181.7 mean: 241.3592039800995
gen: 26 best: 181.7 mean: 239.78507462686568
gen: 27 best: 181.7 mean: 241.52039800995024
gen: 28 best: 181.7 mean: 238.1865671641791
gen: 29 best: 181.7 mean: 236.381592039801
gen: 30 best: 181.7 mean: 235.6860696517413
gen >31, new best = 177.600
gen: 31 best: 177.6 mean: 233.38955223880598
gen: 32 best: 177.6 mean: 233.23731343283583
gen: 33 best: 177.6 mean: 235.73383084577114
gen: 34 best: 177.6 mean: 230.87611940298507
gen: 35 best: 177.6 mean: 231.6273631840796
gen: 36 best: 177.6 mean: 233.93731343283582
gen: 37 best: 177.6 mean: 230.55373134328357
gen: 38 best: 177.6 mean: 232.15771144278608
gen: 39 best: 177.6 mean: 231.9597014925373
gen: 40 best: 177.6 mean: 230.16169154228857
gen: 41 best: 177.6 mean: 231.1592039800995
gen: 42 best: 177.6 mean: 231.00099502487564
gen: 43 best: 177.6 mean: 229.6915422885572
gen: 44 best: 177.6 mean: 228.40597014925373
gen: 45 best: 177.6 mean: 229.04378109452736
gen: 46 best: 177.6 mean: 229.91194029850746
gen: 47 best: 177.6 mean: 227.4318407960199
gen: 48 best: 177.6 mean: 226.7771144278607
gen: 49 best: 177.6 mean: 225.17611940298508
gen: 50 best: 177.6 mean: 227.08756218905472
gen: 51 best: 177.6 mean: 223.7189054726368
gen: 52 best: 177.6 mean: 225.53781094527363
gen: 53 best: 177.6 mean: 225.83084577114428
gen: 54 best: 177.6 mean: 222.96268656716418
gen: 55 best: 177.6 mean: 226.1587064676617
gen: 56 best: 177.6 mean: 222.4542288557214
gen: 57 best: 177.6 mean: 224.17363184079602
gen: 58 best: 177.6 mean: 223.34179104477613
gen: 59 best: 177.6 mean: 222.0960199004975
gen: 60 best: 177.6 mean: 222.41940298507464
gen: 61 best: 177.6 mean: 221.9945273631841
gen: 62 best: 177.6 mean: 223.1358208955224
gen: 63 best: 177.6 mean: 221.13383084577114
gen: 64 best: 177.6 mean: 222.1865671641791
gen: 65 best: 177.6 mean: 221.96915422885573
gen: 66 best: 177.6 mean: 221.73383084577114
gen: 67 best: 177.6 mean: 220.463184079602
gen: 68 best: 177.6 mean: 221.6273631840796
gen: 69 best: 177.6 mean: 225.03830845771145
gen: 70 best: 177.6 mean: 223.28457711442786
gen: 71 best: 177.6 mean: 223.34328358208955
gen: 72 best: 177.6 mean: 222.71094527363184
gen: 73 best: 177.6 mean: 222.7860696517413
gen: 74 best: 177.6 mean: 223.10298507462687
gen: 75 best: 177.6 mean: 221.30248756218904
gen: 76 best: 177.6 mean: 223.45273631840797
gen: 77 best: 177.6 mean: 223.99800995024876
gen: 78 best: 177.6 mean: 224.18855721393035
gen: 79 best: 177.6 mean: 222.7044776119403
gen: 80 best: 177.6 mean: 220.6995024875622
gen: 81 best: 177.6 mean: 219.82039800995025
gen: 82 best: 177.6 mean: 219.64378109452736
gen: 83 best: 177.6 mean: 220.88407960199004
gen: 84 best: 177.6 mean: 220.87114427860698
gen: 85 best: 177.6 mean: 221.13084577114427
gen: 86 best: 177.6 mean: 220.6452736318408
gen: 87 best: 177.6 mean: 220.22487562189053
gen: 88 best: 177.6 mean: 217.57164179104478
gen: 89 best: 177.6 mean: 219.64726368159205
gen: 90 best: 177.6 mean: 220.19004975124378
gen: 91 best: 177.6 mean: 220.46467661691543
gen: 92 best: 177.6 mean: 219.563184079602
gen: 93 best: 177.6 mean: 219.91094527363185
gen: 94 best: 177.6 mean: 219.55721393034827
gen >95, new best = 176.000
gen: 95 best: 176.0 mean: 220.20199004975123
gen: 96 best: 176.0 mean: 219.84029850746268
gen: 97 best: 176.0 mean: 220.89054726368158
gen: 98 best: 176.0 mean: 215.61293532338308
gen: 99 best: 176.0 mean: 221.09751243781093
