gen >0, new best = 673.700
gen >0, new best = 670.800
gen >0, new best = 656.100
gen >0, new best = 650.700
gen >0, new best = 635.100
gen >0, new best = 606.500
gen >0, new best = 588.400
gen: 0 best: 588.4 mean: 668.5731343283582
gen: 1 best: 588.4 mean: 668.7432835820896
gen: 2 best: 588.4 mean: 665.7
gen: 3 best: 588.4 mean: 668.1726368159204
gen >4, new best = 583.800
gen: 4 best: 583.8 mean: 665.7283582089552
gen: 5 best: 583.8 mean: 665.4582089552239
gen: 6 best: 583.8 mean: 664.6348258706468
gen: 7 best: 583.8 mean: 664.8771144278606
gen: 8 best: 583.8 mean: 661.9905472636816
gen: 9 best: 583.8 mean: 661.2910447761194
gen: 10 best: 583.8 mean: 660.9422885572139
gen >11, new best = 582.800
gen: 11 best: 582.8 mean: 658.1054726368159
gen: 12 best: 582.8 mean: 659.955223880597
gen: 13 best: 582.8 mean: 659.0014925373134
gen: 14 best: 582.8 mean: 658.0776119402985
gen: 15 best: 582.8 mean: 657.1786069651741
gen >16, new best = 521.700
gen: 16 best: 521.7 mean: 655.4388059701492
gen: 17 best: 521.7 mean: 657.531343283582
gen: 18 best: 521.7 mean: 655.739303482587
gen: 19 best: 521.7 mean: 658.165671641791
gen: 20 best: 521.7 mean: 655.171144278607
gen: 21 best: 521.7 mean: 655.7313432835821
gen: 22 best: 521.7 mean: 655.6189054726368
gen: 23 best: 521.7 mean: 653.8218905472637
gen: 24 best: 521.7 mean: 655.7203980099503
gen: 25 best: 521.7 mean: 655.0348258706467
gen: 26 best: 521.7 mean: 653.5597014925373
gen: 27 best: 521.7 mean: 652.4810945273632
gen: 28 best: 521.7 mean: 650.9318407960199
gen: 29 best: 521.7 mean: 651.334328358209
gen: 30 best: 521.7 mean: 652.1223880597015
gen: 31 best: 521.7 mean: 651.5875621890548
gen: 32 best: 521.7 mean: 650.2885572139304
gen: 33 best: 521.7 mean: 650.9880597014925
gen: 34 best: 521.7 mean: 650.5577114427861
gen: 35 best: 521.7 mean: 650.8194029850746
gen: 36 best: 521.7 mean: 647.9412935323382
gen: 37 best: 521.7 mean: 650.1985074626866
gen: 38 best: 521.7 mean: 644.4258706467662
gen: 39 best: 521.7 mean: 647.7940298507463
gen: 40 best: 521.7 mean: 647.2417910447762
gen: 41 best: 521.7 mean: 647.6283582089552
gen: 42 best: 521.7 mean: 646.4383084577114
gen: 43 best: 521.7 mean: 644.8398009950249
gen: 44 best: 521.7 mean: 644.776119402985
gen: 45 best: 521.7 mean: 646.9273631840796
gen: 46 best: 521.7 mean: 647.0457711442787
gen: 47 best: 521.7 mean: 645.1935323383085
gen: 48 best: 521.7 mean: 645.8517412935323
gen: 49 best: 521.7 mean: 645.1452736318408
gen: 50 best: 521.7 mean: 643.0417910447761
gen: 51 best: 521.7 mean: 645.6149253731344
gen: 52 best: 521.7 mean: 644.7985074626865
gen: 53 best: 521.7 mean: 643.6626865671642
gen: 54 best: 521.7 mean: 643.5194029850746
gen: 55 best: 521.7 mean: 643.0950248756219
gen: 56 best: 521.7 mean: 644.3726368159204
gen: 57 best: 521.7 mean: 643.5348258706467
gen: 58 best: 521.7 mean: 642.9641791044776
gen: 59 best: 521.7 mean: 642.4990049751244
gen: 60 best: 521.7 mean: 641.9044776119403
gen >61, new best = 521.100
gen: 61 best: 521.1 mean: 641.7766169154229
gen: 62 best: 521.1 mean: 642.1830845771144
gen: 63 best: 521.1 mean: 640.3
gen: 64 best: 521.1 mean: 641.7656716417911
gen: 65 best: 521.1 mean: 640.5606965174129
gen: 66 best: 521.1 mean: 640.2572139303483
gen: 67 best: 521.1 mean: 641.6547263681592
gen: 68 best: 521.1 mean: 640.0835820895522
gen: 69 best: 521.1 mean: 639.3089552238806
gen: 70 best: 521.1 mean: 638.7223880597015
gen: 71 best: 521.1 mean: 638.9776119402985
gen: 72 best: 521.1 mean: 639.0537313432836
gen: 73 best: 521.1 mean: 639.7646766169154
gen: 74 best: 521.1 mean: 638.155223880597
gen: 75 best: 521.1 mean: 637.4582089552239
gen: 76 best: 521.1 mean: 637.9621890547264
gen: 77 best: 521.1 mean: 638.5522388059702
gen: 78 best: 521.1 mean: 638.0492537313432
gen: 79 best: 521.1 mean: 637.7308457711442
gen: 80 best: 521.1 mean: 637.8830845771145
gen: 81 best: 521.1 mean: 637.1273631840796
gen: 82 best: 521.1 mean: 637.6109452736318
gen: 83 best: 521.1 mean: 637.3980099502487
gen: 84 best: 521.1 mean: 638.4283582089553
gen: 85 best: 521.1 mean: 636.5253731343283
gen: 86 best: 521.1 mean: 637.4487562189055
gen: 87 best: 521.1 mean: 636.8154228855722
gen: 88 best: 521.1 mean: 638.0134328358209
gen: 89 best: 521.1 mean: 636.8532338308457
gen: 90 best: 521.1 mean: 637.5547263681592
gen: 91 best: 521.1 mean: 638.0592039800995
gen: 92 best: 521.1 mean: 636.0472636815921
gen: 93 best: 521.1 mean: 637.9985074626866
gen: 94 best: 521.1 mean: 636.38407960199
gen: 95 best: 521.1 mean: 636.2845771144279
gen: 96 best: 521.1 mean: 636.38407960199
gen: 97 best: 521.1 mean: 636.8621890547264
gen: 98 best: 521.1 mean: 635.5885572139304
gen: 99 best: 521.1 mean: 636.3189054726369
