gen >0, new best = 496.200
gen >0, new best = 473.600
gen: 0 best: 473.6 mean: 572.9584577114427
gen: 1 best: 473.6 mean: 570.328855721393
gen >2, new best = 432.300
gen: 2 best: 432.3 mean: 559.5950248756219
gen: 3 best: 432.3 mean: 562.2462686567164
gen: 4 best: 432.3 mean: 554.4442786069652
gen: 5 best: 432.3 mean: 551.702487562189
gen: 6 best: 432.3 mean: 549.2477611940299
gen: 7 best: 432.3 mean: 545.9646766169154
gen: 8 best: 432.3 mean: 541.0089552238805
gen: 9 best: 432.3 mean: 544.0527363184079
gen: 10 best: 432.3 mean: 538.2796019900497
gen >11, new best = 420.500
gen: 11 best: 420.5 mean: 529.5820895522388
gen: 12 best: 420.5 mean: 531.5298507462686
gen: 13 best: 420.5 mean: 528.8965174129353
gen: 14 best: 420.5 mean: 527.405472636816
gen: 15 best: 420.5 mean: 530.8577114427861
gen: 16 best: 420.5 mean: 522.9243781094527
gen: 17 best: 420.5 mean: 521.3970149253731
gen: 18 best: 420.5 mean: 516.4029850746268
gen: 19 best: 420.5 mean: 513.2940298507463
gen >20, new best = 404.900
gen: 20 best: 404.9 mean: 510.96069651741294
gen: 21 best: 404.9 mean: 513.528855721393
gen: 22 best: 404.9 mean: 510.6084577114428
gen: 23 best: 404.9 mean: 504.265671641791
gen: 24 best: 404.9 mean: 505.82338308457713
gen: 25 best: 404.9 mean: 501.218407960199
gen >26, new best = 376.800
gen: 26 best: 376.8 mean: 501.9089552238806
gen: 27 best: 376.8 mean: 500.57014925373136
gen: 28 best: 376.8 mean: 500.7233830845771
gen: 29 best: 376.8 mean: 493.36915422885573
gen: 30 best: 376.8 mean: 493.289552238806
gen: 31 best: 376.8 mean: 494.68457711442784
gen: 32 best: 376.8 mean: 491.12487562189057
gen: 33 best: 376.8 mean: 487.8218905472637
gen: 34 best: 376.8 mean: 487.84278606965177
gen: 35 best: 376.8 mean: 484.91492537313434
gen: 36 best: 376.8 mean: 484.0905472636816
gen: 37 best: 376.8 mean: 485.31243781094526
gen: 38 best: 376.8 mean: 484.38009950248755
gen: 39 best: 376.8 mean: 481.4960199004975
gen: 40 best: 376.8 mean: 480.2228855721393
gen: 41 best: 376.8 mean: 481.1542288557214
gen: 42 best: 376.8 mean: 479.7875621890547
gen: 43 best: 376.8 mean: 478.818407960199
gen: 44 best: 376.8 mean: 477.57014925373136
gen: 45 best: 376.8 mean: 476.9194029850746
gen: 46 best: 376.8 mean: 478.4029850746269
gen: 47 best: 376.8 mean: 479.0223880597015
gen: 48 best: 376.8 mean: 477.20995024875623
gen: 49 best: 376.8 mean: 473.3019900497512
gen: 50 best: 376.8 mean: 475.0915422885572
gen: 51 best: 376.8 mean: 472.3318407960199
gen: 52 best: 376.8 mean: 473.41144278606964
gen: 53 best: 376.8 mean: 474.0
gen: 54 best: 376.8 mean: 472.4462686567164
gen: 55 best: 376.8 mean: 469.73930348258705
gen: 56 best: 376.8 mean: 470.22089552238805
gen: 57 best: 376.8 mean: 475.1671641791045
gen: 58 best: 376.8 mean: 473.7870646766169
gen: 59 best: 376.8 mean: 471.1666666666667
gen: 60 best: 376.8 mean: 471.65472636815923
gen: 61 best: 376.8 mean: 468.51592039800994
gen: 62 best: 376.8 mean: 472.08308457711445
gen: 63 best: 376.8 mean: 469.62537313432836
gen: 64 best: 376.8 mean: 469.3517412935323
gen: 65 best: 376.8 mean: 467.7691542288557
gen: 66 best: 376.8 mean: 470.48457711442785
gen: 67 best: 376.8 mean: 472.22039800995026
gen: 68 best: 376.8 mean: 466.84378109452734
gen: 69 best: 376.8 mean: 468.0094527363184
gen: 70 best: 376.8 mean: 466.4676616915423
gen: 71 best: 376.8 mean: 470.18457711442784
gen: 72 best: 376.8 mean: 466.3223880597015
gen: 73 best: 376.8 mean: 465.7950248756219
gen >74, new best = 375.800
gen: 74 best: 375.8 mean: 464.12487562189057
gen >75, new best = 373.700
gen: 75 best: 373.7 mean: 462.6681592039801
gen: 76 best: 373.7 mean: 467.03432835820894
gen: 77 best: 373.7 mean: 463.72636815920396
gen: 78 best: 373.7 mean: 466.2089552238806
gen: 79 best: 373.7 mean: 465.5278606965174
gen: 80 best: 373.7 mean: 463.0567164179104
gen: 81 best: 373.7 mean: 463.39253731343285
gen: 82 best: 373.7 mean: 464.2746268656716
gen: 83 best: 373.7 mean: 462.19502487562187
gen: 84 best: 373.7 mean: 465.855223880597
gen: 85 best: 373.7 mean: 461.15273631840796
gen: 86 best: 373.7 mean: 460.5
gen: 87 best: 373.7 mean: 463.06318407960197
gen: 88 best: 373.7 mean: 464.8512437810945
gen: 89 best: 373.7 mean: 463.95671641791046
gen >90, new best = 369.700
gen: 90 best: 369.7 mean: 462.7507462686567
gen: 91 best: 369.7 mean: 462.7044776119403
gen: 92 best: 369.7 mean: 462.452736318408
gen: 93 best: 369.7 mean: 461.0681592039801
gen: 94 best: 369.7 mean: 458.3721393034826
gen: 95 best: 369.7 mean: 462.0089552238806
gen: 96 best: 369.7 mean: 458.5696517412935
gen: 97 best: 369.7 mean: 462.036815920398
gen: 98 best: 369.7 mean: 460.9741293532338
gen: 99 best: 369.7 mean: 461.6
