gen >0, new best = 568.800
gen >0, new best = 565.400
gen >0, new best = 556.500
gen >0, new best = 546.900
gen >0, new best = 442.600
gen: 0 best: 442.6 mean: 573.3970149253731
gen: 1 best: 442.6 mean: 566.4975124378109
gen: 2 best: 442.6 mean: 562.473631840796
gen: 3 best: 442.6 mean: 552.4308457711443
gen: 4 best: 442.6 mean: 553.273631840796
gen: 5 best: 442.6 mean: 546.3273631840796
gen >6, new best = 412.300
gen: 6 best: 412.3 mean: 540.9338308457711
gen: 7 best: 412.3 mean: 539.6238805970149
gen: 8 best: 412.3 mean: 535.0621890547263
gen: 9 best: 412.3 mean: 531.6955223880597
gen: 10 best: 412.3 mean: 530.3995024875622
gen: 11 best: 412.3 mean: 528.3542288557214
gen >12, new best = 405.800
gen: 12 best: 405.8 mean: 529.320895522388
gen: 13 best: 405.8 mean: 522.2467661691542
gen: 14 best: 405.8 mean: 518.1980099502488
gen: 15 best: 405.8 mean: 520.118407960199
gen: 16 best: 405.8 mean: 519.3786069651741
gen: 17 best: 405.8 mean: 512.8049751243781
gen: 18 best: 405.8 mean: 517.6985074626866
gen >19, new best = 397.400
gen: 19 best: 397.4 mean: 512.7283582089552
gen: 20 best: 397.4 mean: 509.9800995024876
gen: 21 best: 397.4 mean: 503.8298507462687
gen: 22 best: 397.4 mean: 504.2865671641791
gen: 23 best: 397.4 mean: 504.1855721393035
gen: 24 best: 397.4 mean: 504.9955223880597
gen: 25 best: 397.4 mean: 502.1502487562189
gen: 26 best: 397.4 mean: 498.5771144278607
gen: 27 best: 397.4 mean: 496.9860696517413
gen: 28 best: 397.4 mean: 494.4860696517413
gen: 29 best: 397.4 mean: 497.54129353233833
gen: 30 best: 397.4 mean: 496.3492537313433
gen: 31 best: 397.4 mean: 492.9955223880597
gen: 32 best: 397.4 mean: 493.15820895522387
gen >33, new best = 396.400
gen: 33 best: 396.4 mean: 492.87462686567164
gen: 34 best: 396.4 mean: 490.655223880597
gen: 35 best: 396.4 mean: 486.10199004975124
gen: 36 best: 396.4 mean: 486.92537313432837
gen >37, new best = 388.800
gen: 37 best: 388.8 mean: 487.3905472636816
gen: 38 best: 388.8 mean: 487.8960199004975
gen: 39 best: 388.8 mean: 485.2164179104478
gen >40, new best = 364.500
gen: 40 best: 364.5 mean: 486.9651741293532
gen: 41 best: 364.5 mean: 484.0512437810945
gen: 42 best: 364.5 mean: 483.355223880597
gen: 43 best: 364.5 mean: 483.3333333333333
gen: 44 best: 364.5 mean: 480.6850746268657
gen: 45 best: 364.5 mean: 483.22487562189053
gen: 46 best: 364.5 mean: 481.66616915422884
gen: 47 best: 364.5 mean: 479.8905472636816
gen: 48 best: 364.5 mean: 479.35621890547264
gen: 49 best: 364.5 mean: 477.6084577114428
gen: 50 best: 364.5 mean: 476.58407960199
gen: 51 best: 364.5 mean: 477.14378109452736
gen: 52 best: 364.5 mean: 474.5766169154229
gen: 53 best: 364.5 mean: 478.8666666666667
gen: 54 best: 364.5 mean: 477.11144278606963
gen: 55 best: 364.5 mean: 474.87860696517413
gen: 56 best: 364.5 mean: 473.9213930348259
gen: 57 best: 364.5 mean: 472.61044776119405
gen: 58 best: 364.5 mean: 473.61641791044775
gen: 59 best: 364.5 mean: 471.1796019900498
gen: 60 best: 364.5 mean: 470.8940298507463
gen: 61 best: 364.5 mean: 471.1169154228856
gen: 62 best: 364.5 mean: 471.9960199004975
gen: 63 best: 364.5 mean: 469.4507462686567
gen: 64 best: 364.5 mean: 470.60199004975124
gen: 65 best: 364.5 mean: 466.4646766169154
gen: 66 best: 364.5 mean: 469.4686567164179
gen: 67 best: 364.5 mean: 469.25671641791047
gen: 68 best: 364.5 mean: 470.4457711442786
gen: 69 best: 364.5 mean: 466.5691542288557
gen: 70 best: 364.5 mean: 470.0786069651741
gen: 71 best: 364.5 mean: 466.00696517412933
gen: 72 best: 364.5 mean: 468.6666666666667
gen: 73 best: 364.5 mean: 470.06666666666666
gen: 74 best: 364.5 mean: 467.2532338308458
gen: 75 best: 364.5 mean: 466.3542288557214
gen: 76 best: 364.5 mean: 468.8592039800995
gen: 77 best: 364.5 mean: 467.0492537313433
gen: 78 best: 364.5 mean: 468.2781094527363
gen: 79 best: 364.5 mean: 466.0034825870647
gen: 80 best: 364.5 mean: 464.818407960199
gen: 81 best: 364.5 mean: 467.48059701492537
gen: 82 best: 364.5 mean: 466.38955223880595
gen: 83 best: 364.5 mean: 466.73333333333335
gen: 84 best: 364.5 mean: 465.2656716417911
gen: 85 best: 364.5 mean: 464.6870646766169
gen: 86 best: 364.5 mean: 467.75771144278605
gen: 87 best: 364.5 mean: 462.94278606965173
gen: 88 best: 364.5 mean: 465.2412935323383
gen: 89 best: 364.5 mean: 465.46666666666664
gen: 90 best: 364.5 mean: 465.6726368159204
gen: 91 best: 364.5 mean: 464.844776119403
gen: 92 best: 364.5 mean: 464.07910447761196
gen: 93 best: 364.5 mean: 460.6945273631841
gen: 94 best: 364.5 mean: 463.96019900497515
gen: 95 best: 364.5 mean: 463.12487562189057
gen: 96 best: 364.5 mean: 462.47114427860697
gen: 97 best: 364.5 mean: 460.89651741293534
gen: 98 best: 364.5 mean: 460.36119402985076
gen: 99 best: 364.5 mean: 459.87960199004976
