gen >0, new best = 512.200
gen >0, new best = 490.400
gen >0, new best = 487.000
gen >0, new best = 469.300
gen: 0 best: 469.3 mean: 573.0796019900497
gen: 1 best: 469.3 mean: 566.4402985074627
gen >2, new best = 467.600
gen: 2 best: 467.6 mean: 561.473631840796
gen: 3 best: 467.6 mean: 557.7636815920398
gen >4, new best = 460.100
gen: 4 best: 460.1 mean: 549.3567164179104
gen >5, new best = 448.100
gen: 5 best: 448.1 mean: 546.2557213930348
gen >6, new best = 442.300
gen >6, new best = 434.700
gen: 6 best: 434.7 mean: 547.0248756218906
gen: 7 best: 434.7 mean: 539.2542288557214
gen: 8 best: 434.7 mean: 537.1223880597015
gen >9, new best = 409.300
gen: 9 best: 409.3 mean: 533.8477611940299
gen: 10 best: 409.3 mean: 524.9452736318408
gen: 11 best: 409.3 mean: 521.8323383084577
gen: 12 best: 409.3 mean: 519.2716417910448
gen >13, new best = 393.500
gen: 13 best: 393.5 mean: 510.65223880597017
gen: 14 best: 393.5 mean: 518.312935323383
gen: 15 best: 393.5 mean: 510.6955223880597
gen: 16 best: 393.5 mean: 510.68009950248756
gen: 17 best: 393.5 mean: 510.2094527363184
gen: 18 best: 393.5 mean: 506.5353233830846
gen: 19 best: 393.5 mean: 510.7562189054726
gen: 20 best: 393.5 mean: 506.265671641791
gen: 21 best: 393.5 mean: 506.23333333333335
gen: 22 best: 393.5 mean: 503.14378109452736
gen: 23 best: 393.5 mean: 501.6024875621891
gen: 24 best: 393.5 mean: 504.5507462686567
gen: 25 best: 393.5 mean: 500.2915422885572
gen: 26 best: 393.5 mean: 497.9089552238806
gen: 27 best: 393.5 mean: 493.71890547263683
gen: 28 best: 393.5 mean: 497.3502487562189
gen: 29 best: 393.5 mean: 495.4462686567164
gen: 30 best: 393.5 mean: 493.30248756218907
gen: 31 best: 393.5 mean: 491.8407960199005
gen: 32 best: 393.5 mean: 490.35621890547264
gen >33, new best = 366.400
gen: 33 best: 366.4 mean: 492.6338308457711
gen: 34 best: 366.4 mean: 490.3149253731343
gen: 35 best: 366.4 mean: 489.79402985074626
gen: 36 best: 366.4 mean: 489.3044776119403
gen: 37 best: 366.4 mean: 487.15273631840796
gen: 38 best: 366.4 mean: 487.3686567164179
gen: 39 best: 366.4 mean: 489.35771144278607
gen: 40 best: 366.4 mean: 487.6776119402985
gen: 41 best: 366.4 mean: 487.39253731343285
gen: 42 best: 366.4 mean: 484.4691542288557
gen: 43 best: 366.4 mean: 481.8975124378109
gen: 44 best: 366.4 mean: 482.65721393034823
gen: 45 best: 366.4 mean: 480.6507462686567
gen: 46 best: 366.4 mean: 481.47014925373134
gen: 47 best: 366.4 mean: 485.50646766169154
gen: 48 best: 366.4 mean: 478.50099502487564
gen: 49 best: 366.4 mean: 482.7910447761194
gen: 50 best: 366.4 mean: 481.1870646766169
gen: 51 best: 366.4 mean: 483.5592039800995
gen: 52 best: 366.4 mean: 477.92388059701494
gen: 53 best: 366.4 mean: 480.0781094527363
gen: 54 best: 366.4 mean: 478.4995024875622
gen: 55 best: 366.4 mean: 476.08855721393036
gen: 56 best: 366.4 mean: 478.326368159204
gen: 57 best: 366.4 mean: 479.38855721393037
gen: 58 best: 366.4 mean: 478.27910447761195
gen: 59 best: 366.4 mean: 475.96119402985073
gen: 60 best: 366.4 mean: 476.6671641791045
gen: 61 best: 366.4 mean: 473.3681592039801
gen: 62 best: 366.4 mean: 476.728855721393
gen: 63 best: 366.4 mean: 479.40696517412937
gen: 64 best: 366.4 mean: 476.08009950248754
gen: 65 best: 366.4 mean: 477.07014925373136
gen: 66 best: 366.4 mean: 470.5955223880597
gen: 67 best: 366.4 mean: 475.75721393034826
gen: 68 best: 366.4 mean: 474.6099502487562
gen: 69 best: 366.4 mean: 472.80248756218907
gen: 70 best: 366.4 mean: 474.8149253731343
gen: 71 best: 366.4 mean: 473.94825870646764
gen: 72 best: 366.4 mean: 474.3228855721393
gen: 73 best: 366.4 mean: 475.49701492537315
gen: 74 best: 366.4 mean: 475.71542288557214
gen: 75 best: 366.4 mean: 472.85223880597016
gen: 76 best: 366.4 mean: 476.62487562189057
gen: 77 best: 366.4 mean: 472.7407960199005
gen: 78 best: 366.4 mean: 472.7268656716418
gen: 79 best: 366.4 mean: 473.60547263681593
gen: 80 best: 366.4 mean: 474.5875621890547
gen: 81 best: 366.4 mean: 470.5865671641791
gen: 82 best: 366.4 mean: 471.5766169154229
gen: 83 best: 366.4 mean: 470.72935323383086
gen: 84 best: 366.4 mean: 471.4009950248756
gen: 85 best: 366.4 mean: 469.0766169154229
gen: 86 best: 366.4 mean: 469.23731343283583
gen: 87 best: 366.4 mean: 469.3900497512438
gen: 88 best: 366.4 mean: 472.59303482587063
gen: 89 best: 366.4 mean: 472.75721393034826
gen: 90 best: 366.4 mean: 469.381592039801
gen: 91 best: 366.4 mean: 470.67910447761193
gen: 92 best: 366.4 mean: 468.62189054726366
gen: 93 best: 366.4 mean: 470.2905472636816
gen: 94 best: 366.4 mean: 470.7766169154229
gen: 95 best: 366.4 mean: 470.1641791044776
gen: 96 best: 366.4 mean: 466.92935323383085
gen: 97 best: 366.4 mean: 467.4049751243781
gen: 98 best: 366.4 mean: 470.0880597014925
gen: 99 best: 366.4 mean: 468.618407960199
