Generation,mean,best
0,649.8355721393035,575.0
1,647.8776119402985,575.0
2,645.6014925373134,575.0
3,645.002487562189,575.0
4,641.8218905472637,559.8
5,644.6179104477612,559.8
6,641.4880597014925,559.7
7,640.7084577114427,559.7
8,636.6661691542289,557.5
9,635.636815920398,557.5
10,634.8706467661691,557.5
11,633.497512437811,557.5
12,634.0318407960199,557.5
13,631.7303482587065,557.5
14,631.5940298507463,556.3
15,628.326368159204,556.3
16,626.5497512437811,552.5
17,626.8835820895522,531.4
18,623.9965174129353,531.4
19,622.555223880597,531.4
20,621.5572139303482,531.4
21,622.0810945273632,531.4
22,619.4661691542289,531.4
23,617.6696517412935,531.4
24,617.3965174129353,531.4
25,618.863184079602,531.4
26,616.8910447761194,531.4
27,617.3114427860696,531.4
28,615.3213930348259,531.4
29,612.6348258706468,523.7
30,611.6203980099502,523.7
31,614.336815920398,523.7
32,611.5517412935324,523.7
33,610.0597014925373,523.7
34,610.5731343283583,523.7
35,613.1452736318408,523.7
36,610.6119402985074,523.7
37,610.7751243781095,523.7
38,610.9019900497512,523.7
39,608.426368159204,517.5
40,608.5771144278607,517.5
41,606.7880597014926,517.5
42,606.7099502487562,517.5
43,607.0402985074627,517.5
44,607.2293532338308,511.8
45,604.5477611940298,511.8
46,607.2910447761194,511.8
47,606.5119402985075,511.8
48,605.6582089552239,511.8
49,605.8751243781095,511.8
50,603.8034825870647,511.8
51,605.9935323383085,511.8
52,603.3333333333334,511.8
53,603.7925373134328,511.8
54,605.3641791044776,508.2
55,605.3492537313433,508.2
56,602.4741293532338,508.2
57,602.6442786069651,508.2
58,604.0179104477612,508.2
59,603.2398009950249,508.2
60,602.405472636816,508.2
61,601.1611940298508,508.2
62,598.5970149253732,508.2
63,603.1253731343284,508.2
64,601.4323383084577,508.2
65,598.497512437811,490.6
66,601.3671641791045,490.6
67,599.0746268656717,490.6
68,602.2164179104477,490.6
69,600.7253731343284,490.6
70,596.3402985074626,490.6
71,599.9009950248757,490.6
72,596.6208955223881,490.6
73,598.5427860696517,490.6
74,597.8124378109453,490.6
75,596.252736318408,490.6
76,595.9353233830846,490.6
77,596.5522388059702,490.6
78,595.9915422885572,490.6
79,595.6621890547264,490.6
80,598.5393034825871,490.6
81,592.6746268656716,490.6
82,597.223880597015,490.6
83,594.2099502487562,490.6
84,595.6039800995025,490.6
85,594.6134328358208,490.6
86,596.88407960199,490.6
87,596.9537313432836,490.6
88,593.1716417910447,490.6
89,594.2323383084577,490.6
90,594.7666666666667,490.6
91,594.9910447761195,490.6
92,594.0213930348259,471.6
93,596.1109452736318,471.6
94,594.7726368159204,471.6
95,597.4323383084577,471.6
96,596.7850746268657,471.6
97,595.5044776119403,471.6
98,595.2781094527363,471.6
99,593.4248756218906,471.6
