gen >0, new best = 179.000
gen >0, new best = 152.400
gen >0, new best = 151.800
gen >0, new best = 143.700
gen: 0 best: 143.7 mean: 177.2912935323383
gen: 1 best: 143.7 mean: 177.52238805970148
gen: 2 best: 143.7 mean: 176.93084577114428
gen: 3 best: 143.7 mean: 174.63432835820896
gen: 4 best: 143.7 mean: 175.06616915422885
gen >5, new best = 138.600
gen: 5 best: 138.6 mean: 174.15223880597014
gen: 6 best: 138.6 mean: 175.07114427860697
gen >7, new best = 128.200
gen: 7 best: 128.2 mean: 172.47363184079603
gen: 8 best: 128.2 mean: 173.55223880597015
gen: 9 best: 128.2 mean: 173.12437810945275
gen: 10 best: 128.2 mean: 171.792039800995
gen: 11 best: 128.2 mean: 172.1721393034826
gen: 12 best: 128.2 mean: 169.44726368159203
gen: 13 best: 128.2 mean: 169.70746268656717
gen: 14 best: 128.2 mean: 169.7323383084577
gen: 15 best: 128.2 mean: 169.626368159204
gen: 16 best: 128.2 mean: 169.40149253731343
gen: 17 best: 128.2 mean: 169.48557213930349
gen: 18 best: 128.2 mean: 169.25223880597014
gen: 19 best: 128.2 mean: 169.43283582089552
gen: 20 best: 128.2 mean: 168.7721393034826
gen: 21 best: 128.2 mean: 166.7044776119403
gen: 22 best: 128.2 mean: 167.15124378109454
gen: 23 best: 128.2 mean: 166.7049751243781
gen: 24 best: 128.2 mean: 165.98109452736318
gen: 25 best: 128.2 mean: 167.1681592039801
gen: 26 best: 128.2 mean: 165.64776119402984
gen: 27 best: 128.2 mean: 165.62587064676617
gen: 28 best: 128.2 mean: 164.07860696517412
gen: 29 best: 128.2 mean: 164.64776119402984
gen: 30 best: 128.2 mean: 164.64228855721393
gen: 31 best: 128.2 mean: 163.4597014925373
gen: 32 best: 128.2 mean: 164.49651741293533
gen: 33 best: 128.2 mean: 163.1686567164179
gen: 34 best: 128.2 mean: 162.39303482587064
gen: 35 best: 128.2 mean: 161.6915422885572
gen: 36 best: 128.2 mean: 161.62388059701493
gen: 37 best: 128.2 mean: 160.73830845771144
gen: 38 best: 128.2 mean: 161.58109452736318
gen >39, new best = 125.000
gen: 39 best: 125.0 mean: 159.6218905472637
gen: 40 best: 125.0 mean: 160.89701492537313
gen: 41 best: 125.0 mean: 160.044776119403
gen: 42 best: 125.0 mean: 160.1044776119403
gen >43, new best = 117.200
gen: 43 best: 117.2 mean: 160.07661691542287
gen: 44 best: 117.2 mean: 159.5636815920398
gen: 45 best: 117.2 mean: 159.4825870646766
gen: 46 best: 117.2 mean: 158.57064676616915
gen: 47 best: 117.2 mean: 158.55820895522388
gen: 48 best: 117.2 mean: 158.19253731343284
gen: 49 best: 117.2 mean: 159.21044776119402
gen: 50 best: 117.2 mean: 158.58258706467663
gen: 51 best: 117.2 mean: 156.85373134328358
gen: 52 best: 117.2 mean: 157.98308457711443
gen: 53 best: 117.2 mean: 157.55820895522388
gen: 54 best: 117.2 mean: 157.4771144278607
gen: 55 best: 117.2 mean: 158.53383084577115
gen: 56 best: 117.2 mean: 156.57164179104478
gen: 57 best: 117.2 mean: 156.71293532338308
gen: 58 best: 117.2 mean: 155.72487562189056
gen >59, new best = 113.100
gen: 59 best: 113.1 mean: 155.16915422885572
gen: 60 best: 113.1 mean: 156.38358208955225
gen: 61 best: 113.1 mean: 155.92835820895522
gen: 62 best: 113.1 mean: 155.4228855721393
gen: 63 best: 113.1 mean: 156.27412935323383
gen: 64 best: 113.1 mean: 153.89751243781095
gen: 65 best: 113.1 mean: 154.52885572139303
gen: 66 best: 113.1 mean: 154.36965174129352
gen: 67 best: 113.1 mean: 154.93980099502488
gen: 68 best: 113.1 mean: 155.47412935323382
gen: 69 best: 113.1 mean: 154.15970149253732
gen: 70 best: 113.1 mean: 154.8039800995025
gen: 71 best: 113.1 mean: 154.34875621890546
gen: 72 best: 113.1 mean: 153.28855721393035
gen: 73 best: 113.1 mean: 153.37960199004976
gen: 74 best: 113.1 mean: 153.36517412935322
gen: 75 best: 113.1 mean: 152.3547263681592
gen: 76 best: 113.1 mean: 152.626368159204
gen: 77 best: 113.1 mean: 154.54328358208954
gen: 78 best: 113.1 mean: 153.35671641791043
gen: 79 best: 113.1 mean: 152.48109452736318
gen: 80 best: 113.1 mean: 152.2233830845771
gen: 81 best: 113.1 mean: 152.55820895522388
gen >82, new best = 109.800
gen: 82 best: 109.8 mean: 152.83731343283583
gen: 83 best: 109.8 mean: 152.1492537313433
gen: 84 best: 109.8 mean: 152.0950248756219
gen: 85 best: 109.8 mean: 151.11592039800996
gen: 86 best: 109.8 mean: 151.76467661691544
gen: 87 best: 109.8 mean: 150.80746268656716
gen: 88 best: 109.8 mean: 153.21940298507462
gen: 89 best: 109.8 mean: 152.36069651741295
gen >90, new best = 109.500
gen: 90 best: 109.5 mean: 152.16915422885572
gen: 91 best: 109.5 mean: 151.24427860696517
gen: 92 best: 109.5 mean: 152.4910447761194
gen: 93 best: 109.5 mean: 152.29402985074626
gen: 94 best: 109.5 mean: 150.36915422885573
gen: 95 best: 109.5 mean: 149.91990049751243
gen: 96 best: 109.5 mean: 151.3179104477612
gen: 97 best: 109.5 mean: 151.7582089552239
gen: 98 best: 109.5 mean: 151.64228855721393
gen: 99 best: 109.5 mean: 151.31044776119404
