Generation,mean,best
0,187.1549751243781,159.9
1,185.4910447761194,153.7
2,186.33034825870647,153.7
3,184.73980099502486,153.7
4,186.11293532338308,153.7
5,184.00248756218906,153.7
6,183.5960199004975,153.7
7,182.96069651741294,153.7
8,181.78258706467662,153.7
9,182.2323383084577,149.7
10,181.48407960199006,149.7
11,180.71990049751244,149.7
12,181.2681592039801,149.7
13,180.82587064676616,149.7
14,181.02537313432836,149.7
15,181.0134328358209,149.7
16,180.07412935323384,149.7
17,180.48955223880597,149.7
18,178.30597014925374,149.7
19,178.44228855721394,149.7
20,178.3358208955224,149.7
21,178.5686567164179,149.7
22,178.481592039801,149.7
23,177.8412935323383,149.7
24,177.16567164179105,145.9
25,178.43980099502488,145.9
26,177.02039800995024,145.9
27,176.79601990049753,145.9
28,176.62935323383084,145.9
29,175.97960199004976,145.9
30,175.59701492537314,145.9
31,174.4323383084577,145.9
32,174.74477611940299,145.9
33,174.8592039800995,145.9
34,174.63781094527363,145.9
35,174.67810945273632,145.9
36,174.89900497512437,145.9
37,173.91194029850746,145.9
38,172.68109452736317,142.2
39,173.59651741293533,142.2
40,173.69701492537314,142.2
41,173.76318407960198,142.2
42,172.79651741293532,142.2
43,173.10298507462687,142.2
44,172.5407960199005,142.2
45,171.55572139303482,142.2
46,172.71492537313432,140.0
47,171.64875621890548,140.0
48,170.84328358208955,140.0
49,171.93432835820894,140.0
50,171.53233830845772,140.0
51,172.09651741293533,140.0
52,171.04825870646766,140.0
53,171.37860696517413,140.0
54,172.00398009950248,140.0
55,170.37960199004976,140.0
56,171.32985074626865,140.0
57,171.7318407960199,140.0
58,170.9636815920398,140.0
59,171.56567164179106,140.0
60,171.5960199004975,140.0
61,170.50199004975124,140.0
62,169.91243781094528,140.0
63,170.54427860696518,132.9
64,170.06268656716418,132.9
65,170.67064676616914,132.9
66,170.69800995024875,132.9
67,170.05273631840797,132.9
68,170.10497512437811,132.9
69,170.0228855721393,132.9
70,170.00199004975124,132.9
71,168.31044776119404,132.9
72,170.11492537313433,132.9
73,169.6089552238806,132.9
74,168.44825870646767,132.9
75,167.4597014925373,132.9
76,168.68706467661693,132.9
77,168.81194029850747,132.9
78,168.13980099502487,132.9
79,167.481592039801,132.9
80,168.78009950248756,132.9
81,167.27910447761195,132.9
82,168.45572139303482,132.9
83,167.6601990049751,132.9
84,167.95124378109452,132.9
85,166.40895522388058,132.9
86,166.1915422885572,126.0
87,166.34427860696516,126.0
88,165.94925373134328,126.0
89,165.66069651741293,126.0
90,166.20597014925374,126.0
91,165.8223880597015,126.0
92,166.55820895522388,126.0
93,167.37611940298507,126.0
94,165.79154228855722,126.0
95,164.86616915422886,126.0
96,166.08656716417912,126.0
97,164.52935323383085,126.0
98,164.26567164179104,126.0
99,166.23781094527362,126.0
random,"([[19], [62], [44, 70], [26, 33, 59, 122, 150, 249], [5, 11, 13, 15, 37, 67, 73, 77, 82, 98, 100, 108, 133, 134, 141, 169, 196, 210, 211, 213, 219, 222, 237, 244], [20, 42, 46, 50, 56, 64, 68, 72, 87, 102, 103, 110, 113, 123, 124, 125, 132, 142, 143, 154, 159, 166, 175, 176, 177, 178, 185, 193, 197, 198, 209, 212, 216, 221, 227, 234, 235, 238, 239, 243, 248, 253, 254, 255], [7, 12, 30, 65, 81, 109, 117, 121, 153, 181, 241, 246, 247], [1, 8, 27, 32, 38, 41, 45, 78, 86, 172, 179, 182, 228], [2, 4, 10, 16, 21, 71, 74, 85, 89, 94, 131, 168, 225], [93, 95, 114, 138, 139, 163, 190, 199, 226], [0, 14, 28, 97, 111, 180, 201, 208, 236], [18, 47, 57, 63, 79, 104, 130, 152, 218, 223], [17, 24, 58, 60, 61, 90, 107, 129, 137, 146, 157, 186, 192, 202, 206, 242], [31, 34, 80, 119, 120, 127, 155, 170, 174, 214, 220, 250, 251, 252], [54, 101, 116, 162, 187, 189, 203, 245], [43, 75, 83, 96, 126, 149, 195], [22, 136, 147, 171, 204, 205, 217, 229, 233], [66, 145, 191, 200], [84, 106], [49], []], 206, 5, 9)"
