Generation,mean,best
0,516.6378109452736,493.9
1,515.310447761194,493.9
2,515.7114427860696,493.9
3,515.018407960199,493.9
4,513.9646766169154,493.9
5,513.236815920398,492.1
6,513.3761194029851,492.1
7,511.6830845771144,492.1
8,512.0935323383085,492.1
9,511.69701492537314,492.1
10,510.42985074626864,492.1
11,510.7308457711443,492.1
12,509.897512437811,491.7
13,508.68955223880596,483.8
14,508.59203980099505,483.8
15,507.8850746268657,483.8
16,506.5716417910448,483.8
17,504.8228855721393,483.8
18,504.60746268656715,483.8
19,503.68756218905474,483.6
20,503.5990049751244,482.8
21,502.07412935323384,482.8
22,501.3547263681592,481.2
23,501.6243781094527,481.2
24,500.27412935323383,481.2
25,501.3776119402985,481.2
26,501.2582089552239,481.2
27,500.5900497512438,481.2
28,499.9850746268657,473.8
29,499.173631840796,473.8
30,498.2820895522388,473.8
31,498.37611940298507,473.8
32,497.82537313432834,473.8
33,496.30845771144277,473.8
34,494.944776119403,471.3
35,494.7492537313433,471.3
36,494.65621890547266,471.3
37,494.65820895522387,471.3
38,494.38557213930346,471.3
39,492.87462686567164,467.6
40,493.0398009950249,467.6
41,491.92935323383085,467.6
42,492.4985074626866,467.6
43,490.82935323383083,467.6
44,489.70199004975126,461.7
45,489.0124378109453,461.7
46,489.1323383084577,459.9
47,488.8900497512438,459.9
48,487.4194029850746,459.9
49,486.1592039800995,459.9
50,485.30149253731344,459.9
51,485.8203980099502,459.9
52,485.4338308457711,459.9
53,485.7313432835821,459.9
54,483.0054726368159,459.2
55,484.3278606965174,459.2
56,483.5402985074627,459.2
57,483.55572139303484,459.2
58,483.6407960199005,456.5
59,482.8661691542288,456.5
60,482.6358208955224,456.5
61,481.50199004975127,456.5
62,482.01044776119403,456.5
63,481.4462686567164,456.3
64,481.2034825870647,456.3
65,479.82885572139304,456.3
66,480.2308457711443,456.3
67,480.4268656716418,456.3
68,479.4980099502488,456.3
69,479.17512437810944,456.3
70,479.71890547263683,455.0
71,480.06865671641793,455.0
72,478.4283582089552,455.0
73,478.6641791044776,455.0
74,477.69751243781093,455.0
75,478.4179104477612,455.0
76,477.5721393034826,455.0
77,477.7134328358209,454.1
78,476.13980099502487,453.2
79,476.04676616915424,453.2
80,476.4830845771144,453.2
81,475.4378109452736,453.2
82,474.1139303482587,452.0
83,475.1049751243781,451.8
84,474.2348258706468,451.6
85,475.4308457711443,448.7
86,474.87860696517413,448.7
87,475.5437810945274,448.7
88,473.3641791044776,448.7
89,473.78457711442786,448.7
90,473.29253731343283,448.7
91,473.37462686567164,448.7
92,473.6756218905473,448.7
93,472.7930348258706,448.7
94,472.8144278606965,443.6
95,472.4542288557214,443.6
96,471.663184079602,443.6
97,472.12537313432836,443.6
98,471.76616915422886,443.6
99,470.0875621890547,443.6
random,"([[24], [312, 739], [10, 14, 50, 80, 81, 90, 93, 136, 139, 151, 177, 185, 190, 237, 241, 258, 265, 274, 279, 292, 298, 366, 388, 402, 430, 437, 493, 522, 532, 536, 548, 582, 642, 667, 668, 687, 689, 692, 714, 737, 745, 748], [9, 12, 30, 63, 72, 75, 76, 82, 96, 98, 121, 124, 137, 149, 152, 155, 160, 170, 187, 189, 195, 200, 205, 206, 236, 246, 252, 254, 257, 268, 269, 276, 278, 284, 285, 289, 294, 300, 302, 304, 310, 315, 319, 321, 336, 342, 350, 379, 389, 391, 398, 400, 404, 418, 422, 433, 435, 445, 450, 468, 470, 477, 496, 502, 511, 529, 530, 543, 580, 593, 596, 599, 606, 610, 636, 643, 649, 657, 685, 686, 688, 693, 694, 705, 707, 711, 717, 729, 755, 762, 763, 764], [8, 25, 26, 35, 38, 41, 45, 55, 83, 100, 103, 113, 130, 144, 154, 159, 171, 172, 181, 184, 186, 193, 203, 209, 219, 224, 225, 229, 238, 243, 308, 309, 338, 355, 378, 381, 399, 415, 428, 434, 443, 456, 462, 464, 467, 514, 519, 524, 542, 544, 545, 556, 557, 559, 565, 571, 576, 584, 609, 621, 626, 633, 641, 653, 661, 678, 679, 691, 696, 701, 704, 731, 734, 740, 741], [5, 7, 16, 28, 29, 34, 39, 47, 67, 89, 94, 108, 117, 161, 163, 167, 168, 196, 204, 208, 210, 214, 253, 275, 281, 282, 283, 286, 290, 295, 297, 301, 322, 331, 333, 337, 341, 343, 354, 372, 382, 385, 386, 392, 393, 414, 444, 461, 472, 474, 475, 478, 484, 486, 500, 506, 516, 517, 537, 540, 541, 547, 570, 577, 607, 612, 614, 631, 648, 670, 673, 674, 680, 681, 699, 712, 723, 725, 744, 750, 758], [2, 4, 17, 21, 22, 27, 32, 40, 57, 58, 59, 65, 69, 73, 79, 92, 95, 118, 122, 123, 132, 150, 166, 192, 194, 197, 207, 213, 217, 221, 232, 234, 251, 259, 261, 262, 267, 272, 305, 307, 311, 316, 327, 332, 335, 344, 352, 356, 357, 359, 360, 367, 369, 371, 374, 377, 387, 394, 407, 412, 438, 441, 442, 448, 451, 469, 521, 527, 550, 553, 555, 560, 567, 573, 585, 594, 595, 600, 605, 617, 618, 623, 625, 628, 635, 656, 659, 662, 663, 664, 666, 676, 702, 710, 715, 719, 724, 761], [1, 13, 20, 33, 43, 51, 54, 70, 77, 116, 119, 120, 127, 128, 156, 198, 215, 216, 222, 228, 239, 249, 266, 270, 273, 317, 318, 326, 340, 348, 383, 429, 466, 482, 485, 494, 497, 504, 507, 520, 538, 551, 554, 597, 603, 604, 611, 640, 655, 677, 695, 697, 700, 742, 759, 760, 767], [37, 64, 106, 111, 135, 153, 157, 173, 211, 255, 334, 349, 408, 416, 459, 479, 495, 525, 561, 562, 568, 590, 684, 713], [3, 56, 78, 87, 140, 141, 179, 223, 242, 280, 473, 499, 505, 703, 720], [102, 244, 296, 364, 424, 492, 503, 513, 726, 743, 766], [15, 36, 250, 347, 358, 376, 463, 487, 682, 716], [291, 395, 417, 651], []], 512, 3, 9)"
