gen >0, new best = 320.800
gen >0, new best = 305.500
gen >0, new best = 305.200
gen >0, new best = 303.600
gen >0, new best = 294.900
gen >0, new best = 225.400
gen: 0 best: 225.4 mean: 309.04004975124377
gen: 1 best: 225.4 mean: 306.83383084577116
gen: 2 best: 225.4 mean: 307.3537313432836
gen: 3 best: 225.4 mean: 306.5218905472637
gen: 4 best: 225.4 mean: 306.7323383084577
gen: 5 best: 225.4 mean: 306.5278606965174
gen: 6 best: 225.4 mean: 306.25721393034826
gen: 7 best: 225.4 mean: 305.97014925373134
gen: 8 best: 225.4 mean: 304.0731343283582
gen: 9 best: 225.4 mean: 304.7129353233831
gen: 10 best: 225.4 mean: 303.7174129353234
gen: 11 best: 225.4 mean: 303.6636815920398
gen: 12 best: 225.4 mean: 303.37014925373137
gen: 13 best: 225.4 mean: 302.70597014925374
gen: 14 best: 225.4 mean: 301.8462686567164
gen: 15 best: 225.4 mean: 302.1850746268657
gen: 16 best: 225.4 mean: 300.5144278606965
gen: 17 best: 225.4 mean: 300.18009950248756
gen: 18 best: 225.4 mean: 298.7945273631841
gen: 19 best: 225.4 mean: 300.08706467661693
gen: 20 best: 225.4 mean: 299.392039800995
gen: 21 best: 225.4 mean: 298.9741293532338
gen: 22 best: 225.4 mean: 298.20597014925374
gen: 23 best: 225.4 mean: 298.7542288557214
gen: 24 best: 225.4 mean: 296.934328358209
gen: 25 best: 225.4 mean: 295.747263681592
gen: 26 best: 225.4 mean: 296.5950248756219
gen: 27 best: 225.4 mean: 295.2273631840796
gen: 28 best: 225.4 mean: 294.9228855721393
gen: 29 best: 225.4 mean: 294.57114427860694
gen: 30 best: 225.4 mean: 294.50248756218906
gen: 31 best: 225.4 mean: 293.2238805970149
gen: 32 best: 225.4 mean: 292.5512437810945
gen: 33 best: 225.4 mean: 292.7905472636816
gen: 34 best: 225.4 mean: 292.4134328358209
gen: 35 best: 225.4 mean: 292.3661691542289
gen: 36 best: 225.4 mean: 291.8273631840796
gen: 37 best: 225.4 mean: 293.0537313432836
gen: 38 best: 225.4 mean: 289.6771144278607
gen: 39 best: 225.4 mean: 289.8089552238806
gen: 40 best: 225.4 mean: 289.5407960199005
gen: 41 best: 225.4 mean: 289.981592039801
gen: 42 best: 225.4 mean: 290.03980099502485
gen: 43 best: 225.4 mean: 288.73333333333335
gen: 44 best: 225.4 mean: 288.6537313432836
gen: 45 best: 225.4 mean: 288.31243781094526
gen: 46 best: 225.4 mean: 288.8646766169154
gen: 47 best: 225.4 mean: 286.7676616915423
gen: 48 best: 225.4 mean: 287.06517412935324
gen >49, new best = 224.200
gen: 49 best: 224.2 mean: 285.2164179104478
gen >50, new best = 222.300
gen: 50 best: 222.3 mean: 285.97910447761194
gen: 51 best: 222.3 mean: 286.065671641791
gen: 52 best: 222.3 mean: 286.49402985074624
gen: 53 best: 222.3 mean: 285.59402985074627
gen: 54 best: 222.3 mean: 286.3074626865672
gen: 55 best: 222.3 mean: 283.9189054726368
gen: 56 best: 222.3 mean: 283.68905472636817
gen: 57 best: 222.3 mean: 283.1179104477612
gen: 58 best: 222.3 mean: 284.1502487562189
gen: 59 best: 222.3 mean: 283.10547263681593
gen: 60 best: 222.3 mean: 283.0094527363184
gen: 61 best: 222.3 mean: 281.6671641791045
gen: 62 best: 222.3 mean: 281.83084577114425
gen: 63 best: 222.3 mean: 283.6701492537313
gen: 64 best: 222.3 mean: 283.36517412935325
gen: 65 best: 222.3 mean: 281.42885572139306
gen: 66 best: 222.3 mean: 280.5094527363184
gen: 67 best: 222.3 mean: 280.2223880597015
gen: 68 best: 222.3 mean: 281.8074626865672
gen: 69 best: 222.3 mean: 279.95721393034825
gen: 70 best: 222.3 mean: 280.81641791044774
gen: 71 best: 222.3 mean: 280.75373134328356
gen: 72 best: 222.3 mean: 278.92437810945273
gen: 73 best: 222.3 mean: 278.6646766169154
gen: 74 best: 222.3 mean: 279.5218905472637
gen: 75 best: 222.3 mean: 277.69850746268656
gen: 76 best: 222.3 mean: 278.6059701492537
gen: 77 best: 222.3 mean: 277.65671641791045
gen: 78 best: 222.3 mean: 278.65472636815923
gen: 79 best: 222.3 mean: 278.0437810945274
gen: 80 best: 222.3 mean: 276.7800995024876
gen: 81 best: 222.3 mean: 276.3686567164179
gen: 82 best: 222.3 mean: 277.49402985074624
gen: 83 best: 222.3 mean: 276.7318407960199
gen: 84 best: 222.3 mean: 277.0915422885572
gen: 85 best: 222.3 mean: 275.0437810945274
gen: 86 best: 222.3 mean: 276.4487562189055
gen: 87 best: 222.3 mean: 276.6129353233831
gen: 88 best: 222.3 mean: 277.6825870646766
gen: 89 best: 222.3 mean: 277.96268656716416
gen: 90 best: 222.3 mean: 276.39800995024876
gen: 91 best: 222.3 mean: 275.9412935323383
gen: 92 best: 222.3 mean: 275.8950248756219
gen: 93 best: 222.3 mean: 275.62039800995024
gen: 94 best: 222.3 mean: 276.71890547263683
gen: 95 best: 222.3 mean: 274.8258706467662
gen: 96 best: 222.3 mean: 277.0905472636816
gen >97, new best = 218.900
gen: 97 best: 218.9 mean: 276.05721393034827
gen: 98 best: 218.9 mean: 276.2253731343284
gen: 99 best: 218.9 mean: 274.34726368159204
