gen >0, new best = 687.100
gen >0, new best = 671.100
gen >0, new best = 670.700
gen >0, new best = 670.100
gen >0, new best = 669.500
gen >0, new best = 661.400
gen: 0 best: 661.4 mean: 687.4353233830846
gen >1, new best = 652.900
gen: 1 best: 652.9 mean: 685.7398009950249
gen: 2 best: 652.9 mean: 684.9865671641791
gen >3, new best = 612.400
gen: 3 best: 612.4 mean: 684.534328358209
gen: 4 best: 612.4 mean: 683.8865671641792
gen: 5 best: 612.4 mean: 682.2427860696517
gen: 6 best: 612.4 mean: 681.3721393034826
gen: 7 best: 612.4 mean: 680.6955223880597
gen: 8 best: 612.4 mean: 680.555223880597
gen: 9 best: 612.4 mean: 679.3044776119403
gen: 10 best: 612.4 mean: 676.3412935323383
gen: 11 best: 612.4 mean: 676.8412935323383
gen: 12 best: 612.4 mean: 677.312935323383
gen: 13 best: 612.4 mean: 676.0189054726368
gen: 14 best: 612.4 mean: 674.2373134328358
gen: 15 best: 612.4 mean: 674.4094527363184
gen: 16 best: 612.4 mean: 673.3800995024876
gen: 17 best: 612.4 mean: 673.3796019900498
gen: 18 best: 612.4 mean: 671.1696517412935
gen: 19 best: 612.4 mean: 672.1587064676617
gen: 20 best: 612.4 mean: 670.8313432835821
gen: 21 best: 612.4 mean: 669.928855721393
gen: 22 best: 612.4 mean: 669.7870646766169
gen: 23 best: 612.4 mean: 669.1781094527363
gen: 24 best: 612.4 mean: 668.3363184079602
gen: 25 best: 612.4 mean: 668.281592039801
gen >26, new best = 603.300
gen >26, new best = 579.400
gen: 26 best: 579.4 mean: 666.4597014925373
gen: 27 best: 579.4 mean: 666.6338308457712
gen: 28 best: 579.4 mean: 666.465671641791
gen: 29 best: 579.4 mean: 666.420895522388
gen: 30 best: 579.4 mean: 665.4059701492537
gen: 31 best: 579.4 mean: 665.9114427860696
gen: 32 best: 579.4 mean: 664.8925373134329
gen: 33 best: 579.4 mean: 665.2671641791045
gen: 34 best: 579.4 mean: 665.5228855721393
gen: 35 best: 579.4 mean: 663.4293532338309
gen: 36 best: 579.4 mean: 663.5671641791045
gen: 37 best: 579.4 mean: 662.8492537313433
gen: 38 best: 579.4 mean: 662.2134328358209
gen: 39 best: 579.4 mean: 661.7363184079602
gen: 40 best: 579.4 mean: 661.7398009950249
gen: 41 best: 579.4 mean: 662.4388059701492
gen: 42 best: 579.4 mean: 661.4557213930349
gen: 43 best: 579.4 mean: 661.3572139303483
gen: 44 best: 579.4 mean: 659.4383084577114
gen: 45 best: 579.4 mean: 660.1363184079602
gen: 46 best: 579.4 mean: 659.7507462686567
gen: 47 best: 579.4 mean: 659.5452736318408
gen: 48 best: 579.4 mean: 659.8243781094527
gen: 49 best: 579.4 mean: 658.3562189054726
gen: 50 best: 579.4 mean: 659.4597014925373
gen: 51 best: 579.4 mean: 658.3388059701492
gen: 52 best: 579.4 mean: 657.7308457711442
gen: 53 best: 579.4 mean: 655.905472636816
gen: 54 best: 579.4 mean: 656.6417910447761
gen: 55 best: 579.4 mean: 656.3258706467661
gen: 56 best: 579.4 mean: 656.7900497512438
gen: 57 best: 579.4 mean: 656.3452736318408
gen: 58 best: 579.4 mean: 656.2880597014926
gen: 59 best: 579.4 mean: 656.0860696517412
gen: 60 best: 579.4 mean: 656.4124378109453
gen: 61 best: 579.4 mean: 655.0
gen: 62 best: 579.4 mean: 654.3955223880597
gen: 63 best: 579.4 mean: 654.252736318408
gen: 64 best: 579.4 mean: 655.2796019900497
gen: 65 best: 579.4 mean: 654.7174129353234
gen: 66 best: 579.4 mean: 654.3383084577115
gen: 67 best: 579.4 mean: 653.9870646766169
gen: 68 best: 579.4 mean: 653.5900497512438
gen: 69 best: 579.4 mean: 652.7482587064677
gen: 70 best: 579.4 mean: 652.0641791044776
gen: 71 best: 579.4 mean: 653.4363184079602
gen: 72 best: 579.4 mean: 652.6691542288557
gen: 73 best: 579.4 mean: 652.3203980099503
gen: 74 best: 579.4 mean: 653.4412935323384
gen: 75 best: 579.4 mean: 651.8009950248756
gen: 76 best: 579.4 mean: 651.4278606965174
gen: 77 best: 579.4 mean: 651.9179104477612
gen: 78 best: 579.4 mean: 650.7203980099503
gen: 79 best: 579.4 mean: 651.1039800995025
gen: 80 best: 579.4 mean: 650.9199004975125
gen: 81 best: 579.4 mean: 651.2014925373135
gen: 82 best: 579.4 mean: 650.8646766169154
gen: 83 best: 579.4 mean: 650.4805970149254
gen: 84 best: 579.4 mean: 650.6109452736318
gen: 85 best: 579.4 mean: 651.2995024875622
gen: 86 best: 579.4 mean: 650.7029850746269
gen: 87 best: 579.4 mean: 651.0144278606965
gen: 88 best: 579.4 mean: 649.7074626865672
gen: 89 best: 579.4 mean: 650.3900497512437
gen: 90 best: 579.4 mean: 651.2766169154229
gen: 91 best: 579.4 mean: 648.6228855721394
gen: 92 best: 579.4 mean: 649.1388059701493
gen: 93 best: 579.4 mean: 648.7925373134328
gen: 94 best: 579.4 mean: 648.2189054726368
gen: 95 best: 579.4 mean: 649.6915422885572
gen: 96 best: 579.4 mean: 648.4865671641791
gen: 97 best: 579.4 mean: 649.1497512437811
gen: 98 best: 579.4 mean: 648.6676616915423
gen: 99 best: 579.4 mean: 648.6467661691543
