Generation,mean,best
0,482.44850746268656,417.9
1,481.0547263681592,417.9
2,480.3318407960199,417.9
3,477.65820895522387,415.5
4,477.56716417910445,415.5
5,476.9393034825871,415.5
6,476.52885572139303,415.5
7,476.09601990049754,415.5
8,473.4870646766169,415.5
9,473.39353233830843,409.9
10,473.636815920398,409.9
11,472.9009950248756,409.9
12,472.77213930348256,409.9
13,472.07462686567163,409.9
14,469.65820895522387,409.9
15,469.15621890547266,409.9
16,468.9731343283582,409.9
17,468.7452736318408,409.9
18,467.5691542288557,409.9
19,466.2124378109453,409.9
20,465.8771144278607,409.9
21,464.1353233830846,409.9
22,462.99900497512436,409.9
23,463.5328358208955,409.9
24,461.97960199004973,402.2
25,462.85621890547264,402.2
26,461.74228855721395,402.2
27,461.1810945273632,402.2
28,460.6323383084577,402.2
29,460.02636815920397,402.2
30,460.1870646766169,402.2
31,458.77213930348256,402.2
32,457.5542288557214,402.2
33,456.3492537313433,402.2
34,456.4577114427861,402.2
35,456.4577114427861,402.2
36,455.71492537313435,402.2
37,454.3970149253731,402.2
38,453.4651741293532,401.7
39,452.88756218905473,401.7
40,453.3542288557214,401.7
41,451.9283582089552,400.4
42,452.9865671641791,400.4
43,452.00796019900497,400.4
44,450.6855721393035,395.6
45,450.95124378109455,395.6
46,450.03930348258706,395.6
47,450.16019900497514,395.6
48,450.45124378109455,395.6
49,447.9547263681592,395.6
50,447.8940298507463,395.6
51,446.8333333333333,395.6
52,446.855223880597,389.5
53,446.7562189054726,389.5
54,444.9985074626866,386.6
55,445.59303482587063,386.6
56,444.5582089552239,386.6
57,444.87960199004976,386.6
58,442.79751243781095,386.6
59,441.6860696517413,386.6
60,441.45124378109455,386.6
61,440.14228855721393,386.6
62,441.4338308457711,386.6
63,440.37014925373137,386.6
64,440.23731343283583,386.6
65,439.60746268656715,386.6
66,438.85621890547264,386.6
67,439.27412935323383,378.9
68,439.7716417910448,378.9
69,438.99353233830846,378.9
70,438.23830845771147,378.9
71,437.68358208955226,378.9
72,436.90597014925373,378.9
73,436.1756218905473,378.9
74,435.96218905472637,378.9
75,436.6,378.9
76,435.6208955223881,378.9
77,433.07611940298506,378.9
78,434.42885572139306,378.9
79,434.3646766169154,378.9
80,434.12039800995024,378.9
81,434.03333333333336,378.9
