Exp	Best	Mean	StdDev
768N_graph5strictgen3rem50_714025graph.dat	346	399.1666666666667	31.52679636260064
768N_graph5strictgen3rem70_628342graph.dat	90	327.43333333333334	86.44060902659633
768N_graph5mediumgen3rem50_428415graph.dat	396	435.6333333333333	22.382259840229615
768N_graph5mediumgen3rem70_199927graph.dat	276	370.7	53.56127332317632
768N_graph5laxgen3rem50_628342graph.dat	416	461.6666666666667	25.20890495219673
768N_graph5laxgen3rem70_799708graph.dat	324	409.8	42.64301427744839
768N_graph5leerygen3rem50_628342graph.dat	427	476.73333333333335	25.187210158244113
768N_graph5leerygen3rem70_685464graph.dat	314	415.6	44.06101829660015
