Generation,mean,best
0,491.4042288557214,420.4
1,486.63880597014924,420.4
2,482.5407960199005,420.4
3,477.16766169154226,415.2
4,478.57462686567163,415.2
5,469.48258706467664,415.2
6,462.7825870646766,411.8
7,463.02487562189054,411.8
8,460.5084577114428,410.9
9,459.1830845771144,400.4
10,456.34875621890546,400.4
11,451.2412935323383,392.7
12,447.59850746268654,382.2
13,447.75373134328356,382.2
14,443.48855721393033,382.2
15,439.21194029850744,382.2
16,438.8149253731343,382.2
17,436.4731343283582,382.2
18,436.2218905472637,382.2
19,434.12388059701493,382.2
20,434.1721393034826,382.2
21,430.0592039800995,382.2
22,431.58706467661693,377.2
23,432.22089552238805,377.2
24,429.30149253731344,377.2
25,424.6149253731343,377.2
26,425.13781094527366,377.2
27,423.9766169154229,366.0
28,425.5179104477612,366.0
29,422.2218905472637,366.0
30,419.2218905472637,366.0
31,418.67910447761193,366.0
32,419.03432835820894,366.0
33,419.1149253731343,366.0
34,416.4557213930348,366.0
35,415.13980099502487,366.0
36,415.85671641791043,366.0
37,411.80099502487565,366.0
38,412.3771144278607,366.0
39,412.7402985074627,365.8
40,409.74776119402986,361.1
41,411.8716417910448,361.1
42,408.00099502487564,361.1
43,410.82537313432834,361.1
44,410.5875621890547,361.1
45,411.29004975124377,361.1
46,409.61044776119405,359.7
47,409.3422885572139,359.7
48,406.93532338308455,359.7
49,407.6094527363184,359.7
50,407.38855721393037,359.7
51,408.092039800995,359.7
52,407.5805970149254,359.7
53,405.2407960199005,357.6
54,406.3592039800995,356.9
55,406.62935323383084,356.9
56,405.5462686567164,356.9
57,407.0721393034826,356.9
58,404.3696517412935,356.9
59,404.7139303482587,356.9
60,402.6761194029851,356.9
61,403.42437810945273,356.9
62,402.87412935323385,356.9
63,402.91840796019903,356.9
64,401.34378109452734,356.9
65,402.118407960199,356.9
66,401.9139303482587,356.9
67,402.5437810945274,356.9
68,401.0149253731343,356.9
69,400.3990049751244,356.9
70,399.9124378109453,354.6
71,398.35572139303486,354.6
72,399.3218905472637,354.6
73,401.3830845771144,354.6
74,397.0820895522388,354.6
75,398.55771144278606,354.6
76,399.39303482587064,354.6
77,398.3059701492537,354.6
78,397.4393034825871,354.6
79,397.6870646766169,354.6
80,398.1129353233831,350.1
81,397.7731343283582,350.1
82,395.71691542288556,350.1
83,398.355223880597,350.1
84,396.61044776119405,345.3
85,394.09800995024875,345.3
86,396.95522388059703,345.3
87,395.4213930348259,345.3
88,397.4189054726368,345.3
89,395.63482587064675,345.3
90,395.00099502487564,345.3
91,396.35771144278607,345.3
92,393.7905472636816,345.3
93,391.56716417910445,345.3
94,393.36517412935325,345.3
95,394.555223880597,345.3
96,393.5417910447761,345.3
97,393.5935323383085,345.3
98,393.5547263681592,345.3
99,395.981592039801,345.3
