gen >0, new best = 296.000
gen: 0 best: 296.0 mean: 312.16766169154226
gen >1, new best = 280.500
gen: 1 best: 280.5 mean: 309.98407960199006
gen: 2 best: 280.5 mean: 310.46119402985073
gen: 3 best: 280.5 mean: 309.50646766169154
gen: 4 best: 280.5 mean: 309.17910447761193
gen >5, new best = 279.900
gen: 5 best: 279.9 mean: 307.69850746268656
gen: 6 best: 279.9 mean: 306.77014925373135
gen: 7 best: 279.9 mean: 305.68805970149253
gen >8, new best = 278.400
gen: 8 best: 278.4 mean: 306.1467661691542
gen: 9 best: 278.4 mean: 303.58706467661693
gen: 10 best: 278.4 mean: 303.7358208955224
gen >11, new best = 262.400
gen: 11 best: 262.4 mean: 303.41144278606964
gen: 12 best: 262.4 mean: 301.807960199005
gen: 13 best: 262.4 mean: 301.92089552238804
gen >14, new best = 258.100
gen: 14 best: 258.1 mean: 300.410447761194
gen: 15 best: 258.1 mean: 300.35970149253734
gen: 16 best: 258.1 mean: 298.4766169154229
gen: 17 best: 258.1 mean: 299.7542288557214
gen: 18 best: 258.1 mean: 297.3830845771144
gen: 19 best: 258.1 mean: 297.4865671641791
gen: 20 best: 258.1 mean: 296.6666666666667
gen: 21 best: 258.1 mean: 296.33781094527365
gen: 22 best: 258.1 mean: 294.63432835820896
gen: 23 best: 258.1 mean: 294.289552238806
gen: 24 best: 258.1 mean: 294.3532338308458
gen: 25 best: 258.1 mean: 293.3
gen: 26 best: 258.1 mean: 292.2621890547264
gen: 27 best: 258.1 mean: 291.32089552238807
gen: 28 best: 258.1 mean: 290.14029850746266
gen: 29 best: 258.1 mean: 288.9582089552239
gen: 30 best: 258.1 mean: 289.26169154228853
gen >31, new best = 256.200
gen: 31 best: 256.2 mean: 288.6641791044776
gen: 32 best: 256.2 mean: 286.92039800995025
gen: 33 best: 256.2 mean: 287.4547263681592
gen: 34 best: 256.2 mean: 287.1119402985075
gen: 35 best: 256.2 mean: 286.1517412935323
gen >36, new best = 250.500
gen: 36 best: 250.5 mean: 285.1686567164179
gen: 37 best: 250.5 mean: 284.29701492537316
gen: 38 best: 250.5 mean: 283.7840796019901
gen: 39 best: 250.5 mean: 282.96567164179106
gen >40, new best = 237.600
gen: 40 best: 237.6 mean: 282.42089552238804
gen: 41 best: 237.6 mean: 281.3572139303483
gen: 42 best: 237.6 mean: 281.90398009950246
gen: 43 best: 237.6 mean: 280.17860696517414
gen: 44 best: 237.6 mean: 280.4985074626866
gen: 45 best: 237.6 mean: 279.08507462686566
gen: 46 best: 237.6 mean: 278.5452736318408
gen: 47 best: 237.6 mean: 277.0900497512438
gen: 48 best: 237.6 mean: 277.9636815920398
gen: 49 best: 237.6 mean: 276.9691542288557
gen: 50 best: 237.6 mean: 276.0313432835821
gen: 51 best: 237.6 mean: 276.16567164179105
gen: 52 best: 237.6 mean: 275.0278606965174
gen: 53 best: 237.6 mean: 274.77014925373135
gen: 54 best: 237.6 mean: 274.32835820895525
gen: 55 best: 237.6 mean: 273.9686567164179
gen: 56 best: 237.6 mean: 273.17910447761193
gen: 57 best: 237.6 mean: 273.15223880597017
gen: 58 best: 237.6 mean: 272.67064676616917
gen: 59 best: 237.6 mean: 273.1771144278607
gen: 60 best: 237.6 mean: 270.92437810945273
gen: 61 best: 237.6 mean: 270.45870646766167
gen: 62 best: 237.6 mean: 270.9890547263682
gen: 63 best: 237.6 mean: 270.5716417910448
gen: 64 best: 237.6 mean: 270.0323383084577
gen: 65 best: 237.6 mean: 269.62487562189057
gen: 66 best: 237.6 mean: 268.89800995024876
gen: 67 best: 237.6 mean: 267.7199004975124
gen: 68 best: 237.6 mean: 267.11044776119405
gen: 69 best: 237.6 mean: 266.38955223880595
gen: 70 best: 237.6 mean: 264.98258706467664
gen: 71 best: 237.6 mean: 264.644776119403
gen >72, new best = 234.000
gen: 72 best: 234.0 mean: 265.1651741293532
gen >73, new best = 221.200
gen: 73 best: 221.2 mean: 264.0089552238806
gen: 74 best: 221.2 mean: 262.6462686567164
gen: 75 best: 221.2 mean: 262.6154228855721
gen: 76 best: 221.2 mean: 263.43333333333334
gen: 77 best: 221.2 mean: 261.0771144278607
gen: 78 best: 221.2 mean: 261.20248756218905
gen: 79 best: 221.2 mean: 260.69651741293535
gen: 80 best: 221.2 mean: 260.02537313432833
gen: 81 best: 221.2 mean: 259.9860696517413
gen: 82 best: 221.2 mean: 259.6646766169154
gen: 83 best: 221.2 mean: 260.5606965174129
gen: 84 best: 221.2 mean: 260.6412935323383
gen: 85 best: 221.2 mean: 259.3298507462687
gen: 86 best: 221.2 mean: 259.518407960199
gen: 87 best: 221.2 mean: 258.6303482587065
gen: 88 best: 221.2 mean: 258.60746268656715
gen: 89 best: 221.2 mean: 258.6044776119403
gen: 90 best: 221.2 mean: 258.444776119403
gen: 91 best: 221.2 mean: 258.8502487562189
gen: 92 best: 221.2 mean: 256.3363184079602
gen: 93 best: 221.2 mean: 255.6731343283582
gen: 94 best: 221.2 mean: 255.8452736318408
gen: 95 best: 221.2 mean: 256.7671641791045
gen: 96 best: 221.2 mean: 256.8298507462687
gen: 97 best: 221.2 mean: 255.46467661691543
gen: 98 best: 221.2 mean: 255.37064676616916
gen: 99 best: 221.2 mean: 255.66268656716417
