gen >0, new best = 339.300
gen >0, new best = 314.100
gen >0, new best = 304.500
gen: 0 best: 304.5 mean: 350.5281094527363
gen: 1 best: 304.5 mean: 350.02537313432833
gen: 2 best: 304.5 mean: 349.82537313432834
gen >3, new best = 288.100
gen: 3 best: 288.1 mean: 349.68009950248756
gen >4, new best = 286.200
gen: 4 best: 286.2 mean: 349.34378109452734
gen: 5 best: 286.2 mean: 348.5238805970149
gen: 6 best: 286.2 mean: 349.05771144278606
gen: 7 best: 286.2 mean: 348.30099502487565
gen: 8 best: 286.2 mean: 348.8726368159204
gen: 9 best: 286.2 mean: 347.94029850746267
gen: 10 best: 286.2 mean: 346.7587064676617
gen: 11 best: 286.2 mean: 345.34875621890546
gen: 12 best: 286.2 mean: 344.9820895522388
gen: 13 best: 286.2 mean: 344.74228855721395
gen: 14 best: 286.2 mean: 344.3328358208955
gen: 15 best: 286.2 mean: 343.35771144278607
gen: 16 best: 286.2 mean: 343.76069651741295
gen: 17 best: 286.2 mean: 344.67064676616917
gen >18, new best = 270.200
gen: 18 best: 270.2 mean: 343.35223880597016
gen: 19 best: 270.2 mean: 343.3681592039801
gen: 20 best: 270.2 mean: 340.7960199004975
gen: 21 best: 270.2 mean: 340.4522388059701
gen: 22 best: 270.2 mean: 340.58706467661693
gen: 23 best: 270.2 mean: 339.9358208955224
gen: 24 best: 270.2 mean: 340.78805970149256
gen: 25 best: 270.2 mean: 340.181592039801
gen: 26 best: 270.2 mean: 340.10199004975124
gen: 27 best: 270.2 mean: 340.2985074626866
gen: 28 best: 270.2 mean: 339.5805970149254
gen >29, new best = 266.800
gen: 29 best: 266.8 mean: 336.8915422885572
gen: 30 best: 266.8 mean: 338.72636815920396
gen: 31 best: 266.8 mean: 338.5452736318408
gen: 32 best: 266.8 mean: 336.59800995024875
gen: 33 best: 266.8 mean: 337.82139303482586
gen: 34 best: 266.8 mean: 337.96119402985073
gen: 35 best: 266.8 mean: 337.0810945273632
gen: 36 best: 266.8 mean: 336.5691542288557
gen: 37 best: 266.8 mean: 337.5990049751244
gen: 38 best: 266.8 mean: 338.73333333333335
gen: 39 best: 266.8 mean: 336.1756218905473
gen: 40 best: 266.8 mean: 336.9830845771144
gen: 41 best: 266.8 mean: 336.53980099502485
gen: 42 best: 266.8 mean: 336.9064676616915
gen: 43 best: 266.8 mean: 335.9616915422886
gen: 44 best: 266.8 mean: 335.6129353233831
gen: 45 best: 266.8 mean: 334.7905472636816
gen: 46 best: 266.8 mean: 334.61243781094527
gen: 47 best: 266.8 mean: 334.35970149253734
gen: 48 best: 266.8 mean: 334.6084577114428
gen: 49 best: 266.8 mean: 335.26069651741295
gen: 50 best: 266.8 mean: 335.94726368159206
gen: 51 best: 266.8 mean: 334.5915422885572
gen: 52 best: 266.8 mean: 333.27562189054726
gen: 53 best: 266.8 mean: 332.9830845771144
gen: 54 best: 266.8 mean: 334.82935323383083
gen: 55 best: 266.8 mean: 333.30696517412935
gen: 56 best: 266.8 mean: 334.3502487562189
gen >57, new best = 239.900
gen: 57 best: 239.9 mean: 332.9358208955224
gen: 58 best: 239.9 mean: 331.9636815920398
gen: 59 best: 239.9 mean: 332.39452736318407
gen: 60 best: 239.9 mean: 331.96666666666664
gen: 61 best: 239.9 mean: 332.2766169154229
gen: 62 best: 239.9 mean: 332.31990049751244
gen: 63 best: 239.9 mean: 331.6825870646766
gen: 64 best: 239.9 mean: 331.855223880597
gen: 65 best: 239.9 mean: 331.16766169154226
gen: 66 best: 239.9 mean: 329.8950248756219
gen: 67 best: 239.9 mean: 332.3716417910448
gen: 68 best: 239.9 mean: 331.4417910447761
gen: 69 best: 239.9 mean: 330.12139303482587
gen: 70 best: 239.9 mean: 330.23731343283583
gen: 71 best: 239.9 mean: 332.2965174129353
gen: 72 best: 239.9 mean: 332.2144278606965
gen: 73 best: 239.9 mean: 328.1577114427861
gen: 74 best: 239.9 mean: 330.3726368159204
gen: 75 best: 239.9 mean: 330.373631840796
gen: 76 best: 239.9 mean: 330.61094527363184
gen: 77 best: 239.9 mean: 330.73034825870644
gen: 78 best: 239.9 mean: 329.3388059701492
gen: 79 best: 239.9 mean: 331.7412935323383
gen: 80 best: 239.9 mean: 331.5492537313433
gen: 81 best: 239.9 mean: 329.7651741293532
gen: 82 best: 239.9 mean: 329.74328358208953
gen: 83 best: 239.9 mean: 330.8388059701493
gen: 84 best: 239.9 mean: 330.4094527363184
gen: 85 best: 239.9 mean: 329.7044776119403
gen: 86 best: 239.9 mean: 331.0716417910448
gen: 87 best: 239.9 mean: 329.2641791044776
gen: 88 best: 239.9 mean: 329.98855721393033
gen: 89 best: 239.9 mean: 329.2
gen: 90 best: 239.9 mean: 329.23034825870644
gen: 91 best: 239.9 mean: 329.49203980099503
gen: 92 best: 239.9 mean: 328.8850746268657
gen: 93 best: 239.9 mean: 330.41641791044776
gen: 94 best: 239.9 mean: 330.95124378109455
gen: 95 best: 239.9 mean: 329.2049751243781
gen: 96 best: 239.9 mean: 331.08358208955224
gen: 97 best: 239.9 mean: 329.8462686567164
gen: 98 best: 239.9 mean: 329.4497512437811
gen: 99 best: 239.9 mean: 329.30845771144277
