Generation,mean,best
0,324.7218905472637,250.1
1,318.54875621890545,250.1
2,316.5955223880597,237.3
3,315.8626865671642,237.3
4,312.2199004975124,237.3
5,310.53880597014927,237.3
6,307.58507462686566,217.2
7,302.8313432835821,217.2
8,301.3975124378109,217.2
9,297.7671641791045,217.2
10,297.32935323383083,216.5
11,294.3820895522388,216.5
12,290.6268656716418,216.5
13,290.1592039800995,216.5
14,289.8258706467662,216.5
15,290.2218905472637,216.5
16,286.7746268656716,216.5
17,285.6995024875622,209.3
18,282.2233830845771,195.7
19,283.018407960199,193.2
20,278.98457711442785,193.2
21,277.3422885572139,193.2
22,277.65621890547266,193.2
23,277.25174129353235,193.2
24,278.7218905472637,193.2
25,276.2641791044776,193.2
26,276.05721393034827,193.2
27,277.71194029850744,193.2
28,273.9174129353234,193.2
29,271.87860696517413,193.2
30,271.6268656716418,193.2
31,275.74228855721395,193.2
32,273.0223880597015,193.2
33,268.20298507462684,193.2
34,270.7139303482587,193.2
35,270.88955223880595,193.2
36,271.11243781094527,193.2
37,267.1960199004975,193.2
38,267.718407960199,193.2
39,267.9363184079602,193.2
40,265.0696517412935,193.2
41,266.10646766169157,193.2
42,263.70597014925374,193.2
43,264.49203980099503,193.2
44,264.2805970149254,193.2
45,265.1756218905473,193.2
46,262.72786069651744,193.2
47,263.33084577114425,193.2
48,262.4686567164179,193.2
49,259.94029850746267,193.2
50,261.0865671641791,193.2
51,259.3681592039801,193.2
52,261.25572139303483,193.2
53,258.8626865671642,193.2
54,259.3860696517413,193.2
55,258.807960199005,193.2
56,258.4223880597015,188.5
57,259.03383084577115,188.5
58,257.2800995024876,188.5
59,259.2532338308458,188.5
60,257.7800995024876,188.5
61,257.52835820895524,188.5
62,256.94825870646764,188.5
63,255.74825870646765,188.5
64,255.6860696517413,188.5
65,255.5407960199005,188.5
66,254.58358208955224,188.5
67,257.22786069651744,188.5
68,255.06119402985075,188.5
69,254.36965174129352,188.5
70,257.60696517412936,188.5
71,256.62537313432836,188.5
72,255.13134328358208,188.5
73,254.99800995024876,188.5
74,256.5691542288557,188.5
75,252.6766169154229,188.5
76,253.67462686567163,188.5
77,255.4094527363184,188.5
78,254.55721393034827,188.5
79,252.72835820895523,188.5
80,254.26616915422886,188.5
81,252.46169154228855,188.5
82,253.94776119402985,188.5
83,253.73781094527362,188.5
84,252.0915422885572,187.6
85,250.27611940298507,187.6
86,250.03930348258706,186.7
87,252.21592039800996,186.7
88,252.25970149253732,186.7
89,251.13034825870648,186.7
90,249.84228855721392,186.7
91,249.5955223880597,186.7
92,252.03830845771145,186.7
93,250.69353233830844,186.7
94,250.84328358208955,186.7
95,251.6218905472637,186.7
96,249.91890547263682,179.4
97,248.44626865671643,179.4
98,251.16616915422887,179.4
99,249.00149253731342,179.4
random,"([[18], [105, 441], [1, 16, 36, 98, 106, 184, 225, 259], [5, 12, 14, 31, 32, 41, 53, 70, 112, 137, 202, 236, 258, 260, 284, 289, 307, 318, 324, 338, 354, 366, 372, 393, 409, 415, 419, 420, 426, 446, 448, 458, 462, 465, 490, 507], [83, 85, 116, 134, 136, 172, 177, 195, 218, 221, 245, 247, 256, 263, 269, 271, 279, 283, 292, 297, 315, 356, 399, 445, 457, 475, 486, 489, 502], [3, 55, 84, 110, 117, 125, 158, 206, 213, 228, 266, 267, 270, 300, 348, 377, 392, 412, 417, 437, 453, 472], [2, 28, 37, 100, 135, 147, 162, 374, 405, 471, 477, 483, 496], [30, 34, 67, 180, 188, 189, 194, 197, 238, 239, 240, 250, 342, 476, 497], [22, 101, 122, 149, 166, 222, 468], [40, 77, 108, 119, 174, 192, 274, 314, 341, 376, 378, 389, 413, 414, 436, 461], [35, 45, 76, 80, 81, 82, 115, 128, 130, 140, 141, 142, 155, 168, 175, 193, 196, 214, 215, 220, 243, 249, 251, 265, 281, 286, 299, 306, 317, 333, 334, 335, 349, 358, 385, 398, 418, 421, 422, 429, 434, 449, 463, 467, 469, 481], [13, 27, 33, 38, 54, 61, 65, 66, 74, 75, 87, 90, 95, 107, 113, 121, 132, 143, 146, 167, 182, 186, 199, 207, 210, 229, 242, 255, 261, 264, 272, 280, 285, 290, 296, 308, 311, 320, 325, 326, 329, 336, 345, 346, 347, 353, 359, 363, 370, 384, 386, 394, 407, 408, 410, 435, 439, 440, 444, 456, 459, 466, 479, 493, 494, 495, 503, 511], [6, 15, 23, 26, 47, 57, 59, 63, 72, 78, 86, 92, 97, 103, 109, 111, 123, 150, 153, 154, 169, 179, 198, 204, 217, 234, 237, 244, 295, 298, 309, 316, 323, 328, 331, 337, 344, 351, 355, 362, 365, 375, 400, 416, 423, 424, 425, 470, 480, 492, 501, 505, 506, 508, 509], [4, 17, 42, 49, 50, 68, 69, 104, 127, 163, 171, 173, 209, 233, 246, 248, 254, 268, 277, 294, 321, 327, 339, 340, 379, 390, 404, 432, 499], [7, 20, 46, 58, 60, 145, 148, 157, 191, 211, 232, 241, 278, 287, 381, 387, 447, 452, 454, 455, 460], [39, 62, 64, 124, 129, 131, 133, 139, 203, 219, 276, 304, 371, 395, 397, 485], [159, 231, 275, 302, 330, 402, 430, 487], [29, 44, 56, 71, 227, 230, 235, 369, 388, 428, 474], [205, 301, 343, 433], [305], [482], []], 409, 3, 8)"
