Generation,mean,best
0,328.62935323383084,279.8
1,329.9194029850746,278.7
2,326.89353233830843,278.7
3,325.52636815920397,266.3
4,325.7597014925373,266.3
5,324.710447761194,259.1
6,322.78656716417913,259.1
7,322.7825870646766,259.1
8,322.40248756218904,259.1
9,319.3845771144279,259.1
10,319.42388059701494,259.1
11,317.7771144278607,259.1
12,320.21492537313435,254.2
13,317.56119402985075,254.2
14,317.00248756218906,254.2
15,316.0621890547264,254.2
16,315.71542288557214,254.2
17,316.7771144278607,254.2
18,316.5537313432836,254.2
19,315.45323383084576,254.2
20,316.10895522388057,254.2
21,314.4213930348259,244.8
22,315.7437810945274,244.8
23,313.16517412935326,244.8
24,314.43134328358207,244.8
25,313.4820895522388,244.8
26,313.3865671641791,244.8
27,312.2313432835821,244.8
28,314.7233830845771,244.8
29,312.1427860696517,244.8
30,312.6587064676617,244.8
31,312.6278606965174,244.8
32,311.09800995024875,244.8
33,314.25174129353235,244.8
34,310.410447761194,244.8
35,311.9398009950249,244.8
36,311.0900497512438,244.8
37,309.63283582089554,244.8
38,310.5442786069652,244.8
39,310.52835820895524,244.8
40,310.72487562189053,244.8
41,310.68457711442784,244.8
42,309.8134328358209,244.8
43,309.69751243781093,244.8
44,309.6179104477612,244.8
45,307.4233830845771,244.8
46,307.5691542288557,244.8
47,307.463184079602,244.8
48,306.90696517412937,244.8
49,306.9283582089552,244.8
50,306.8830845771144,244.8
51,306.9194029850746,244.8
52,307.2691542288557,244.8
53,305.6154228855721,244.8
54,306.37462686567164,237.9
55,306.44427860696516,237.9
56,305.66965174129353,237.9
57,305.5935323383085,228.0
58,305.3363184079602,228.0
59,306.06119402985075,228.0
60,305.5751243781095,228.0
61,304.0129353233831,228.0
62,302.60746268656715,228.0
63,305.5094527363184,228.0
64,305.4487562189055,228.0
65,304.61044776119405,228.0
66,304.38955223880595,228.0
67,304.4925373134328,228.0
68,305.32089552238807,228.0
69,303.0089552238806,228.0
70,304.58407960199,228.0
71,305.7601990049751,228.0
72,305.34875621890546,228.0
73,303.46616915422885,228.0
74,304.5825870646766,228.0
75,303.27014925373135,228.0
76,302.07562189054727,228.0
77,303.77512437810947,228.0
78,302.1900497512438,228.0
79,302.70248756218905,228.0
80,301.74477611940296,228.0
81,302.1855721393035,228.0
82,302.0751243781095,228.0
83,301.7402985074627,228.0
84,301.4830845771144,228.0
85,303.7467661691542,228.0
86,301.8402985074627,228.0
87,303.92537313432837,228.0
88,302.7328358208955,228.0
89,302.88905472636816,228.0
90,301.9671641791045,228.0
91,302.5995024875622,228.0
92,301.66517412935326,228.0
93,303.6796019900498,228.0
94,301.46965174129355,228.0
95,301.66169154228857,228.0
96,302.07611940298506,228.0
97,301.64378109452736,228.0
98,302.0641791044776,228.0
99,304.2199004975124,228.0
random,"([[18], [105, 420], [36, 184, 190, 441], [1, 5, 31, 32, 41, 52, 70, 78, 98, 117, 137, 202, 221, 236, 259, 260, 267, 284, 307, 345, 355, 366, 372, 399, 406, 409, 415, 446, 451, 488, 490], [12, 21, 23, 27, 34, 37, 39, 44, 46, 55, 56, 60, 64, 69, 80, 83, 88, 92, 112, 116, 125, 138, 141, 151, 160, 177, 191, 192, 195, 198, 201, 204, 224, 225, 230, 246, 254, 258, 268, 273, 275, 279, 314, 315, 324, 338, 346, 351, 354, 356, 365, 383, 396, 432, 443, 457, 462, 471, 475, 487, 489], [8, 20, 40, 51, 53, 62, 76, 85, 97, 101, 107, 108, 136, 148, 150, 159, 199, 222, 229, 231, 241, 247, 249, 271, 272, 277, 280, 283, 285, 297, 303, 306, 312, 317, 339, 358, 381, 393, 395, 404, 408, 413, 419, 450, 467, 472, 481, 499, 502], [6, 22, 33, 45, 67, 77, 90, 102, 104, 119, 134, 146, 149, 158, 167, 168, 185, 186, 187, 207, 208, 210, 220, 228, 237, 248, 266, 288, 292, 299, 301, 305, 310, 322, 330, 334, 337, 353, 361, 362, 374, 376, 377, 382, 385, 391, 400, 402, 449, 452, 478, 479, 492, 503, 511], [0, 26, 65, 122, 152, 169, 176, 193, 194, 219, 227, 233, 245, 255, 257, 274, 309, 344, 347, 422, 428, 435, 491, 505], [35, 212, 261, 343, 442, 483, 508], [30, 86, 250, 329, 401, 412], [81, 82, 165, 180, 223, 368, 386, 403, 468], [61, 121, 289, 394, 495], [154, 341], [348], []], 257, 4, 8)"
