gen >0, new best = 319.200
gen >0, new best = 300.700
gen >0, new best = 281.300
gen >0, new best = 274.600
gen: 0 best: 274.6 mean: 315.14104477611943
gen: 1 best: 274.6 mean: 314.31542288557216
gen >2, new best = 269.800
gen: 2 best: 269.8 mean: 313.09800995024875
gen: 3 best: 269.8 mean: 312.3666666666667
gen: 4 best: 269.8 mean: 312.87810945273634
gen: 5 best: 269.8 mean: 311.7825870646766
gen: 6 best: 269.8 mean: 310.8139303482587
gen: 7 best: 269.8 mean: 310.76467661691544
gen >8, new best = 262.400
gen: 8 best: 262.4 mean: 309.7129353233831
gen: 9 best: 262.4 mean: 308.56865671641793
gen: 10 best: 262.4 mean: 308.37611940298507
gen: 11 best: 262.4 mean: 307.4776119402985
gen: 12 best: 262.4 mean: 307.5139303482587
gen: 13 best: 262.4 mean: 305.99701492537315
gen: 14 best: 262.4 mean: 305.50248756218906
gen: 15 best: 262.4 mean: 305.42039800995025
gen: 16 best: 262.4 mean: 306.718407960199
gen: 17 best: 262.4 mean: 305.75223880597014
gen: 18 best: 262.4 mean: 304.09850746268654
gen: 19 best: 262.4 mean: 302.42039800995025
gen: 20 best: 262.4 mean: 302.2597014925373
gen: 21 best: 262.4 mean: 302.1373134328358
gen >22, new best = 258.200
gen: 22 best: 258.2 mean: 301.8457711442786
gen: 23 best: 258.2 mean: 301.4228855721393
gen: 24 best: 258.2 mean: 301.62935323383084
gen: 25 best: 258.2 mean: 300.67661691542287
gen >26, new best = 242.000
gen: 26 best: 242.0 mean: 300.10696517412936
gen: 27 best: 242.0 mean: 299.89452736318407
gen: 28 best: 242.0 mean: 298.76467661691544
gen: 29 best: 242.0 mean: 298.4820895522388
gen: 30 best: 242.0 mean: 297.66915422885575
gen >31, new best = 237.600
gen: 31 best: 237.6 mean: 296.22089552238805
gen: 32 best: 237.6 mean: 296.33980099502486
gen: 33 best: 237.6 mean: 296.4636815920398
gen: 34 best: 237.6 mean: 295.79950248756217
gen: 35 best: 237.6 mean: 295.15273631840796
gen: 36 best: 237.6 mean: 294.0875621890547
gen: 37 best: 237.6 mean: 293.15671641791045
gen: 38 best: 237.6 mean: 294.0278606965174
gen: 39 best: 237.6 mean: 291.9766169154229
gen: 40 best: 237.6 mean: 291.7437810945274
gen: 41 best: 237.6 mean: 291.78905472636814
gen: 42 best: 237.6 mean: 291.94825870646764
gen: 43 best: 237.6 mean: 291.0497512437811
gen: 44 best: 237.6 mean: 290.8388059701492
gen: 45 best: 237.6 mean: 290.5497512437811
gen: 46 best: 237.6 mean: 290.1925373134328
gen: 47 best: 237.6 mean: 289.5542288557214
gen: 48 best: 237.6 mean: 290.336815920398
gen: 49 best: 237.6 mean: 289.30149253731344
gen >50, new best = 225.500
gen: 50 best: 225.5 mean: 288.5492537313433
gen: 51 best: 225.5 mean: 288.8373134328358
gen: 52 best: 225.5 mean: 287.5641791044776
gen: 53 best: 225.5 mean: 288.3
gen: 54 best: 225.5 mean: 286.7
gen: 55 best: 225.5 mean: 286.7582089552239
gen: 56 best: 225.5 mean: 287.76268656716417
gen: 57 best: 225.5 mean: 284.63830845771145
gen: 58 best: 225.5 mean: 285.0582089552239
gen: 59 best: 225.5 mean: 284.53333333333336
gen: 60 best: 225.5 mean: 284.90796019900495
gen: 61 best: 225.5 mean: 283.9950248756219
gen: 62 best: 225.5 mean: 283.6452736318408
gen: 63 best: 225.5 mean: 283.1850746268657
gen: 64 best: 225.5 mean: 282.6099502487562
gen: 65 best: 225.5 mean: 283.3810945273632
gen: 66 best: 225.5 mean: 282.14726368159205
gen: 67 best: 225.5 mean: 282.25671641791047
gen: 68 best: 225.5 mean: 282.5751243781095
gen: 69 best: 225.5 mean: 283.00845771144276
gen: 70 best: 225.5 mean: 282.3606965174129
gen: 71 best: 225.5 mean: 280.5149253731343
gen: 72 best: 225.5 mean: 281.48457711442785
gen: 73 best: 225.5 mean: 281.6194029850746
gen: 74 best: 225.5 mean: 280.37064676616916
gen: 75 best: 225.5 mean: 279.95522388059703
gen: 76 best: 225.5 mean: 281.1646766169154
gen: 77 best: 225.5 mean: 279.40149253731346
gen: 78 best: 225.5 mean: 279.70248756218905
gen: 79 best: 225.5 mean: 280.1024875621891
gen: 80 best: 225.5 mean: 278.62388059701493
gen: 81 best: 225.5 mean: 278.56169154228854
gen: 82 best: 225.5 mean: 279.3592039800995
gen: 83 best: 225.5 mean: 278.7089552238806
gen: 84 best: 225.5 mean: 279.09751243781096
gen: 85 best: 225.5 mean: 279.57114427860694
gen: 86 best: 225.5 mean: 279.00099502487564
gen: 87 best: 225.5 mean: 278.66965174129353
gen: 88 best: 225.5 mean: 277.8258706467662
gen: 89 best: 225.5 mean: 278.27014925373135
gen: 90 best: 225.5 mean: 278.5124378109453
gen: 91 best: 225.5 mean: 278.6830845771144
gen: 92 best: 225.5 mean: 277.92089552238804
gen: 93 best: 225.5 mean: 277.3825870646766
gen: 94 best: 225.5 mean: 276.97512437810946
gen: 95 best: 225.5 mean: 277.5442786069652
gen: 96 best: 225.5 mean: 277.72587064676617
gen: 97 best: 225.5 mean: 278.2069651741294
gen: 98 best: 225.5 mean: 275.9194029850746
gen: 99 best: 225.5 mean: 277.4636815920398
