502.9
503.8
498.6
524.0
508.3
490.5
499.0
501.0
501.0
501.7
499.2
508.7
509.6
519.2
516.0
514.1
500.6
492.7
504.8
512.5
505.6
500.0
494.0
505.7
508.4
500.9
494.3
503.8
518.6
512.0
508.3
518.9
504.5
499.8
503.5
508.3
489.2
512.7
512.4
514.0
505.0
515.4
498.0
498.7
512.3
496.9
506.8
504.7
511.7
515.6
504.0
513.3
507.4
496.7
510.8
503.2
507.6
484.7
496.7
505.7
500.0
501.6
490.2
503.4
497.5
511.1
499.3
497.1
505.0
491.8
506.6
511.7
499.2
504.7
508.9
501.7
498.2
500.7
490.8
511.3
497.4
511.3
503.6
503.1
502.9
516.4
499.3
505.8
511.2
498.9
