gen >0, new best = 618.100
gen >0, new best = 538.500
gen >0, new best = 510.100
gen >0, new best = 479.200
gen: 0 best: 479.2 mean: 591.6218905472637
gen: 1 best: 479.2 mean: 587.2084577114427
gen >2, new best = 469.300
gen >2, new best = 466.000
gen: 2 best: 466.0 mean: 580.6059701492537
gen: 3 best: 466.0 mean: 570.4134328358209
gen >4, new best = 453.400
gen: 4 best: 453.4 mean: 563.6009950248756
gen >5, new best = 453.200
gen: 5 best: 453.2 mean: 561.1905472636815
gen: 6 best: 453.2 mean: 560.236815920398
gen: 7 best: 453.2 mean: 558.3572139303483
gen: 8 best: 453.2 mean: 558.4651741293533
gen >9, new best = 416.300
gen: 9 best: 416.3 mean: 550.9800995024875
gen: 10 best: 416.3 mean: 549.6278606965174
gen: 11 best: 416.3 mean: 547.312935323383
gen: 12 best: 416.3 mean: 544.6890547263681
gen: 13 best: 416.3 mean: 545.9149253731343
gen: 14 best: 416.3 mean: 540.7194029850747
gen: 15 best: 416.3 mean: 539.3736318407961
gen: 16 best: 416.3 mean: 540.1835820895523
gen: 17 best: 416.3 mean: 540.7870646766169
gen: 18 best: 416.3 mean: 537.3701492537314
gen: 19 best: 416.3 mean: 532.7741293532339
gen: 20 best: 416.3 mean: 531.4671641791044
gen: 21 best: 416.3 mean: 532.6452736318408
gen: 22 best: 416.3 mean: 533.7910447761194
gen: 23 best: 416.3 mean: 528.5577114427861
gen: 24 best: 416.3 mean: 525.289552238806
gen: 25 best: 416.3 mean: 525.9497512437811
gen: 26 best: 416.3 mean: 525.055223880597
gen: 27 best: 416.3 mean: 518.4641791044776
gen: 28 best: 416.3 mean: 519.7497512437811
gen: 29 best: 416.3 mean: 515.2532338308457
gen: 30 best: 416.3 mean: 515.9696517412935
gen: 31 best: 416.3 mean: 511.4174129353234
gen: 32 best: 416.3 mean: 510.4223880597015
gen: 33 best: 416.3 mean: 514.4203980099503
gen >34, new best = 407.200
gen: 34 best: 407.2 mean: 508.4194029850746
gen: 35 best: 407.2 mean: 509.210447761194
gen: 36 best: 407.2 mean: 509.89850746268655
gen: 37 best: 407.2 mean: 507.0199004975124
gen: 38 best: 407.2 mean: 502.53880597014927
gen: 39 best: 407.2 mean: 505.2283582089552
gen: 40 best: 407.2 mean: 502.01194029850745
gen: 41 best: 407.2 mean: 497.7199004975124
gen: 42 best: 407.2 mean: 500.14378109452736
gen: 43 best: 407.2 mean: 497.3363184079602
gen: 44 best: 407.2 mean: 498.2164179104478
gen: 45 best: 407.2 mean: 495.69353233830844
gen: 46 best: 407.2 mean: 491.5149253731343
gen: 47 best: 407.2 mean: 496.2194029850746
gen: 48 best: 407.2 mean: 495.3318407960199
gen: 49 best: 407.2 mean: 490.373631840796
gen: 50 best: 407.2 mean: 496.0512437810945
gen: 51 best: 407.2 mean: 489.1870646766169
gen: 52 best: 407.2 mean: 489.6059701492537
gen: 53 best: 407.2 mean: 488.95323383084576
gen: 54 best: 407.2 mean: 487.3532338308458
gen: 55 best: 407.2 mean: 485.8905472636816
gen: 56 best: 407.2 mean: 487.7771144278607
gen: 57 best: 407.2 mean: 484.63880597014924
gen: 58 best: 407.2 mean: 485.36567164179104
gen: 59 best: 407.2 mean: 486.5636815920398
gen: 60 best: 407.2 mean: 486.4681592039801
gen: 61 best: 407.2 mean: 483.7955223880597
gen: 62 best: 407.2 mean: 485.2636815920398
gen: 63 best: 407.2 mean: 484.83980099502486
gen: 64 best: 407.2 mean: 484.7228855721393
gen: 65 best: 407.2 mean: 480.30646766169156
gen: 66 best: 407.2 mean: 479.3572139303483
gen >67, new best = 401.800
gen: 67 best: 401.8 mean: 482.6457711442786
gen: 68 best: 401.8 mean: 478.15621890547266
gen: 69 best: 401.8 mean: 480.789552238806
gen: 70 best: 401.8 mean: 480.2412935323383
gen: 71 best: 401.8 mean: 478.22388059701495
gen: 72 best: 401.8 mean: 479.24825870646765
gen: 73 best: 401.8 mean: 479.14776119402984
gen >74, new best = 391.300
gen: 74 best: 391.3 mean: 477.62388059701493
gen: 75 best: 391.3 mean: 483.80646766169156
gen: 76 best: 391.3 mean: 482.51194029850745
gen: 77 best: 391.3 mean: 479.76965174129356
gen: 78 best: 391.3 mean: 476.2378109452736
gen: 79 best: 391.3 mean: 478.4800995024876
gen: 80 best: 391.3 mean: 476.9452736318408
gen: 81 best: 391.3 mean: 479.63880597014924
gen: 82 best: 391.3 mean: 479.336815920398
gen: 83 best: 391.3 mean: 476.6646766169154
gen: 84 best: 391.3 mean: 478.80149253731344
gen: 85 best: 391.3 mean: 477.2174129353234
gen: 86 best: 391.3 mean: 477.3442786069652
gen: 87 best: 391.3 mean: 480.74776119402986
gen: 88 best: 391.3 mean: 479.66616915422884
gen: 89 best: 391.3 mean: 477.67164179104475
gen: 90 best: 391.3 mean: 476.6179104477612
gen: 91 best: 391.3 mean: 480.0915422885572
gen: 92 best: 391.3 mean: 476.95323383084576
gen: 93 best: 391.3 mean: 477.6174129353234
gen: 94 best: 391.3 mean: 474.4721393034826
gen: 95 best: 391.3 mean: 474.43482587064676
gen: 96 best: 391.3 mean: 473.51194029850745
gen: 97 best: 391.3 mean: 475.4084577114428
gen: 98 best: 391.3 mean: 478.24427860696517
gen: 99 best: 391.3 mean: 474.065671641791
