gen >0, new best = 667.200
gen >0, new best = 641.000
gen >0, new best = 632.900
gen >0, new best = 619.000
gen >0, new best = 605.600
gen >0, new best = 574.900
gen: 0 best: 574.9 mean: 636.954975124378
gen: 1 best: 574.9 mean: 634.6238805970149
gen: 2 best: 574.9 mean: 633.7293532338308
gen: 3 best: 574.9 mean: 633.8835820895522
gen: 4 best: 574.9 mean: 630.5442786069651
gen: 5 best: 574.9 mean: 631.8368159203981
gen: 6 best: 574.9 mean: 631.4507462686568
gen >7, new best = 574.000
gen: 7 best: 574.0 mean: 627.9532338308458
gen >8, new best = 555.700
gen: 8 best: 555.7 mean: 628.0298507462686
gen: 9 best: 555.7 mean: 628.368656716418
gen: 10 best: 555.7 mean: 626.0597014925373
gen: 11 best: 555.7 mean: 625.7059701492537
gen: 12 best: 555.7 mean: 624.0487562189055
gen: 13 best: 555.7 mean: 624.6353233830846
gen: 14 best: 555.7 mean: 623.5532338308458
gen: 15 best: 555.7 mean: 623.4850746268656
gen: 16 best: 555.7 mean: 621.4671641791044
gen: 17 best: 555.7 mean: 618.7681592039801
gen: 18 best: 555.7 mean: 618.6985074626866
gen: 19 best: 555.7 mean: 617.4950248756219
gen: 20 best: 555.7 mean: 615.6950248756219
gen >21, new best = 542.700
gen: 21 best: 542.7 mean: 616.7611940298508
gen: 22 best: 542.7 mean: 616.347263681592
gen: 23 best: 542.7 mean: 615.38407960199
gen: 24 best: 542.7 mean: 617.2298507462687
gen >25, new best = 536.200
gen: 25 best: 536.2 mean: 614.5805970149254
gen: 26 best: 536.2 mean: 616.1228855721394
gen: 27 best: 536.2 mean: 615.3402985074626
gen: 28 best: 536.2 mean: 615.6089552238806
gen: 29 best: 536.2 mean: 613.5487562189055
gen: 30 best: 536.2 mean: 613.0194029850746
gen: 31 best: 536.2 mean: 612.1124378109453
gen: 32 best: 536.2 mean: 613.252736318408
gen: 33 best: 536.2 mean: 611.8636815920398
gen: 34 best: 536.2 mean: 612.5930348258706
gen: 35 best: 536.2 mean: 611.4393034825871
gen: 36 best: 536.2 mean: 608.6756218905473
gen: 37 best: 536.2 mean: 610.781592039801
gen: 38 best: 536.2 mean: 609.4885572139303
gen: 39 best: 536.2 mean: 610.1805970149254
gen: 40 best: 536.2 mean: 609.4845771144279
gen: 41 best: 536.2 mean: 608.8248756218906
gen: 42 best: 536.2 mean: 607.8910447761194
gen: 43 best: 536.2 mean: 606.8417910447761
gen: 44 best: 536.2 mean: 606.0830845771144
gen: 45 best: 536.2 mean: 607.4547263681592
gen: 46 best: 536.2 mean: 606.3666666666667
gen: 47 best: 536.2 mean: 607.2273631840796
gen: 48 best: 536.2 mean: 605.8532338308457
gen: 49 best: 536.2 mean: 605.489552238806
gen: 50 best: 536.2 mean: 606.7905472636816
gen: 51 best: 536.2 mean: 604.4771144278607
gen: 52 best: 536.2 mean: 605.1810945273631
gen: 53 best: 536.2 mean: 604.5890547263682
gen: 54 best: 536.2 mean: 604.1124378109453
gen: 55 best: 536.2 mean: 603.7119402985074
gen: 56 best: 536.2 mean: 601.5124378109452
gen: 57 best: 536.2 mean: 603.2905472636816
gen: 58 best: 536.2 mean: 603.5338308457711
gen: 59 best: 536.2 mean: 601.7616915422885
gen: 60 best: 536.2 mean: 602.3915422885573
gen: 61 best: 536.2 mean: 601.6417910447761
gen: 62 best: 536.2 mean: 602.6716417910447
gen: 63 best: 536.2 mean: 602.8800995024876
gen: 64 best: 536.2 mean: 601.6900497512438
gen: 65 best: 536.2 mean: 601.573631840796
gen: 66 best: 536.2 mean: 600.8915422885572
gen: 67 best: 536.2 mean: 601.0298507462686
gen: 68 best: 536.2 mean: 603.0621890547263
gen: 69 best: 536.2 mean: 600.0029850746268
gen: 70 best: 536.2 mean: 601.9860696517413
gen >71, new best = 519.100
gen: 71 best: 519.1 mean: 599.4348258706468
gen: 72 best: 519.1 mean: 599.0462686567164
gen: 73 best: 519.1 mean: 602.4388059701492
gen: 74 best: 519.1 mean: 599.5363184079602
gen: 75 best: 519.1 mean: 598.7373134328358
gen: 76 best: 519.1 mean: 599.150248756219
gen: 77 best: 519.1 mean: 599.33184079602
gen: 78 best: 519.1 mean: 602.492039800995
gen: 79 best: 519.1 mean: 599.9069651741294
gen: 80 best: 519.1 mean: 597.6716417910447
gen: 81 best: 519.1 mean: 600.0567164179105
gen: 82 best: 519.1 mean: 599.0636815920398
gen: 83 best: 519.1 mean: 598.6810945273631
gen: 84 best: 519.1 mean: 597.760696517413
gen: 85 best: 519.1 mean: 598.1935323383085
gen: 86 best: 519.1 mean: 597.9199004975125
gen: 87 best: 519.1 mean: 598.2980099502488
gen: 88 best: 519.1 mean: 597.0835820895522
gen: 89 best: 519.1 mean: 597.9383084577114
gen: 90 best: 519.1 mean: 598.9746268656717
gen: 91 best: 519.1 mean: 599.3910447761194
gen: 92 best: 519.1 mean: 597.9820895522388
gen: 93 best: 519.1 mean: 598.7308457711442
gen: 94 best: 519.1 mean: 595.8119402985075
gen: 95 best: 519.1 mean: 595.3169154228856
gen: 96 best: 519.1 mean: 597.344776119403
gen: 97 best: 519.1 mean: 597.371144278607
gen: 98 best: 519.1 mean: 598.6054726368159
gen: 99 best: 519.1 mean: 597.2
