gen >0, new best = 635.200
gen >0, new best = 630.500
gen >0, new best = 623.600
gen >0, new best = 618.500
gen >0, new best = 606.500
gen >0, new best = 606.400
gen: 0 best: 606.4 mean: 630.573631840796
gen >1, new best = 598.100
gen: 1 best: 598.1 mean: 629.5567164179105
gen >2, new best = 554.500
gen: 2 best: 554.5 mean: 628.9855721393035
gen: 3 best: 554.5 mean: 629.3477611940299
gen: 4 best: 554.5 mean: 628.8736318407961
gen: 5 best: 554.5 mean: 628.1059701492537
gen: 6 best: 554.5 mean: 625.8661691542288
gen: 7 best: 554.5 mean: 625.3273631840796
gen: 8 best: 554.5 mean: 624.5930348258706
gen: 9 best: 554.5 mean: 625.4194029850746
gen: 10 best: 554.5 mean: 624.5562189054726
gen: 11 best: 554.5 mean: 622.9855721393035
gen: 12 best: 554.5 mean: 621.2666666666667
gen: 13 best: 554.5 mean: 620.5333333333333
gen: 14 best: 554.5 mean: 620.0855721393035
gen: 15 best: 554.5 mean: 619.0268656716418
gen: 16 best: 554.5 mean: 617.4701492537314
gen: 17 best: 554.5 mean: 616.8825870646766
gen: 18 best: 554.5 mean: 615.8726368159204
gen: 19 best: 554.5 mean: 615.5696517412936
gen: 20 best: 554.5 mean: 612.8905472636816
gen >21, new best = 554.300
gen: 21 best: 554.3 mean: 612.2487562189054
gen: 22 best: 554.3 mean: 611.5223880597015
gen >23, new best = 536.600
gen: 23 best: 536.6 mean: 610.0074626865671
gen >24, new best = 532.800
gen: 24 best: 532.8 mean: 608.6850746268657
gen: 25 best: 532.8 mean: 608.8751243781095
gen: 26 best: 532.8 mean: 608.0437810945274
gen: 27 best: 532.8 mean: 607.918407960199
gen: 28 best: 532.8 mean: 608.1746268656716
gen: 29 best: 532.8 mean: 606.6995024875622
gen: 30 best: 532.8 mean: 608.2144278606966
gen: 31 best: 532.8 mean: 606.9865671641791
gen: 32 best: 532.8 mean: 606.0587064676616
gen: 33 best: 532.8 mean: 603.6353233830846
gen: 34 best: 532.8 mean: 603.505472636816
gen: 35 best: 532.8 mean: 603.0074626865671
gen: 36 best: 532.8 mean: 601.3592039800996
gen: 37 best: 532.8 mean: 601.6860696517413
gen: 38 best: 532.8 mean: 600.1203980099502
gen: 39 best: 532.8 mean: 599.187064676617
gen: 40 best: 532.8 mean: 597.9179104477612
gen: 41 best: 532.8 mean: 598.1383084577114
gen: 42 best: 532.8 mean: 598.6169154228855
gen >43, new best = 502.400
gen: 43 best: 502.4 mean: 596.6084577114428
gen: 44 best: 502.4 mean: 595.718407960199
gen: 45 best: 502.4 mean: 595.6920398009951
gen: 46 best: 502.4 mean: 595.0089552238805
gen: 47 best: 502.4 mean: 594.1054726368159
gen: 48 best: 502.4 mean: 593.3597014925373
gen: 49 best: 502.4 mean: 589.8169154228856
gen: 50 best: 502.4 mean: 590.8437810945273
gen: 51 best: 502.4 mean: 590.6154228855721
gen: 52 best: 502.4 mean: 588.5029850746268
gen: 53 best: 502.4 mean: 589.0029850746268
gen: 54 best: 502.4 mean: 588.4004975124378
gen: 55 best: 502.4 mean: 587.2681592039801
gen: 56 best: 502.4 mean: 588.3283582089553
gen: 57 best: 502.4 mean: 588.7910447761194
gen: 58 best: 502.4 mean: 588.381592039801
gen: 59 best: 502.4 mean: 586.7402985074627
gen: 60 best: 502.4 mean: 586.4557213930349
gen: 61 best: 502.4 mean: 586.0562189054726
gen: 62 best: 502.4 mean: 584.5761194029851
gen: 63 best: 502.4 mean: 583.4039800995025
gen: 64 best: 502.4 mean: 582.5766169154228
gen: 65 best: 502.4 mean: 583.0378109452736
gen: 66 best: 502.4 mean: 582.5820895522388
gen: 67 best: 502.4 mean: 581.455223880597
gen: 68 best: 502.4 mean: 580.3830845771145
gen: 69 best: 502.4 mean: 578.9557213930349
gen: 70 best: 502.4 mean: 579.1671641791045
gen: 71 best: 502.4 mean: 578.2910447761194
gen: 72 best: 502.4 mean: 578.3333333333334
gen: 73 best: 502.4 mean: 578.5273631840796
gen: 74 best: 502.4 mean: 577.9686567164179
gen: 75 best: 502.4 mean: 576.4915422885572
gen: 76 best: 502.4 mean: 577.1582089552239
gen: 77 best: 502.4 mean: 576.5179104477612
gen: 78 best: 502.4 mean: 576.9393034825871
gen: 79 best: 502.4 mean: 576.9348258706468
gen: 80 best: 502.4 mean: 575.1353233830846
gen: 81 best: 502.4 mean: 576.2562189054727
gen: 82 best: 502.4 mean: 574.3800995024876
gen: 83 best: 502.4 mean: 574.0049751243781
gen: 84 best: 502.4 mean: 573.9144278606965
gen: 85 best: 502.4 mean: 573.7845771144279
gen: 86 best: 502.4 mean: 572.3955223880597
gen: 87 best: 502.4 mean: 572.226368159204
gen: 88 best: 502.4 mean: 571.4746268656717
gen: 89 best: 502.4 mean: 572.6731343283582
gen: 90 best: 502.4 mean: 571.492039800995
gen: 91 best: 502.4 mean: 572.760696517413
gen: 92 best: 502.4 mean: 572.1671641791045
gen: 93 best: 502.4 mean: 572.0965174129353
gen: 94 best: 502.4 mean: 571.5049751243781
gen: 95 best: 502.4 mean: 571.6014925373134
gen: 96 best: 502.4 mean: 570.9228855721393
gen: 97 best: 502.4 mean: 570.0139303482587
gen: 98 best: 502.4 mean: 570.3402985074626
gen: 99 best: 502.4 mean: 570.2820895522389
