197.2
196.6
195.1
191.1
190.5
190.6
184.2
187.3
176.7
184.8
189.7
197.1
178.9
189.1
190.5
189.3
189.4
202.3
190.6
187.8
189.5
201.1
171.5
185.7
194.8
194.8
189.6
194.4
187.4
187.1
195.3
178.0
191.1
192.0
180.1
194.1
179.1
179.7
199.8
177.0
195.0
175.8
182.0
186.5
194.5
198.7
181.8
185.5
197.3
191.8
184.2
182.5
195.2
180.4
199.0
165.5
190.3
183.8
191.7
186.3
184.0
195.7
193.6
190.3
190.6
195.5
178.8
188.7
186.2
178.9
192.0
188.6
191.6
190.6
174.5
188.7
193.2
191.7
176.1
194.0
180.0
183.3
178.4
195.4
196.7
162.8
188.9
178.4
186.4
185.9
