195.9
159.8
187.3
180.0
174.8
150.3
168.1
155.5
175.0
174.0
145.6
184.3
193.6
172.6
198.4
166.8
179.5
182.2
153.7
185.4
178.1
182.4
165.2
178.0
186.2
174.1
197.0
137.3
173.7
188.6
166.0
182.2
146.8
177.3
152.0
200.5
149.0
159.6
164.1
170.0
162.7
164.7
162.9
170.0
163.7
160.4
184.7
146.7
191.0
180.8
156.4
182.1
187.5
162.6
179.0
168.3
181.4
186.9
158.5
191.6
161.3
157.2
183.8
135.7
174.1
183.7
170.6
187.6
175.2
162.5
163.3
187.5
163.8
193.7
203.8
181.6
195.5
195.2
168.7
190.4
178.8
143.7
159.5
171.9
188.0
162.3
169.3
183.2
160.9
165.1
