gen >0, new best = 149.800
gen >0, new best = 147.300
gen >0, new best = 137.900
gen >0, new best = 129.200
gen: 0 best: 129.2 mean: 174.18781094527364
gen >1, new best = 127.000
gen >1, new best = 112.400
gen: 1 best: 112.4 mean: 173.58756218905472
gen: 2 best: 112.4 mean: 170.72985074626865
gen: 3 best: 112.4 mean: 171.33383084577113
gen: 4 best: 112.4 mean: 170.43731343283582
gen: 5 best: 112.4 mean: 168.03980099502488
gen: 6 best: 112.4 mean: 163.53980099502488
gen: 7 best: 112.4 mean: 162.0134328358209
gen: 8 best: 112.4 mean: 163.1179104477612
gen: 9 best: 112.4 mean: 161.70597014925374
gen: 10 best: 112.4 mean: 160.3363184079602
gen: 11 best: 112.4 mean: 156.27960199004974
gen: 12 best: 112.4 mean: 155.9139303482587
gen: 13 best: 112.4 mean: 154.51990049751245
gen >14, new best = 110.900
gen: 14 best: 110.9 mean: 152.8313432835821
gen >15, new best = 104.700
gen: 15 best: 104.7 mean: 150.87860696517413
gen: 16 best: 104.7 mean: 152.31990049751244
gen: 17 best: 104.7 mean: 151.3233830845771
gen: 18 best: 104.7 mean: 150.23681592039802
gen: 19 best: 104.7 mean: 152.03333333333333
gen: 20 best: 104.7 mean: 149.34029850746268
gen: 21 best: 104.7 mean: 148.6960199004975
gen >22, new best = 98.700
gen: 22 best: 98.7 mean: 147.15721393034826
gen: 23 best: 98.7 mean: 146.01542288557215
gen: 24 best: 98.7 mean: 148.34328358208955
gen: 25 best: 98.7 mean: 146.22139303482587
gen: 26 best: 98.7 mean: 146.11194029850745
gen: 27 best: 98.7 mean: 147.1681592039801
gen: 28 best: 98.7 mean: 144.8462686567164
gen: 29 best: 98.7 mean: 144.61293532338308
gen: 30 best: 98.7 mean: 144.7049751243781
gen: 31 best: 98.7 mean: 144.17064676616914
gen: 32 best: 98.7 mean: 143.6358208955224
gen: 33 best: 98.7 mean: 142.71243781094526
gen: 34 best: 98.7 mean: 141.9502487562189
gen: 35 best: 98.7 mean: 142.14328358208957
gen: 36 best: 98.7 mean: 140.22985074626865
gen: 37 best: 98.7 mean: 140.4089552238806
gen: 38 best: 98.7 mean: 138.25621890547265
gen: 39 best: 98.7 mean: 140.16915422885572
gen: 40 best: 98.7 mean: 138.79800995024877
gen: 41 best: 98.7 mean: 140.35671641791043
gen: 42 best: 98.7 mean: 140.01194029850745
gen: 43 best: 98.7 mean: 137.60597014925372
gen: 44 best: 98.7 mean: 138.6174129353234
gen: 45 best: 98.7 mean: 137.18805970149253
gen: 46 best: 98.7 mean: 139.3179104477612
gen: 47 best: 98.7 mean: 137.74726368159205
gen: 48 best: 98.7 mean: 136.59353233830845
gen: 49 best: 98.7 mean: 137.7492537313433
gen: 50 best: 98.7 mean: 137.0283582089552
gen: 51 best: 98.7 mean: 137.57014925373133
gen: 52 best: 98.7 mean: 135.65522388059702
gen: 53 best: 98.7 mean: 135.9905472636816
gen: 54 best: 98.7 mean: 136.3223880597015
gen: 55 best: 98.7 mean: 137.70547263681593
gen: 56 best: 98.7 mean: 137.01243781094527
gen: 57 best: 98.7 mean: 136.49402985074627
gen: 58 best: 98.7 mean: 136.3781094527363
gen: 59 best: 98.7 mean: 134.44726368159203
gen: 60 best: 98.7 mean: 135.66218905472635
gen: 61 best: 98.7 mean: 135.1174129353234
gen >62, new best = 98.100
gen: 62 best: 98.1 mean: 134.44278606965173
gen: 63 best: 98.1 mean: 135.52885572139303
gen: 64 best: 98.1 mean: 133.29751243781095
gen: 65 best: 98.1 mean: 134.92537313432837
gen: 66 best: 98.1 mean: 133.55771144278606
gen >67, new best = 94.700
gen: 67 best: 94.7 mean: 132.3825870646766
gen: 68 best: 94.7 mean: 132.87213930348258
gen: 69 best: 94.7 mean: 135.4179104477612
gen: 70 best: 94.7 mean: 133.0084577114428
gen: 71 best: 94.7 mean: 134.44925373134328
gen: 72 best: 94.7 mean: 132.72189054726368
gen: 73 best: 94.7 mean: 132.33930348258707
gen: 74 best: 94.7 mean: 132.881592039801
gen: 75 best: 94.7 mean: 132.58009950248757
gen: 76 best: 94.7 mean: 132.21144278606965
gen: 77 best: 94.7 mean: 133.9044776119403
gen: 78 best: 94.7 mean: 133.5328358208955
gen: 79 best: 94.7 mean: 133.0587064676617
gen: 80 best: 94.7 mean: 133.70547263681593
gen: 81 best: 94.7 mean: 133.49303482587064
gen: 82 best: 94.7 mean: 133.41940298507464
gen: 83 best: 94.7 mean: 132.5273631840796
gen: 84 best: 94.7 mean: 131.2308457711443
gen: 85 best: 94.7 mean: 130.47910447761194
gen: 86 best: 94.7 mean: 131.8865671641791
gen: 87 best: 94.7 mean: 132.48059701492537
gen: 88 best: 94.7 mean: 132.9905472636816
gen: 89 best: 94.7 mean: 130.36467661691543
gen: 90 best: 94.7 mean: 133.33383084577113
gen: 91 best: 94.7 mean: 131.49800995024876
gen: 92 best: 94.7 mean: 131.4731343283582
gen: 93 best: 94.7 mean: 131.7721393034826
gen >94, new best = 88.900
gen: 94 best: 88.9 mean: 131.7905472636816
gen: 95 best: 88.9 mean: 130.84029850746268
gen: 96 best: 88.9 mean: 131.455223880597
gen: 97 best: 88.9 mean: 128.87910447761195
gen: 98 best: 88.9 mean: 132.17910447761193
gen: 99 best: 88.9 mean: 131.15273631840796
