gen >0, new best = 194.800
gen >0, new best = 176.200
gen >0, new best = 146.200
gen >0, new best = 133.800
gen >0, new best = 131.400
gen: 0 best: 131.4 mean: 176.10771144278607
gen >1, new best = 126.700
gen: 1 best: 126.7 mean: 172.81940298507462
gen >2, new best = 119.800
gen: 2 best: 119.8 mean: 170.79900497512438
gen: 3 best: 119.8 mean: 172.97611940298506
gen: 4 best: 119.8 mean: 170.9278606965174
gen: 5 best: 119.8 mean: 168.60497512437811
gen >6, new best = 117.000
gen: 6 best: 117.0 mean: 169.80099502487562
gen: 7 best: 117.0 mean: 166.31990049751244
gen: 8 best: 117.0 mean: 167.43930348258706
gen: 9 best: 117.0 mean: 163.4915422885572
gen: 10 best: 117.0 mean: 165.40298507462686
gen: 11 best: 117.0 mean: 163.32487562189056
gen >12, new best = 108.200
gen: 12 best: 108.2 mean: 158.94925373134328
gen: 13 best: 108.2 mean: 157.4452736318408
gen: 14 best: 108.2 mean: 157.4452736318408
gen: 15 best: 108.2 mean: 157.21940298507462
gen: 16 best: 108.2 mean: 156.08009950248757
gen: 17 best: 108.2 mean: 154.27910447761195
gen: 18 best: 108.2 mean: 151.20646766169153
gen: 19 best: 108.2 mean: 152.51990049751245
gen >20, new best = 98.100
gen: 20 best: 98.1 mean: 148.93880597014925
gen: 21 best: 98.1 mean: 150.87611940298507
gen: 22 best: 98.1 mean: 149.67562189054726
gen: 23 best: 98.1 mean: 148.9402985074627
gen: 24 best: 98.1 mean: 146.67412935323384
gen: 25 best: 98.1 mean: 145.62039800995024
gen: 26 best: 98.1 mean: 145.88905472636816
gen: 27 best: 98.1 mean: 143.62238805970148
gen: 28 best: 98.1 mean: 143.51691542288557
gen: 29 best: 98.1 mean: 143.73134328358208
gen: 30 best: 98.1 mean: 143.52487562189054
gen: 31 best: 98.1 mean: 142.54676616915424
gen: 32 best: 98.1 mean: 142.60945273631842
gen: 33 best: 98.1 mean: 143.21592039800996
gen: 34 best: 98.1 mean: 142.63233830845772
gen: 35 best: 98.1 mean: 141.91592039800994
gen: 36 best: 98.1 mean: 142.00696517412936
gen: 37 best: 98.1 mean: 142.76268656716417
gen: 38 best: 98.1 mean: 142.07661691542287
gen: 39 best: 98.1 mean: 143.96666666666667
gen: 40 best: 98.1 mean: 142.1820895522388
gen: 41 best: 98.1 mean: 141.68955223880596
gen: 42 best: 98.1 mean: 142.60746268656717
gen: 43 best: 98.1 mean: 141.63880597014926
gen: 44 best: 98.1 mean: 142.07164179104478
gen: 45 best: 98.1 mean: 139.83532338308459
gen: 46 best: 98.1 mean: 139.9825870646766
gen: 47 best: 98.1 mean: 140.62686567164178
gen: 48 best: 98.1 mean: 139.91691542288558
gen: 49 best: 98.1 mean: 140.2960199004975
gen: 50 best: 98.1 mean: 138.83880597014925
gen: 51 best: 98.1 mean: 139.18557213930347
gen: 52 best: 98.1 mean: 140.3855721393035
gen: 53 best: 98.1 mean: 139.73333333333332
gen: 54 best: 98.1 mean: 140.43482587064676
gen: 55 best: 98.1 mean: 139.2507462686567
gen: 56 best: 98.1 mean: 139.79353233830847
gen: 57 best: 98.1 mean: 139.44378109452737
gen: 58 best: 98.1 mean: 138.17064676616914
gen: 59 best: 98.1 mean: 138.8363184079602
gen: 60 best: 98.1 mean: 138.06218905472636
gen: 61 best: 98.1 mean: 139.12388059701493
gen: 62 best: 98.1 mean: 137.46766169154228
gen: 63 best: 98.1 mean: 137.5218905472637
gen: 64 best: 98.1 mean: 137.52537313432836
gen: 65 best: 98.1 mean: 137.48855721393033
gen >66, new best = 97.300
gen: 66 best: 97.3 mean: 136.96119402985076
gen: 67 best: 97.3 mean: 137.84179104477613
gen: 68 best: 97.3 mean: 136.85024875621892
gen: 69 best: 97.3 mean: 138.68955223880596
gen: 70 best: 97.3 mean: 135.26218905472638
gen: 71 best: 97.3 mean: 137.80547263681592
gen: 72 best: 97.3 mean: 136.24825870646765
gen: 73 best: 97.3 mean: 135.5497512437811
gen: 74 best: 97.3 mean: 135.68557213930347
gen >75, new best = 94.900
gen: 75 best: 94.9 mean: 137.08457711442787
gen: 76 best: 94.9 mean: 134.7273631840796
gen: 77 best: 94.9 mean: 136.50248756218906
gen: 78 best: 94.9 mean: 137.52487562189054
gen: 79 best: 94.9 mean: 135.38905472636816
gen: 80 best: 94.9 mean: 135.2049751243781
gen: 81 best: 94.9 mean: 134.4681592039801
gen: 82 best: 94.9 mean: 136.02437810945273
gen: 83 best: 94.9 mean: 134.6044776119403
gen: 84 best: 94.9 mean: 134.26069651741292
gen: 85 best: 94.9 mean: 134.65223880597014
gen: 86 best: 94.9 mean: 134.89353233830846
gen: 87 best: 94.9 mean: 135.98308457711443
gen: 88 best: 94.9 mean: 134.7273631840796
gen: 89 best: 94.9 mean: 136.35024875621892
gen: 90 best: 94.9 mean: 133.86169154228855
gen: 91 best: 94.9 mean: 133.7407960199005
gen: 92 best: 94.9 mean: 134.42487562189055
gen: 93 best: 94.9 mean: 135.29701492537313
gen: 94 best: 94.9 mean: 134.16467661691541
gen: 95 best: 94.9 mean: 134.6228855721393
gen: 96 best: 94.9 mean: 134.18258706467662
gen: 97 best: 94.9 mean: 135.8626865671642
gen: 98 best: 94.9 mean: 135.9497512437811
gen: 99 best: 94.9 mean: 134.33283582089553
