gen >0, new best = 585.600
gen >0, new best = 576.400
gen >0, new best = 531.500
gen >0, new best = 530.800
gen >0, new best = 513.400
gen >0, new best = 508.900
gen >0, new best = 495.100
gen: 0 best: 495.1 mean: 583.536815920398
gen >1, new best = 450.200
gen: 1 best: 450.2 mean: 572.2492537313433
gen: 2 best: 450.2 mean: 570.1089552238806
gen: 3 best: 450.2 mean: 568.526368159204
gen: 4 best: 450.2 mean: 566.0905472636816
gen: 5 best: 450.2 mean: 563.4432835820895
gen: 6 best: 450.2 mean: 565.8253731343284
gen: 7 best: 450.2 mean: 557.2522388059701
gen: 8 best: 450.2 mean: 557.2592039800995
gen: 9 best: 450.2 mean: 551.6353233830846
gen: 10 best: 450.2 mean: 547.179104477612
gen: 11 best: 450.2 mean: 543.9746268656717
gen: 12 best: 450.2 mean: 545.018407960199
gen: 13 best: 450.2 mean: 538.8422885572139
gen: 14 best: 450.2 mean: 541.8189054726369
gen: 15 best: 450.2 mean: 539.2228855721393
gen: 16 best: 450.2 mean: 540.4955223880597
gen: 17 best: 450.2 mean: 535.4990049751244
gen: 18 best: 450.2 mean: 536.0174129353234
gen: 19 best: 450.2 mean: 531.4014925373134
gen: 20 best: 450.2 mean: 528.7676616915423
gen >21, new best = 449.800
gen >21, new best = 435.500
gen: 21 best: 435.5 mean: 526.1009950248756
gen: 22 best: 435.5 mean: 524.0741293532338
gen: 23 best: 435.5 mean: 523.5049751243781
gen: 24 best: 435.5 mean: 521.1820895522388
gen: 25 best: 435.5 mean: 519.7666666666667
gen: 26 best: 435.5 mean: 515.4835820895522
gen: 27 best: 435.5 mean: 514.636815920398
gen: 28 best: 435.5 mean: 514.1044776119403
gen: 29 best: 435.5 mean: 511.34776119402983
gen: 30 best: 435.5 mean: 510.79751243781095
gen: 31 best: 435.5 mean: 512.0253731343283
gen: 32 best: 435.5 mean: 510.10149253731345
gen: 33 best: 435.5 mean: 507.04278606965175
gen: 34 best: 435.5 mean: 510.2636815920398
gen: 35 best: 435.5 mean: 505.13781094527366
gen: 36 best: 435.5 mean: 505.81094527363183
gen: 37 best: 435.5 mean: 501.8457711442786
gen: 38 best: 435.5 mean: 503.2363184079602
gen: 39 best: 435.5 mean: 504.84179104477613
gen: 40 best: 435.5 mean: 503.3074626865672
gen >41, new best = 421.900
gen: 41 best: 421.9 mean: 501.4870646766169
gen: 42 best: 421.9 mean: 498.0825870646766
gen: 43 best: 421.9 mean: 498.0054726368159
gen: 44 best: 421.9 mean: 499.05223880597015
gen: 45 best: 421.9 mean: 497.0845771144279
gen: 46 best: 421.9 mean: 493.7049751243781
gen: 47 best: 421.9 mean: 497.4144278606965
gen: 48 best: 421.9 mean: 493.5990049751244
gen: 49 best: 421.9 mean: 496.04328358208954
gen >50, new best = 401.100
gen: 50 best: 401.1 mean: 491.30298507462686
gen: 51 best: 401.1 mean: 494.6353233830846
gen: 52 best: 401.1 mean: 492.2069651741294
gen: 53 best: 401.1 mean: 492.4398009950249
gen: 54 best: 401.1 mean: 491.1009950248756
gen: 55 best: 401.1 mean: 489.5766169154229
gen: 56 best: 401.1 mean: 490.5492537313433
gen: 57 best: 401.1 mean: 490.12189054726366
gen: 58 best: 401.1 mean: 490.9144278606965
gen: 59 best: 401.1 mean: 489.5442786069652
gen: 60 best: 401.1 mean: 488.4542288557214
gen: 61 best: 401.1 mean: 483.99751243781094
gen: 62 best: 401.1 mean: 489.4452736318408
gen: 63 best: 401.1 mean: 486.1189054726368
gen: 64 best: 401.1 mean: 489.2820895522388
gen: 65 best: 401.1 mean: 489.41691542288555
gen: 66 best: 401.1 mean: 484.5915422885572
gen: 67 best: 401.1 mean: 486.2686567164179
gen: 68 best: 401.1 mean: 486.2786069651741
gen: 69 best: 401.1 mean: 487.2223880597015
gen: 70 best: 401.1 mean: 485.60696517412936
gen: 71 best: 401.1 mean: 486.72636815920396
gen: 72 best: 401.1 mean: 485.39800995024876
gen: 73 best: 401.1 mean: 485.0054726368159
gen: 74 best: 401.1 mean: 485.0845771144279
gen: 75 best: 401.1 mean: 484.03731343283584
gen: 76 best: 401.1 mean: 486.1358208955224
gen: 77 best: 401.1 mean: 489.3537313432836
gen: 78 best: 401.1 mean: 484.9850746268657
gen: 79 best: 401.1 mean: 485.71691542288556
gen: 80 best: 401.1 mean: 485.35074626865674
gen: 81 best: 401.1 mean: 485.56716417910445
gen: 82 best: 401.1 mean: 486.12139303482587
gen: 83 best: 401.1 mean: 485.6686567164179
gen: 84 best: 401.1 mean: 485.8273631840796
gen: 85 best: 401.1 mean: 483.18756218905474
gen: 86 best: 401.1 mean: 485.0910447761194
gen: 87 best: 401.1 mean: 481.4950248756219
gen: 88 best: 401.1 mean: 484.0278606965174
gen: 89 best: 401.1 mean: 484.1940298507463
gen: 90 best: 401.1 mean: 483.2343283582089
gen: 91 best: 401.1 mean: 481.7800995024876
gen: 92 best: 401.1 mean: 481.89303482587064
gen: 93 best: 401.1 mean: 480.0820895522388
gen: 94 best: 401.1 mean: 483.1776119402985
gen: 95 best: 401.1 mean: 482.9134328358209
gen: 96 best: 401.1 mean: 481.43333333333334
gen: 97 best: 401.1 mean: 482.96965174129355
gen: 98 best: 401.1 mean: 483.0353233830846
gen: 99 best: 401.1 mean: 479.0179104477612
