Generation,mean,best
0,630.4014925373134,568.5
1,629.2248756218905,566.4
2,629.3845771144279,566.4
3,627.5567164179105,554.4
4,625.6606965174129,547.5
5,625.9865671641791,547.5
6,623.3791044776119,547.5
7,624.8885572139303,547.5
8,622.3676616915423,547.5
9,620.7492537313433,547.5
10,622.176119402985,547.5
11,618.955223880597,547.5
12,618.83184079602,547.5
13,617.5771144278607,547.5
14,614.7253731343284,547.5
15,615.0298507462686,542.8
16,613.7064676616916,539.2
17,613.6462686567164,539.2
18,612.3587064676617,539.2
19,612.0517412935324,539.2
20,609.3442786069652,539.2
21,608.9741293532338,537.6
22,608.7771144278607,536.1
23,607.3029850746269,536.1
24,607.2233830845771,536.1
25,603.7950248756218,536.1
26,604.8990049751244,536.1
27,602.7034825870646,536.1
28,603.5089552238805,536.1
29,602.2452736318407,536.1
30,601.9701492537314,530.7
31,600.1696517412935,530.7
32,600.7636815920398,530.7
33,598.1477611940298,529.4
34,597.607960199005,522.2
35,596.0452736318408,522.2
36,596.1880597014925,518.0
37,595.679104477612,518.0
38,595.4527363184079,518.0
39,594.9308457711443,515.6
40,594.6343283582089,515.6
41,593.71592039801,515.6
42,592.9611940298507,515.6
43,593.3691542288557,515.6
44,591.2208955223881,513.9
45,590.2845771144279,513.9
46,589.5044776119403,513.9
47,589.3402985074626,513.6
48,588.2542288557214,513.6
49,587.2845771144279,513.6
50,589.5885572139304,513.6
51,585.5482587064677,513.6
52,587.6477611940298,513.6
53,587.4049751243781,513.6
54,587.360696517413,503.6
55,583.8621890547264,503.6
56,584.8676616915423,503.6
57,583.7661691542288,503.6
58,583.0691542288557,503.6
59,582.2507462686567,503.6
60,580.992039800995,503.6
61,580.1557213930348,503.6
62,579.9139303482588,503.6
63,579.2303482587065,503.6
64,578.3696517412935,503.6
65,576.7412935323383,503.6
66,578.3512437810945,503.6
67,576.9482587064676,503.6
68,575.5940298507463,503.3
69,576.9796019900498,503.3
70,574.3656716417911,503.3
71,571.6925373134328,503.3
72,573.8656716417911,503.3
73,573.71592039801,503.3
74,573.5960199004975,503.3
75,571.0149253731344,503.3
76,571.2587064676617,503.3
77,570.6129353233831,503.3
78,570.2293532338308,503.3
79,570.5512437810945,503.3
80,568.642288557214,503.3
81,567.6621890547264,497.9
82,567.4746268656717,493.4
83,566.7626865671642,493.4
84,568.8915422885572,493.4
85,566.971144278607,493.4
86,566.9721393034825,493.4
87,566.6631840796019,493.4
88,567.0363184079602,493.4
89,562.9547263681592,493.4
90,564.9039800995025,493.4
91,566.0910447761194,493.4
92,563.0328358208956,493.2
93,564.1029850746269,493.2
94,564.8716417910448,493.2
95,563.8174129353234,482.9
96,562.5482587064677,482.9
97,562.1477611940298,482.9
98,559.7273631840796,482.3
99,561.1835820895523,482.3
random,"([[18], [588, 725, 963], [100, 171, 215, 280, 416, 933, 954], [3, 5, 16, 30, 40, 52, 70, 74, 82, 107, 128, 134, 157, 158, 159, 168, 178, 186, 192, 205, 209, 210, 213, 273, 283, 284, 286, 301, 318, 341, 366, 372, 373, 374, 391, 403, 433, 434, 452, 477, 492, 499, 500, 513, 516, 530, 536, 547, 548, 587, 589, 601, 602, 625, 660, 684, 704, 708, 713, 721, 723, 733, 737, 756, 761, 767, 772, 801, 804, 805, 824, 829, 838, 841, 845, 857, 882, 907, 937, 940, 952, 997, 1002, 1006, 1007, 1023], [1, 37, 55, 83, 105, 108, 114, 127, 132, 133, 137, 141, 147, 152, 172, 187, 194, 197, 224, 238, 253, 263, 267, 300, 307, 326, 327, 332, 333, 334, 335, 340, 343, 351, 369, 370, 384, 388, 393, 399, 402, 407, 409, 411, 412, 413, 428, 435, 438, 440, 441, 459, 491, 494, 497, 498, 502, 506, 510, 511, 521, 523, 537, 542, 543, 564, 566, 568, 569, 574, 582, 591, 593, 598, 607, 640, 642, 646, 652, 659, 661, 663, 675, 681, 683, 686, 711, 712, 728, 751, 763, 787, 792, 794, 798, 810, 820, 835, 870, 878, 883, 884, 892, 893, 896, 899, 901, 913, 922, 929, 931, 935, 938, 942, 943, 946, 950, 972, 977, 981, 992, 993, 1008, 1020, 1022], [0, 15, 27, 31, 33, 43, 53, 60, 66, 67, 75, 76, 118, 119, 151, 176, 198, 203, 204, 208, 217, 235, 240, 245, 259, 261, 268, 277, 290, 308, 310, 315, 330, 337, 349, 352, 354, 355, 364, 380, 382, 385, 396, 417, 418, 436, 466, 469, 476, 484, 493, 501, 503, 515, 528, 532, 541, 545, 552, 557, 559, 563, 579, 586, 612, 616, 629, 641, 650, 658, 692, 700, 717, 722, 729, 734, 739, 741, 745, 750, 755, 784, 793, 813, 819, 821, 822, 823, 826, 831, 836, 837, 840, 843, 851, 853, 855, 859, 860, 861, 865, 868, 881, 887, 889, 904, 919, 927, 928, 944, 949, 953, 956, 957, 958, 962, 978, 982, 984, 985, 998], [17, 23, 32, 46, 50, 51, 58, 68, 72, 77, 90, 95, 103, 117, 129, 131, 139, 144, 148, 150, 162, 166, 181, 189, 199, 206, 218, 229, 242, 262, 264, 266, 270, 285, 288, 291, 294, 297, 319, 346, 375, 381, 386, 401, 410, 419, 431, 454, 456, 473, 485, 529, 551, 554, 558, 562, 567, 600, 628, 632, 633, 654, 666, 671, 680, 687, 714, 726, 764, 771, 818, 828, 839, 864, 866, 876, 879, 903, 905, 911, 936, 939, 941, 959, 960, 964, 968, 976, 1001, 1018], [13, 21, 35, 36, 45, 47, 49, 64, 85, 99, 113, 115, 120, 123, 135, 175, 183, 196, 225, 228, 252, 256, 278, 281, 303, 320, 321, 324, 336, 339, 345, 348, 363, 365, 378, 405, 415, 427, 439, 444, 445, 446, 453, 461, 464, 472, 486, 489, 507, 509, 533, 544, 549, 550, 561, 603, 606, 608, 611, 617, 624, 637, 643, 645, 669, 691, 696, 705, 707, 719, 730, 738, 746, 747, 757, 765, 776, 796, 809, 812, 846, 850, 858, 862, 871, 872, 873, 891, 894, 966, 974, 987, 988, 994, 1005, 1011, 1013], [6, 10, 89, 93, 96, 110, 122, 140, 153, 154, 177, 182, 190, 214, 219, 230, 322, 323, 329, 353, 376, 398, 414, 462, 504, 514, 570, 571, 583, 630, 656, 695, 702, 706, 732, 769, 797, 808, 849, 863, 897, 902, 908, 947, 967, 969, 995, 1009, 1012], [94, 112, 216, 271, 279, 309, 357, 422, 455, 490, 539, 546, 585, 618, 655, 662, 682, 690, 703, 727, 753, 759, 780, 814, 827, 856, 880, 1010], [26, 79, 136, 174, 185, 356, 371, 394, 408, 460, 479, 613, 623, 653, 740, 748, 807, 979, 996, 1015], [11, 116, 249, 276, 420, 432, 832], [241, 299, 573, 847, 909, 1017], [86, 647, 799], [124, 145, 170, 505, 965], []], 648, 3, 11)"
