gen >0, new best = 602.500
gen >0, new best = 599.900
gen >0, new best = 598.900
gen >0, new best = 583.100
gen >0, new best = 578.500
gen >0, new best = 564.100
gen: 0 best: 564.1 mean: 628.0509950248756
gen: 1 best: 564.1 mean: 619.9243781094527
gen: 2 best: 564.1 mean: 616.6696517412935
gen >3, new best = 561.900
gen >3, new best = 543.500
gen: 3 best: 543.5 mean: 612.9094527363184
gen: 4 best: 543.5 mean: 611.7144278606966
gen: 5 best: 543.5 mean: 607.8855721393035
gen: 6 best: 543.5 mean: 606.9094527363184
gen >7, new best = 540.200
gen: 7 best: 540.2 mean: 606.5577114427861
gen: 8 best: 540.2 mean: 603.9417910447761
gen: 9 best: 540.2 mean: 601.9039800995025
gen: 10 best: 540.2 mean: 599.4203980099503
gen >11, new best = 534.000
gen: 11 best: 534.0 mean: 597.4746268656717
gen: 12 best: 534.0 mean: 595.5985074626866
gen: 13 best: 534.0 mean: 592.6164179104478
gen: 14 best: 534.0 mean: 591.0547263681592
gen >15, new best = 488.500
gen: 15 best: 488.5 mean: 587.6388059701493
gen: 16 best: 488.5 mean: 586.6014925373134
gen: 17 best: 488.5 mean: 583.6248756218905
gen: 18 best: 488.5 mean: 583.1567164179105
gen: 19 best: 488.5 mean: 584.1830845771144
gen: 20 best: 488.5 mean: 584.2492537313433
gen: 21 best: 488.5 mean: 581.1746268656716
gen: 22 best: 488.5 mean: 579.9900497512438
gen: 23 best: 488.5 mean: 580.6044776119403
gen: 24 best: 488.5 mean: 575.8547263681592
gen: 25 best: 488.5 mean: 576.0104477611941
gen: 26 best: 488.5 mean: 577.4
gen: 27 best: 488.5 mean: 574.018407960199
gen: 28 best: 488.5 mean: 573.2960199004975
gen: 29 best: 488.5 mean: 572.4174129353233
gen: 30 best: 488.5 mean: 569.9353233830846
gen: 31 best: 488.5 mean: 568.7542288557214
gen >32, new best = 478.500
gen: 32 best: 478.5 mean: 566.8577114427861
gen: 33 best: 478.5 mean: 566.7676616915423
gen: 34 best: 478.5 mean: 567.9955223880597
gen: 35 best: 478.5 mean: 565.4432835820895
gen: 36 best: 478.5 mean: 563.1213930348258
gen: 37 best: 478.5 mean: 563.4661691542289
gen: 38 best: 478.5 mean: 564.5318407960199
gen: 39 best: 478.5 mean: 561.471144278607
gen: 40 best: 478.5 mean: 559.0761194029851
gen: 41 best: 478.5 mean: 559.4278606965174
gen: 42 best: 478.5 mean: 559.3935323383084
gen: 43 best: 478.5 mean: 558.8731343283582
gen: 44 best: 478.5 mean: 560.1034825870647
gen: 45 best: 478.5 mean: 559.5985074626866
gen: 46 best: 478.5 mean: 558.4601990049752
gen: 47 best: 478.5 mean: 559.3333333333334
gen: 48 best: 478.5 mean: 558.8064676616915
gen: 49 best: 478.5 mean: 556.1601990049751
gen: 50 best: 478.5 mean: 556.0835820895522
gen: 51 best: 478.5 mean: 557.6233830845771
gen: 52 best: 478.5 mean: 557.3004975124378
gen: 53 best: 478.5 mean: 557.2810945273632
gen: 54 best: 478.5 mean: 555.8179104477612
gen: 55 best: 478.5 mean: 553.5388059701493
gen: 56 best: 478.5 mean: 553.8522388059702
gen: 57 best: 478.5 mean: 556.3402985074626
gen: 58 best: 478.5 mean: 554.0840796019901
gen: 59 best: 478.5 mean: 556.8532338308457
gen: 60 best: 478.5 mean: 553.6029850746269
gen: 61 best: 478.5 mean: 551.4592039800995
gen: 62 best: 478.5 mean: 553.9671641791044
gen: 63 best: 478.5 mean: 553.3039800995025
gen: 64 best: 478.5 mean: 552.6905472636815
gen: 65 best: 478.5 mean: 553.165671641791
gen: 66 best: 478.5 mean: 553.5980099502488
gen: 67 best: 478.5 mean: 551.2119402985074
gen: 68 best: 478.5 mean: 552.9303482587064
gen: 69 best: 478.5 mean: 552.9268656716418
gen: 70 best: 478.5 mean: 552.6318407960199
gen: 71 best: 478.5 mean: 552.7636815920398
gen: 72 best: 478.5 mean: 552.3373134328358
gen: 73 best: 478.5 mean: 549.244776119403
gen: 74 best: 478.5 mean: 547.4860696517413
gen: 75 best: 478.5 mean: 550.0970149253732
gen: 76 best: 478.5 mean: 550.4641791044776
gen: 77 best: 478.5 mean: 548.4084577114428
gen: 78 best: 478.5 mean: 548.328855721393
gen: 79 best: 478.5 mean: 548.5671641791045
gen: 80 best: 478.5 mean: 548.8353233830845
gen: 81 best: 478.5 mean: 547.3845771144279
gen: 82 best: 478.5 mean: 547.6835820895523
gen: 83 best: 478.5 mean: 547.9159203980099
gen: 84 best: 478.5 mean: 546.1009950248756
gen: 85 best: 478.5 mean: 547.0766169154228
gen: 86 best: 478.5 mean: 546.9069651741294
gen: 87 best: 478.5 mean: 547.9203980099503
gen: 88 best: 478.5 mean: 544.957711442786
gen: 89 best: 478.5 mean: 546.107960199005
gen: 90 best: 478.5 mean: 545.5014925373134
gen: 91 best: 478.5 mean: 542.7850746268657
gen: 92 best: 478.5 mean: 543.8293532338308
gen: 93 best: 478.5 mean: 544.1621890547264
gen: 94 best: 478.5 mean: 545.518407960199
gen: 95 best: 478.5 mean: 546.418407960199
gen: 96 best: 478.5 mean: 547.436815920398
gen: 97 best: 478.5 mean: 545.3487562189055
gen: 98 best: 478.5 mean: 545.8761194029851
gen: 99 best: 478.5 mean: 545.6771144278607
