gen >0, new best = 277.200
gen >0, new best = 274.200
gen >0, new best = 239.800
gen >0, new best = 227.900
gen >0, new best = 225.400
gen: 0 best: 225.4 mean: 293.22910447761194
gen >1, new best = 216.800
gen: 1 best: 216.8 mean: 291.3731343283582
gen >2, new best = 203.900
gen: 2 best: 203.9 mean: 287.3990049751244
gen >3, new best = 199.100
gen: 3 best: 199.1 mean: 288.6960199004975
gen >4, new best = 182.700
gen: 4 best: 182.7 mean: 289.3587064676617
gen: 5 best: 182.7 mean: 281.4124378109453
gen: 6 best: 182.7 mean: 278.9522388059701
gen: 7 best: 182.7 mean: 274.47960199004973
gen: 8 best: 182.7 mean: 273.8203980099502
gen: 9 best: 182.7 mean: 272.6726368159204
gen: 10 best: 182.7 mean: 270.0621890547264
gen: 11 best: 182.7 mean: 268.68059701492535
gen: 12 best: 182.7 mean: 267.7601990049751
gen: 13 best: 182.7 mean: 264.78457711442786
gen: 14 best: 182.7 mean: 265.96567164179106
gen: 15 best: 182.7 mean: 264.173631840796
gen >16, new best = 178.600
gen: 16 best: 178.6 mean: 264.6119402985075
gen: 17 best: 178.6 mean: 256.82487562189056
gen: 18 best: 178.6 mean: 260.0149253731343
gen: 19 best: 178.6 mean: 261.8681592039801
gen: 20 best: 178.6 mean: 259.7308457711443
gen: 21 best: 178.6 mean: 259.1940298507463
gen: 22 best: 178.6 mean: 258.5383084577114
gen: 23 best: 178.6 mean: 255.23134328358208
gen: 24 best: 178.6 mean: 255.7273631840796
gen: 25 best: 178.6 mean: 252.21940298507462
gen: 26 best: 178.6 mean: 252.3089552238806
gen: 27 best: 178.6 mean: 251.4636815920398
gen: 28 best: 178.6 mean: 248.11990049751245
gen: 29 best: 178.6 mean: 249.07960199004975
gen: 30 best: 178.6 mean: 245.69303482587065
gen: 31 best: 178.6 mean: 246.0726368159204
gen >32, new best = 164.900
gen: 32 best: 164.9 mean: 246.081592039801
gen: 33 best: 164.9 mean: 245.8587064676617
gen: 34 best: 164.9 mean: 245.0870646766169
gen: 35 best: 164.9 mean: 243.9323383084577
gen: 36 best: 164.9 mean: 240.49253731343285
gen: 37 best: 164.9 mean: 243.21442786069653
gen: 38 best: 164.9 mean: 241.6004975124378
gen: 39 best: 164.9 mean: 239.97213930348258
gen: 40 best: 164.9 mean: 242.60945273631842
gen: 41 best: 164.9 mean: 240.1950248756219
gen: 42 best: 164.9 mean: 241.06268656716418
gen: 43 best: 164.9 mean: 239.03880597014924
gen: 44 best: 164.9 mean: 239.9268656716418
gen: 45 best: 164.9 mean: 234.20398009950247
gen: 46 best: 164.9 mean: 237.9044776119403
gen: 47 best: 164.9 mean: 235.15174129353233
gen: 48 best: 164.9 mean: 236.4402985074627
gen: 49 best: 164.9 mean: 235.16169154228857
gen: 50 best: 164.9 mean: 235.93432835820894
gen: 51 best: 164.9 mean: 235.29154228855722
gen: 52 best: 164.9 mean: 232.66268656716417
gen: 53 best: 164.9 mean: 236.76218905472638
gen >54, new best = 150.200
gen: 54 best: 150.2 mean: 235.72487562189056
gen: 55 best: 150.2 mean: 235.44228855721394
gen: 56 best: 150.2 mean: 236.77412935323383
gen: 57 best: 150.2 mean: 236.06666666666666
gen: 58 best: 150.2 mean: 231.83482587064677
gen: 59 best: 150.2 mean: 234.25721393034826
gen: 60 best: 150.2 mean: 233.77064676616916
gen: 61 best: 150.2 mean: 235.29651741293532
gen: 62 best: 150.2 mean: 232.48208955223882
gen: 63 best: 150.2 mean: 234.12537313432836
gen: 64 best: 150.2 mean: 232.9358208955224
gen: 65 best: 150.2 mean: 229.73880597014926
gen: 66 best: 150.2 mean: 229.7592039800995
gen: 67 best: 150.2 mean: 229.3223880597015
gen: 68 best: 150.2 mean: 231.90149253731343
gen: 69 best: 150.2 mean: 230.95820895522388
gen: 70 best: 150.2 mean: 233.42388059701491
gen: 71 best: 150.2 mean: 227.681592039801
gen: 72 best: 150.2 mean: 230.21940298507462
gen: 73 best: 150.2 mean: 233.59751243781093
gen: 74 best: 150.2 mean: 230.35124378109452
gen: 75 best: 150.2 mean: 231.74477611940299
gen: 76 best: 150.2 mean: 230.30298507462686
gen: 77 best: 150.2 mean: 230.12985074626866
gen: 78 best: 150.2 mean: 227.86666666666667
gen: 79 best: 150.2 mean: 228.17810945273632
gen: 80 best: 150.2 mean: 229.1865671641791
gen: 81 best: 150.2 mean: 230.37562189054725
gen: 82 best: 150.2 mean: 228.06616915422885
gen: 83 best: 150.2 mean: 230.78009950248756
gen: 84 best: 150.2 mean: 230.61691542288557
gen: 85 best: 150.2 mean: 229.63432835820896
gen: 86 best: 150.2 mean: 228.4597014925373
gen: 87 best: 150.2 mean: 229.681592039801
gen: 88 best: 150.2 mean: 228.10099502487563
gen: 89 best: 150.2 mean: 226.0268656716418
gen: 90 best: 150.2 mean: 228.3766169154229
gen: 91 best: 150.2 mean: 228.12139303482587
gen: 92 best: 150.2 mean: 227.26716417910447
gen: 93 best: 150.2 mean: 226.94825870646767
gen: 94 best: 150.2 mean: 229.08805970149254
gen: 95 best: 150.2 mean: 229.86467661691543
gen: 96 best: 150.2 mean: 226.8855721393035
gen: 97 best: 150.2 mean: 227.39054726368158
gen: 98 best: 150.2 mean: 228.79850746268656
gen: 99 best: 150.2 mean: 226.87512437810946
