gen >0, new best = 266.400
gen >0, new best = 248.100
gen >0, new best = 207.900
gen: 0 best: 207.9 mean: 296.60671641791043
gen: 1 best: 207.9 mean: 292.34278606965177
gen >2, new best = 200.900
gen >2, new best = 195.200
gen: 2 best: 195.2 mean: 289.93681592039803
gen: 3 best: 195.2 mean: 286.6243781094527
gen: 4 best: 195.2 mean: 284.4820895522388
gen: 5 best: 195.2 mean: 280.4646766169154
gen: 6 best: 195.2 mean: 275.12139303482587
gen: 7 best: 195.2 mean: 278.747263681592
gen: 8 best: 195.2 mean: 277.62985074626863
gen: 9 best: 195.2 mean: 270.8960199004975
gen: 10 best: 195.2 mean: 271.5417910447761
gen: 11 best: 195.2 mean: 267.5771144278607
gen >12, new best = 192.300
gen: 12 best: 192.3 mean: 263.8830845771144
gen >13, new best = 179.500
gen: 13 best: 179.5 mean: 264.6671641791045
gen >14, new best = 178.000
gen: 14 best: 178.0 mean: 261.0721393034826
gen: 15 best: 178.0 mean: 262.718407960199
gen: 16 best: 178.0 mean: 259.5865671641791
gen: 17 best: 178.0 mean: 256.781592039801
gen: 18 best: 178.0 mean: 260.0860696517413
gen: 19 best: 178.0 mean: 259.4094527363184
gen: 20 best: 178.0 mean: 254.23383084577114
gen: 21 best: 178.0 mean: 253.47363184079603
gen: 22 best: 178.0 mean: 255.87064676616916
gen: 23 best: 178.0 mean: 248.9870646766169
gen: 24 best: 178.0 mean: 253.18756218905472
gen: 25 best: 178.0 mean: 251.40895522388058
gen: 26 best: 178.0 mean: 255.23930348258708
gen: 27 best: 178.0 mean: 251.18805970149253
gen >28, new best = 169.200
gen: 28 best: 169.2 mean: 249.87164179104477
gen: 29 best: 169.2 mean: 251.63383084577114
gen: 30 best: 169.2 mean: 249.9487562189055
gen: 31 best: 169.2 mean: 246.88059701492537
gen: 32 best: 169.2 mean: 248.05223880597015
gen: 33 best: 169.2 mean: 246.9
gen: 34 best: 169.2 mean: 243.04228855721394
gen: 35 best: 169.2 mean: 245.49651741293533
gen: 36 best: 169.2 mean: 245.7995024875622
gen: 37 best: 169.2 mean: 243.93333333333334
gen >38, new best = 162.900
gen: 38 best: 162.9 mean: 239.0174129353234
gen: 39 best: 162.9 mean: 242.71641791044777
gen: 40 best: 162.9 mean: 243.00696517412936
gen: 41 best: 162.9 mean: 240.79800995024877
gen: 42 best: 162.9 mean: 239.04676616915424
gen: 43 best: 162.9 mean: 240.43930348258706
gen: 44 best: 162.9 mean: 236.6407960199005
gen: 45 best: 162.9 mean: 235.71194029850747
gen: 46 best: 162.9 mean: 237.9278606965174
gen: 47 best: 162.9 mean: 238.68507462686568
gen: 48 best: 162.9 mean: 235.95124378109452
gen: 49 best: 162.9 mean: 232.02139303482588
gen: 50 best: 162.9 mean: 231.18905472636817
gen: 51 best: 162.9 mean: 234.56218905472636
gen: 52 best: 162.9 mean: 231.23781094527362
gen: 53 best: 162.9 mean: 231.89701492537313
gen: 54 best: 162.9 mean: 232.38855721393034
gen: 55 best: 162.9 mean: 232.34577114427861
gen: 56 best: 162.9 mean: 233.10746268656717
gen: 57 best: 162.9 mean: 228.4641791044776
gen: 58 best: 162.9 mean: 233.07661691542287
gen: 59 best: 162.9 mean: 230.4990049751244
gen: 60 best: 162.9 mean: 232.07114427860697
gen: 61 best: 162.9 mean: 227.455223880597
gen: 62 best: 162.9 mean: 229.10149253731345
gen: 63 best: 162.9 mean: 226.60298507462687
gen: 64 best: 162.9 mean: 230.2308457711443
gen: 65 best: 162.9 mean: 229.03333333333333
gen: 66 best: 162.9 mean: 226.4273631840796
gen: 67 best: 162.9 mean: 226.5174129353234
gen: 68 best: 162.9 mean: 226.70149253731344
gen: 69 best: 162.9 mean: 229.60099502487563
gen: 70 best: 162.9 mean: 224.81243781094528
gen: 71 best: 162.9 mean: 225.2776119402985
gen: 72 best: 162.9 mean: 226.96666666666667
gen: 73 best: 162.9 mean: 226.56019900497512
gen: 74 best: 162.9 mean: 226.3
gen >75, new best = 161.200
gen: 75 best: 161.2 mean: 225.22437810945274
gen: 76 best: 161.2 mean: 227.86716417910446
gen: 77 best: 161.2 mean: 225.58805970149254
gen: 78 best: 161.2 mean: 223.8452736318408
gen: 79 best: 161.2 mean: 225.53482587064676
gen: 80 best: 161.2 mean: 227.1995024875622
gen: 81 best: 161.2 mean: 226.35671641791043
gen: 82 best: 161.2 mean: 225.70845771144278
gen: 83 best: 161.2 mean: 228.21940298507462
gen: 84 best: 161.2 mean: 223.91343283582088
gen: 85 best: 161.2 mean: 225.22039800995026
gen: 86 best: 161.2 mean: 225.0054726368159
gen: 87 best: 161.2 mean: 225.8865671641791
gen: 88 best: 161.2 mean: 222.8641791044776
gen: 89 best: 161.2 mean: 223.0870646766169
gen: 90 best: 161.2 mean: 223.8965174129353
gen: 91 best: 161.2 mean: 224.12587064676617
gen: 92 best: 161.2 mean: 223.08358208955224
gen: 93 best: 161.2 mean: 223.85024875621892
gen: 94 best: 161.2 mean: 221.5542288557214
gen: 95 best: 161.2 mean: 223.58059701492536
gen: 96 best: 161.2 mean: 224.01940298507463
gen: 97 best: 161.2 mean: 222.45721393034825
gen: 98 best: 161.2 mean: 222.27910447761195
gen: 99 best: 161.2 mean: 226.4731343283582
