gen >0, new best = 163.600
gen >0, new best = 163.300
gen >0, new best = 158.500
gen >0, new best = 153.600
gen >0, new best = 148.200
gen >0, new best = 145.800
gen >0, new best = 140.800
gen >0, new best = 139.500
gen: 0 best: 139.5 mean: 160.7455223880597
gen >1, new best = 124.300
gen: 1 best: 124.3 mean: 160.71990049751244
gen: 2 best: 124.3 mean: 160.72189054726368
gen: 3 best: 124.3 mean: 159.3318407960199
gen: 4 best: 124.3 mean: 160.34228855721392
gen: 5 best: 124.3 mean: 159.5452736318408
gen: 6 best: 124.3 mean: 158.64975124378108
gen: 7 best: 124.3 mean: 158.33084577114428
gen: 8 best: 124.3 mean: 157.52089552238806
gen: 9 best: 124.3 mean: 156.20845771144278
gen: 10 best: 124.3 mean: 156.25124378109453
gen: 11 best: 124.3 mean: 154.8726368159204
gen: 12 best: 124.3 mean: 155.69701492537314
gen: 13 best: 124.3 mean: 154.57064676616915
gen: 14 best: 124.3 mean: 155.4412935323383
gen >15, new best = 115.200
gen: 15 best: 115.2 mean: 154.50049751243782
gen: 16 best: 115.2 mean: 153.74228855721393
gen: 17 best: 115.2 mean: 154.42537313432837
gen: 18 best: 115.2 mean: 154.1950248756219
gen: 19 best: 115.2 mean: 153.2189054726368
gen: 20 best: 115.2 mean: 153.3671641791045
gen: 21 best: 115.2 mean: 153.01940298507463
gen: 22 best: 115.2 mean: 152.37562189054725
gen: 23 best: 115.2 mean: 151.9716417910448
gen: 24 best: 115.2 mean: 151.9039800995025
gen: 25 best: 115.2 mean: 151.50646766169154
gen: 26 best: 115.2 mean: 151.57512437810945
gen: 27 best: 115.2 mean: 151.36517412935322
gen: 28 best: 115.2 mean: 150.53731343283582
gen: 29 best: 115.2 mean: 150.50696517412936
gen: 30 best: 115.2 mean: 151.02885572139303
gen: 31 best: 115.2 mean: 150.95124378109452
gen: 32 best: 115.2 mean: 149.79850746268656
gen: 33 best: 115.2 mean: 149.90049751243782
gen: 34 best: 115.2 mean: 149.13532338308457
gen: 35 best: 115.2 mean: 149.23781094527362
gen: 36 best: 115.2 mean: 149.69303482587065
gen: 37 best: 115.2 mean: 148.24029850746268
gen: 38 best: 115.2 mean: 149.23830845771144
gen: 39 best: 115.2 mean: 148.31890547263683
gen: 40 best: 115.2 mean: 148.19900497512438
gen: 41 best: 115.2 mean: 148.36915422885573
gen: 42 best: 115.2 mean: 147.06119402985075
gen: 43 best: 115.2 mean: 147.0328358208955
gen: 44 best: 115.2 mean: 147.02885572139303
gen >45, new best = 106.000
gen: 45 best: 106.0 mean: 145.50348258706467
gen: 46 best: 106.0 mean: 145.92338308457713
gen: 47 best: 106.0 mean: 145.38059701492537
gen: 48 best: 106.0 mean: 145.25273631840795
gen: 49 best: 106.0 mean: 144.97412935323382
gen: 50 best: 106.0 mean: 145.48955223880597
gen: 51 best: 106.0 mean: 145.63134328358208
gen: 52 best: 106.0 mean: 144.35572139303483
gen: 53 best: 106.0 mean: 144.60597014925372
gen: 54 best: 106.0 mean: 144.57114427860697
gen: 55 best: 106.0 mean: 144.42835820895522
gen: 56 best: 106.0 mean: 143.8636815920398
gen: 57 best: 106.0 mean: 143.28955223880598
gen: 58 best: 106.0 mean: 143.5950248756219
gen: 59 best: 106.0 mean: 143.1492537313433
gen: 60 best: 106.0 mean: 142.6865671641791
gen: 61 best: 106.0 mean: 142.90995024875622
gen: 62 best: 106.0 mean: 143.60646766169154
gen: 63 best: 106.0 mean: 142.5542288557214
gen: 64 best: 106.0 mean: 142.13383084577114
gen: 65 best: 106.0 mean: 142.644776119403
gen: 66 best: 106.0 mean: 141.6731343283582
gen: 67 best: 106.0 mean: 141.79353233830847
gen: 68 best: 106.0 mean: 141.41890547263682
gen: 69 best: 106.0 mean: 141.37512437810946
gen: 70 best: 106.0 mean: 140.82437810945274
gen: 71 best: 106.0 mean: 141.85771144278607
gen: 72 best: 106.0 mean: 141.1587064676617
gen: 73 best: 106.0 mean: 141.2860696517413
gen: 74 best: 106.0 mean: 140.49751243781094
gen: 75 best: 106.0 mean: 140.35124378109452
gen: 76 best: 106.0 mean: 140.71990049751244
gen: 77 best: 106.0 mean: 140.22935323383084
gen: 78 best: 106.0 mean: 140.45820895522388
gen: 79 best: 106.0 mean: 140.89353233830846
gen: 80 best: 106.0 mean: 139.23134328358208
gen: 81 best: 106.0 mean: 139.55323383084578
gen: 82 best: 106.0 mean: 139.25273631840795
gen: 83 best: 106.0 mean: 139.58457711442787
gen: 84 best: 106.0 mean: 138.7363184079602
gen: 85 best: 106.0 mean: 139.27164179104477
gen: 86 best: 106.0 mean: 139.62139303482587
gen: 87 best: 106.0 mean: 138.81592039800995
gen: 88 best: 106.0 mean: 139.30796019900498
gen: 89 best: 106.0 mean: 137.99900497512436
gen: 90 best: 106.0 mean: 139.04825870646766
gen: 91 best: 106.0 mean: 137.99253731343285
gen: 92 best: 106.0 mean: 138.33482587064677
gen: 93 best: 106.0 mean: 138.18905472636817
gen: 94 best: 106.0 mean: 138.25273631840795
gen: 95 best: 106.0 mean: 138.036815920398
gen: 96 best: 106.0 mean: 137.40049751243782
gen: 97 best: 106.0 mean: 138.79900497512438
gen: 98 best: 106.0 mean: 137.0960199004975
gen: 99 best: 106.0 mean: 136.87064676616916
