gen >0, new best = 125.800
gen >0, new best = 120.700
gen >0, new best = 117.700
gen: 0 best: 117.7 mean: 150.00199004975124
gen: 1 best: 117.7 mean: 149.14875621890548
gen >2, new best = 116.300
gen: 2 best: 116.3 mean: 147.71194029850747
gen >3, new best = 112.300
gen >3, new best = 100.700
gen: 3 best: 100.7 mean: 148.07910447761193
gen: 4 best: 100.7 mean: 147.05522388059703
gen: 5 best: 100.7 mean: 146.51791044776118
gen: 6 best: 100.7 mean: 146.04079601990048
gen: 7 best: 100.7 mean: 147.3323383084577
gen: 8 best: 100.7 mean: 145.8582089552239
gen: 9 best: 100.7 mean: 145.7452736318408
gen: 10 best: 100.7 mean: 145.2676616915423
gen: 11 best: 100.7 mean: 146.23034825870647
gen: 12 best: 100.7 mean: 146.34676616915422
gen: 13 best: 100.7 mean: 146.11691542288557
gen: 14 best: 100.7 mean: 143.57860696517412
gen: 15 best: 100.7 mean: 144.35174129353234
gen: 16 best: 100.7 mean: 144.56019900497512
gen: 17 best: 100.7 mean: 143.7308457711443
gen: 18 best: 100.7 mean: 143.47114427860697
gen: 19 best: 100.7 mean: 143.54776119402985
gen: 20 best: 100.7 mean: 142.68805970149253
gen: 21 best: 100.7 mean: 144.3592039800995
gen >22, new best = 82.200
gen: 22 best: 82.2 mean: 141.27562189054726
gen: 23 best: 82.2 mean: 142.7910447761194
gen: 24 best: 82.2 mean: 141.1681592039801
gen: 25 best: 82.2 mean: 140.70845771144278
gen: 26 best: 82.2 mean: 142.13034825870648
gen: 27 best: 82.2 mean: 140.93333333333334
gen: 28 best: 82.2 mean: 142.25273631840795
gen: 29 best: 82.2 mean: 140.53830845771145
gen: 30 best: 82.2 mean: 141.29850746268656
gen: 31 best: 82.2 mean: 139.87611940298507
gen: 32 best: 82.2 mean: 138.29651741293532
gen: 33 best: 82.2 mean: 139.79452736318407
gen: 34 best: 82.2 mean: 139.60696517412936
gen: 35 best: 82.2 mean: 139.05522388059703
gen: 36 best: 82.2 mean: 137.40597014925373
gen: 37 best: 82.2 mean: 137.58656716417912
gen: 38 best: 82.2 mean: 138.65671641791045
gen: 39 best: 82.2 mean: 137.936815920398
gen: 40 best: 82.2 mean: 138.13333333333333
gen: 41 best: 82.2 mean: 138.97960199004976
gen: 42 best: 82.2 mean: 138.74427860696517
gen: 43 best: 82.2 mean: 137.67562189054726
gen: 44 best: 82.2 mean: 136.63333333333333
gen: 45 best: 82.2 mean: 137.25970149253732
gen: 46 best: 82.2 mean: 137.57860696517412
gen: 47 best: 82.2 mean: 136.963184079602
gen: 48 best: 82.2 mean: 134.5452736318408
gen: 49 best: 82.2 mean: 133.89751243781095
gen: 50 best: 82.2 mean: 135.32587064676616
gen: 51 best: 82.2 mean: 135.00497512437812
gen: 52 best: 82.2 mean: 134.74328358208956
gen: 53 best: 82.2 mean: 134.12587064676617
gen: 54 best: 82.2 mean: 133.6089552238806
gen: 55 best: 82.2 mean: 133.58855721393036
gen: 56 best: 82.2 mean: 132.8681592039801
gen: 57 best: 82.2 mean: 132.98955223880597
gen: 58 best: 82.2 mean: 132.50199004975124
gen: 59 best: 82.2 mean: 133.2233830845771
gen: 60 best: 82.2 mean: 132.68059701492538
gen: 61 best: 82.2 mean: 132.82885572139304
gen: 62 best: 82.2 mean: 130.6676616915423
gen: 63 best: 82.2 mean: 132.11691542288557
gen: 64 best: 82.2 mean: 132.2323383084577
gen: 65 best: 82.2 mean: 131.10597014925372
gen: 66 best: 82.2 mean: 129.80746268656716
gen: 67 best: 82.2 mean: 130.76318407960198
gen: 68 best: 82.2 mean: 130.81990049751244
gen: 69 best: 82.2 mean: 131.64776119402984
gen: 70 best: 82.2 mean: 131.2636815920398
gen: 71 best: 82.2 mean: 129.4049751243781
gen: 72 best: 82.2 mean: 131.03980099502488
gen: 73 best: 82.2 mean: 130.73930348258708
gen: 74 best: 82.2 mean: 130.34228855721392
gen: 75 best: 82.2 mean: 128.72089552238805
gen: 76 best: 82.2 mean: 132.10746268656717
gen: 77 best: 82.2 mean: 129.52935323383085
gen: 78 best: 82.2 mean: 131.2676616915423
gen: 79 best: 82.2 mean: 128.64626865671642
gen: 80 best: 82.2 mean: 127.99004975124379
gen: 81 best: 82.2 mean: 130.68557213930347
gen: 82 best: 82.2 mean: 131.55621890547263
gen: 83 best: 82.2 mean: 129.32039800995025
gen: 84 best: 82.2 mean: 130.63034825870648
gen >85, new best = 78.300
gen: 85 best: 78.3 mean: 130.37313432835822
gen: 86 best: 78.3 mean: 129.4771144278607
gen: 87 best: 78.3 mean: 127.97064676616915
gen >88, new best = 67.600
gen: 88 best: 67.6 mean: 131.61094527363184
gen: 89 best: 67.6 mean: 131.50696517412936
gen: 90 best: 67.6 mean: 130.00099502487564
gen: 91 best: 67.6 mean: 129.49601990049752
gen: 92 best: 67.6 mean: 129.01641791044776
gen: 93 best: 67.6 mean: 128.71194029850747
gen: 94 best: 67.6 mean: 128.5990049751244
gen: 95 best: 67.6 mean: 126.98855721393035
gen: 96 best: 67.6 mean: 128.12985074626866
gen: 97 best: 67.6 mean: 128.95771144278606
gen: 98 best: 67.6 mean: 130.11691542288557
gen: 99 best: 67.6 mean: 129.96666666666667
