Generation,mean,best
0,119.88407960199005,63.4
1,124.26268656716418,63.4
2,123.78756218905473,62.7
3,120.01691542288557,60.4
4,119.48955223880597,51.9
5,118.45024875621891,51.9
6,118.75671641791045,51.9
7,115.12388059701493,51.9
8,117.12487562189055,51.9
9,117.13432835820896,51.9
10,116.11940298507463,51.9
11,115.68159203980099,46.2
12,113.03034825870647,46.2
13,113.6139303482587,46.2
14,114.11641791044777,46.2
15,113.19651741293532,46.2
16,109.07960199004975,46.2
17,109.22487562189055,46.2
18,106.3676616915423,46.2
19,103.83930348258707,46.2
20,103.6323383084577,46.2
21,101.79601990049751,46.2
22,97.66169154228855,42.3
23,98.70796019900497,42.3
24,95.55771144278607,36.5
25,90.18855721393035,33.8
26,91.73880597014926,33.8
27,89.8497512437811,33.8
28,87.08258706467662,31.1
29,85.52636815920398,30.1
30,82.83333333333333,18.7
31,86.92238805970149,18.7
32,83.16069651741293,18.7
33,82.53532338308457,18.7
34,82.74477611940299,18.7
35,81.8044776119403,18.7
36,81.79850746268657,18.7
37,80.71044776119403,18.7
38,81.60497512437811,18.7
39,77.87810945273633,18.7
40,77.15522388059702,18.7
41,81.64179104477611,18.7
42,77.27412935323383,18.7
43,81.93283582089552,18.7
44,82.25820895522388,18.7
45,80.81044776119403,18.7
46,79.81194029850747,18.7
47,81.70547263681593,18.7
48,77.94577114427861,18.7
49,79.9313432835821,18.7
50,75.7547263681592,18.7
51,77.72189054726368,18.7
52,77.92587064676617,18.7
53,75.59751243781095,18.7
54,78.75024875621891,18.7
55,80.93233830845772,18.7
56,79.04776119402985,18.7
57,77.2592039800995,18.7
58,79.04776119402985,18.7
59,80.0044776119403,18.7
60,77.0452736318408,18.7
61,78.06417910447762,18.7
62,76.11890547263681,18.7
63,75.34676616915422,18.7
64,80.19452736318408,18.7
65,78.25074626865671,18.7
66,77.8407960199005,18.7
67,77.42189054726369,18.7
68,77.31741293532339,18.7
69,74.0318407960199,18.7
70,78.71492537313434,18.7
71,75.72437810945273,18.7
72,77.99154228855721,18.7
73,76.98855721393035,18.7
74,77.46169154228856,18.7
75,74.9771144278607,18.7
76,78.18507462686567,18.7
77,76.97661691542288,18.7
78,76.42437810945273,18.7
79,75.55174129353234,18.7
80,76.84179104477612,18.7
81,76.35671641791045,18.7
82,75.28805970149254,18.7
83,76.18009950248756,18.7
84,75.44029850746269,18.7
85,74.94477611940299,18.7
86,76.58109452736318,18.7
87,77.38756218905473,18.7
88,75.60646766169154,18.7
89,78.50099502487562,18.7
90,78.06019900497512,18.7
91,74.97910447761194,18.7
92,74.81243781094527,18.7
93,75.94726368159203,18.7
94,73.60348258706468,18.7
95,75.17512437810946,18.7
96,75.28805970149254,18.7
97,73.73781094527364,18.7
98,74.89850746268657,18.7
99,75.63283582089552,18.7
random,"([[22], []], 1, 0, 128)"
