gen >0, new best = 139.000
gen >0, new best = 133.800
gen >0, new best = 133.200
gen >0, new best = 132.300
gen >0, new best = 104.700
gen: 0 best: 104.7 mean: 140.09825870646767
gen >1, new best = 102.800
gen >1, new best = 99.600
gen: 1 best: 99.6 mean: 140.23731343283583
gen: 2 best: 99.6 mean: 140.1179104477612
gen: 3 best: 99.6 mean: 138.86467661691543
gen: 4 best: 99.6 mean: 138.29303482587065
gen: 5 best: 99.6 mean: 137.0139303482587
gen: 6 best: 99.6 mean: 136.7233830845771
gen: 7 best: 99.6 mean: 136.5686567164179
gen: 8 best: 99.6 mean: 136.4641791044776
gen: 9 best: 99.6 mean: 136.82437810945274
gen: 10 best: 99.6 mean: 134.626368159204
gen: 11 best: 99.6 mean: 134.5915422885572
gen: 12 best: 99.6 mean: 136.86517412935322
gen >13, new best = 98.200
gen: 13 best: 98.2 mean: 134.91940298507464
gen: 14 best: 98.2 mean: 134.59701492537314
gen >15, new best = 96.300
gen: 15 best: 96.3 mean: 133.207960199005
gen: 16 best: 96.3 mean: 132.88407960199004
gen >17, new best = 91.800
gen: 17 best: 91.8 mean: 131.92039800995025
gen: 18 best: 91.8 mean: 132.33880597014925
gen: 19 best: 91.8 mean: 131.76318407960198
gen: 20 best: 91.8 mean: 131.30746268656716
gen >21, new best = 80.100
gen: 21 best: 80.1 mean: 131.618407960199
gen: 22 best: 80.1 mean: 130.6228855721393
gen: 23 best: 80.1 mean: 128.98457711442785
gen: 24 best: 80.1 mean: 132.33781094527365
gen: 25 best: 80.1 mean: 130.28258706467662
gen: 26 best: 80.1 mean: 130.4870646766169
gen: 27 best: 80.1 mean: 129.1592039800995
gen: 28 best: 80.1 mean: 130.41890547263682
gen: 29 best: 80.1 mean: 128.4223880597015
gen: 30 best: 80.1 mean: 128.36616915422886
gen: 31 best: 80.1 mean: 128.4542288557214
gen: 32 best: 80.1 mean: 126.94776119402985
gen: 33 best: 80.1 mean: 127.2179104477612
gen: 34 best: 80.1 mean: 127.57562189054727
gen: 35 best: 80.1 mean: 125.46417910447761
gen: 36 best: 80.1 mean: 127.84378109452736
gen: 37 best: 80.1 mean: 124.89850746268657
gen: 38 best: 80.1 mean: 125.26318407960198
gen: 39 best: 80.1 mean: 126.80796019900498
gen: 40 best: 80.1 mean: 127.25572139303483
gen: 41 best: 80.1 mean: 125.64875621890548
gen: 42 best: 80.1 mean: 125.37661691542289
gen: 43 best: 80.1 mean: 125.42089552238807
gen: 44 best: 80.1 mean: 124.56766169154228
gen: 45 best: 80.1 mean: 126.02636815920398
gen: 46 best: 80.1 mean: 124.68407960199005
gen: 47 best: 80.1 mean: 125.18756218905473
gen: 48 best: 80.1 mean: 125.12935323383084
gen: 49 best: 80.1 mean: 124.83880597014925
gen: 50 best: 80.1 mean: 124.63781094527363
gen: 51 best: 80.1 mean: 123.50199004975124
gen: 52 best: 80.1 mean: 124.51243781094527
gen: 53 best: 80.1 mean: 124.66517412935323
gen: 54 best: 80.1 mean: 124.42139303482587
gen: 55 best: 80.1 mean: 123.1955223880597
gen: 56 best: 80.1 mean: 122.49154228855721
gen: 57 best: 80.1 mean: 124.06467661691542
gen: 58 best: 80.1 mean: 122.72139303482587
gen: 59 best: 80.1 mean: 122.581592039801
gen: 60 best: 80.1 mean: 123.10099502487562
gen: 61 best: 80.1 mean: 123.72786069651741
gen: 62 best: 80.1 mean: 122.90398009950249
gen: 63 best: 80.1 mean: 122.79850746268657
gen: 64 best: 80.1 mean: 121.55174129353233
gen: 65 best: 80.1 mean: 122.94029850746269
gen: 66 best: 80.1 mean: 121.76318407960198
gen: 67 best: 80.1 mean: 123.84228855721393
gen: 68 best: 80.1 mean: 122.30348258706468
gen: 69 best: 80.1 mean: 122.7820895522388
gen: 70 best: 80.1 mean: 121.7134328358209
gen: 71 best: 80.1 mean: 123.0412935323383
gen: 72 best: 80.1 mean: 121.29701492537313
gen: 73 best: 80.1 mean: 122.58706467661692
gen: 74 best: 80.1 mean: 121.01243781094527
gen: 75 best: 80.1 mean: 122.12636815920398
gen: 76 best: 80.1 mean: 122.27412935323383
gen: 77 best: 80.1 mean: 120.76716417910448
gen: 78 best: 80.1 mean: 119.46865671641791
gen: 79 best: 80.1 mean: 120.82089552238806
gen: 80 best: 80.1 mean: 121.2542288557214
gen: 81 best: 80.1 mean: 120.23283582089552
gen: 82 best: 80.1 mean: 120.0636815920398
gen: 83 best: 80.1 mean: 120.44378109452737
gen: 84 best: 80.1 mean: 120.59800995024875
gen: 85 best: 80.1 mean: 119.35671641791045
gen: 86 best: 80.1 mean: 119.62786069651742
gen: 87 best: 80.1 mean: 120.18009950248756
gen: 88 best: 80.1 mean: 120.02338308457712
gen: 89 best: 80.1 mean: 120.83781094527363
gen: 90 best: 80.1 mean: 118.98308457711443
gen: 91 best: 80.1 mean: 120.31641791044777
gen: 92 best: 80.1 mean: 121.43333333333334
gen: 93 best: 80.1 mean: 121.24278606965174
gen: 94 best: 80.1 mean: 120.12089552238805
gen: 95 best: 80.1 mean: 119.14427860696517
gen: 96 best: 80.1 mean: 119.54776119402985
gen: 97 best: 80.1 mean: 119.84825870646766
gen: 98 best: 80.1 mean: 120.63880597014925
gen: 99 best: 80.1 mean: 119.84278606965174
