Exp	Best	Mean	StdDev
256N_graph22strictgen3rem50_114244graph.dat	1	41.0125	63.05087107843951
256N_graph22strictgen3rem70_571220graph.dat	1	35.526315789473685	63.34107208393604
256N_graph22mediumgen3rem50_799708graph.dat	1	45.44565217391305	64.23130147982415
256N_graph22mediumgen3rem70_542659graph.dat	1	32.101694915254235	55.624252397262666
256N_graph22laxgen3rem50_199927graph.dat	1	43.06122448979592	63.742597221492645
256N_graph22laxgen3rem70_771147graph.dat	1	47.25	65.59106265338289
256N_graph22leerygen3rem50_856830graph.dat	1	53.46153846153846	77.02879548517471
256N_graph22leerygen3rem70_371293graph.dat	1	49.47126436781609	67.74628786207425
