Exp	Best	Mean	StdDev
256N_graph19strictgen3rem50_85683graph.dat	1	104.73333333333333	66.94720971697691
256N_graph19strictgen3rem70_342732graph.dat	1	67.43333333333334	66.68117342165546
256N_graph19mediumgen3rem50_685464graph.dat	1	98.03333333333333	70.90532811824197
256N_graph19mediumgen3rem70_742586graph.dat	1	128.53333333333333	56.21905568597023
256N_graph19laxgen3rem50_485537graph.dat	1	127.43333333333334	59.01337889740672
256N_graph19laxgen3rem70_856830graph.dat	1	93.53333333333333	76.05030498879599
256N_graph19leerygen3rem50_342732graph.dat	1	104.93333333333334	80.25955117962941
256N_graph19leerygen3rem70_314171graph.dat	1	127.7	65.60749449059408
