Exp	Best	Mean	StdDev
768N_graph21strictgen3rem50_228488graph.dat	4	424.741935483871	83.17721762440586
768N_graph21strictgen3rem70_514098graph.dat	263	351.1333333333333	61.068122253394655
768N_graph21mediumgen3rem50_856830graph.dat	2	453.3225806451613	85.14291101768882
768N_graph21mediumgen3rem70_656903graph.dat	315	389.76666666666665	41.1774075056807
768N_graph21laxgen3rem50_257049graph.dat	447	483.06666666666666	20.086369065170096
768N_graph21laxgen3rem70_656903graph.dat	290	435.8333333333333	48.44796750696107
768N_graph21leerygen3rem50_428415graph.dat	2	486.6774193548387	91.55375191719051
768N_graph21leerygen3rem70_199927graph.dat	5	438.76666666666665	88.0846877852344
