Exp	Best	Mean	StdDev
1024N_graph18strictgen3rem50_599781graph.dat	1	504.4117647058824	187.8384972205173
1024N_graph18strictgen3rem70_257049graph.dat	357	469.06666666666666	76.98958082465157
1024N_graph18mediumgen3rem50_199927graph.dat	1	570.5	150.2880567443734
1024N_graph18mediumgen3rem70_199927graph.dat	401	521.4666666666667	67.60558819768937
1024N_graph18laxgen3rem50_485537graph.dat	1	531.8055555555555	239.806845820692
1024N_graph18laxgen3rem70_485537graph.dat	1	539.2258064516129	116.54369516372026
1024N_graph18leerygen3rem50_428415graph.dat	3	655.4516129032259	124.39215790801062
1024N_graph18leerygen3rem70_257049graph.dat	1	520.1428571428571	215.382469489198
