Exp	Best	Mean	StdDev
768N_graph21strictgen3rem50_228488graph.dat	375	427.96666666666664	30.906831319664953
768N_graph21strictgen3rem70_514098graph.dat	2	364.96666666666664	92.62126585665351
768N_graph21mediumgen3rem50_856830graph.dat	3	444.46666666666664	85.83229125581013
768N_graph21mediumgen3rem70_656903graph.dat	306	381.3	45.07930049738276
768N_graph21laxgen3rem50_257049graph.dat	2	441.1666666666667	119.29545488221902
768N_graph21laxgen3rem70_656903graph.dat	4	413.4	86.23324958119886
768N_graph21leerygen3rem50_428415graph.dat	453	505.5	24.41003891844501
768N_graph21leerygen3rem70_199927graph.dat	366	444.43333333333334	36.37735864823369
