Exp	Best	Mean	StdDev
512N_graph3strictgen3rem50_685464graph.dat	1	208.53333333333333	126.07133782990574
512N_graph3strictgen3rem70_371293graph.dat	2	206	85.21071920050122
512N_graph3mediumgen3rem50_799708graph.dat	2	273.53333333333336	122.61939306470065
512N_graph3mediumgen3rem70_285610graph.dat	1	209.2	111.96916242132622
512N_graph3laxgen3rem50_542659graph.dat	1	207.03333333333333	146.22573492910047
512N_graph3laxgen3rem70_456976graph.dat	1	227.63333333333333	106.24326906784364
512N_graph3leerygen3rem50_685464graph.dat	1	244.73333333333332	147.68907279220838
512N_graph3leerygen3rem70_828269graph.dat	1	237.13333333333333	121.53044428820658
