gen >0, new best = 322.200
gen >0, new best = 322.100
gen >0, new best = 321.900
gen >0, new best = 316.200
gen >0, new best = 316.100
gen: 0 best: 316.1 mean: 328.52885572139303
gen >1, new best = 310.300
gen >1, new best = 302.200
gen: 1 best: 302.2 mean: 326.84726368159204
gen: 2 best: 302.2 mean: 326.3238805970149
gen >3, new best = 282.900
gen: 3 best: 282.9 mean: 325.547263681592
gen: 4 best: 282.9 mean: 324.83233830845774
gen: 5 best: 282.9 mean: 325.37064676616916
gen: 6 best: 282.9 mean: 323.836815920398
gen: 7 best: 282.9 mean: 323.0497512437811
gen: 8 best: 282.9 mean: 323.2671641791045
gen: 9 best: 282.9 mean: 321.09850746268654
gen: 10 best: 282.9 mean: 320.8880597014925
gen: 11 best: 282.9 mean: 319.65820895522387
gen: 12 best: 282.9 mean: 319.826368159204
gen: 13 best: 282.9 mean: 318.7507462686567
gen: 14 best: 282.9 mean: 319.13830845771145
gen: 15 best: 282.9 mean: 317.8641791044776
gen: 16 best: 282.9 mean: 318.09303482587063
gen: 17 best: 282.9 mean: 317.9378109452736
gen: 18 best: 282.9 mean: 317.03781094527363
gen: 19 best: 282.9 mean: 317.2800995024876
gen: 20 best: 282.9 mean: 316.0537313432836
gen: 21 best: 282.9 mean: 315.6940298507463
gen: 22 best: 282.9 mean: 316.14328358208957
gen >23, new best = 275.300
gen: 23 best: 275.3 mean: 315.02487562189054
gen: 24 best: 275.3 mean: 315.79701492537316
gen: 25 best: 275.3 mean: 315.39353233830843
gen: 26 best: 275.3 mean: 315.7492537313433
gen: 27 best: 275.3 mean: 315.07960199004975
gen: 28 best: 275.3 mean: 314.747263681592
gen: 29 best: 275.3 mean: 314.9860696517413
gen: 30 best: 275.3 mean: 314.3238805970149
gen: 31 best: 275.3 mean: 313.7930348258706
gen: 32 best: 275.3 mean: 313.63830845771145
gen: 33 best: 275.3 mean: 312.6870646766169
gen: 34 best: 275.3 mean: 312.55621890547263
gen: 35 best: 275.3 mean: 313.7144278606965
gen: 36 best: 275.3 mean: 313.5542288557214
gen: 37 best: 275.3 mean: 313.4462686567164
gen: 38 best: 275.3 mean: 312.87860696517413
gen: 39 best: 275.3 mean: 313.0492537313433
gen: 40 best: 275.3 mean: 312.36019900497513
gen: 41 best: 275.3 mean: 311.9950248756219
gen: 42 best: 275.3 mean: 311.8681592039801
gen: 43 best: 275.3 mean: 312.81592039800995
gen: 44 best: 275.3 mean: 312.72487562189053
gen: 45 best: 275.3 mean: 311.0805970149254
gen: 46 best: 275.3 mean: 312.31592039800995
gen: 47 best: 275.3 mean: 312.1900497512438
gen >48, new best = 272.400
gen: 48 best: 272.4 mean: 312.2014925373134
gen: 49 best: 272.4 mean: 312.107960199005
gen: 50 best: 272.4 mean: 310.4865671641791
gen: 51 best: 272.4 mean: 311.747263681592
gen: 52 best: 272.4 mean: 310.48059701492537
gen: 53 best: 272.4 mean: 311.39303482587064
gen >54, new best = 268.700
gen: 54 best: 268.7 mean: 309.4462686567164
gen: 55 best: 268.7 mean: 310.4577114427861
gen: 56 best: 268.7 mean: 309.56666666666666
gen: 57 best: 268.7 mean: 309.8388059701493
gen: 58 best: 268.7 mean: 309.4860696517413
gen: 59 best: 268.7 mean: 309.18955223880596
gen: 60 best: 268.7 mean: 310.10746268656715
gen: 61 best: 268.7 mean: 309.15124378109454
gen: 62 best: 268.7 mean: 309.1094527363184
gen: 63 best: 268.7 mean: 308.8094527363184
gen: 64 best: 268.7 mean: 309.44975124378107
gen: 65 best: 268.7 mean: 309.19850746268656
gen: 66 best: 268.7 mean: 308.56069651741296
gen: 67 best: 268.7 mean: 309.21492537313435
gen: 68 best: 268.7 mean: 308.81990049751244
gen: 69 best: 268.7 mean: 307.12189054726366
gen: 70 best: 268.7 mean: 307.38955223880595
gen: 71 best: 268.7 mean: 306.8547263681592
gen: 72 best: 268.7 mean: 307.98805970149255
gen: 73 best: 268.7 mean: 307.3094527363184
gen: 74 best: 268.7 mean: 307.9248756218905
gen: 75 best: 268.7 mean: 307.0935323383085
gen: 76 best: 268.7 mean: 307.94228855721394
gen: 77 best: 268.7 mean: 307.2089552238806
gen: 78 best: 268.7 mean: 307.35820895522386
gen: 79 best: 268.7 mean: 307.65323383084575
gen: 80 best: 268.7 mean: 307.8388059701493
gen: 81 best: 268.7 mean: 308.2905472636816
gen: 82 best: 268.7 mean: 308.13283582089554
gen: 83 best: 268.7 mean: 307.63432835820896
gen: 84 best: 268.7 mean: 307.2164179104478
gen: 85 best: 268.7 mean: 307.07064676616915
gen: 86 best: 268.7 mean: 307.5278606965174
gen: 87 best: 268.7 mean: 306.47363184079603
gen: 88 best: 268.7 mean: 306.92935323383085
gen: 89 best: 268.7 mean: 306.0134328358209
gen: 90 best: 268.7 mean: 305.71542288557214
gen: 91 best: 268.7 mean: 304.8373134328358
gen >92, new best = 258.500
gen: 92 best: 258.5 mean: 304.81094527363183
gen: 93 best: 258.5 mean: 305.62189054726366
gen: 94 best: 258.5 mean: 304.93283582089555
gen: 95 best: 258.5 mean: 305.3298507462687
gen: 96 best: 258.5 mean: 306.1825870646766
gen: 97 best: 258.5 mean: 305.4766169154229
gen: 98 best: 258.5 mean: 305.1860696517413
gen: 99 best: 258.5 mean: 304.4726368159204
