gen >0, new best = 349.300
gen >0, new best = 344.600
gen >0, new best = 313.100
gen: 0 best: 313.1 mean: 355.80746268656713
gen: 1 best: 313.1 mean: 355.1701492537313
gen: 2 best: 313.1 mean: 355.61144278606963
gen: 3 best: 313.1 mean: 354.45721393034825
gen: 4 best: 313.1 mean: 353.9766169154229
gen: 5 best: 313.1 mean: 354.3179104477612
gen: 6 best: 313.1 mean: 353.7034825870647
gen: 7 best: 313.1 mean: 352.56318407960197
gen >8, new best = 308.300
gen: 8 best: 308.3 mean: 352.41990049751246
gen: 9 best: 308.3 mean: 351.0293532338308
gen: 10 best: 308.3 mean: 349.6820895522388
gen: 11 best: 308.3 mean: 349.44427860696516
gen: 12 best: 308.3 mean: 348.6457711442786
gen: 13 best: 308.3 mean: 347.4835820895522
gen >14, new best = 301.800
gen: 14 best: 301.8 mean: 347.4502487562189
gen: 15 best: 301.8 mean: 347.20746268656717
gen: 16 best: 301.8 mean: 347.03582089552236
gen: 17 best: 301.8 mean: 346.1094527363184
gen: 18 best: 301.8 mean: 346.0567164179104
gen: 19 best: 301.8 mean: 344.7776119402985
gen: 20 best: 301.8 mean: 345.281592039801
gen: 21 best: 301.8 mean: 343.692039800995
gen: 22 best: 301.8 mean: 344.3203980099502
gen: 23 best: 301.8 mean: 344.39651741293534
gen: 24 best: 301.8 mean: 343.73034825870644
gen: 25 best: 301.8 mean: 342.5965174129353
gen: 26 best: 301.8 mean: 342.7671641791045
gen: 27 best: 301.8 mean: 342.1134328358209
gen: 28 best: 301.8 mean: 341.2786069651741
gen: 29 best: 301.8 mean: 341.1980099502488
gen: 30 best: 301.8 mean: 340.5179104477612
gen: 31 best: 301.8 mean: 340.1318407960199
gen: 32 best: 301.8 mean: 339.68358208955226
gen: 33 best: 301.8 mean: 338.95721393034825
gen: 34 best: 301.8 mean: 339.8099502487562
gen: 35 best: 301.8 mean: 339.77562189054726
gen: 36 best: 301.8 mean: 338.42039800995025
gen: 37 best: 301.8 mean: 338.6497512437811
gen: 38 best: 301.8 mean: 337.43880597014925
gen: 39 best: 301.8 mean: 337.5054726368159
gen: 40 best: 301.8 mean: 336.6189054726368
gen: 41 best: 301.8 mean: 336.04676616915424
gen: 42 best: 301.8 mean: 335.5238805970149
gen: 43 best: 301.8 mean: 335.50845771144276
gen: 44 best: 301.8 mean: 335.10149253731345
gen: 45 best: 301.8 mean: 334.80298507462686
gen: 46 best: 301.8 mean: 334.0
gen: 47 best: 301.8 mean: 334.72089552238805
gen: 48 best: 301.8 mean: 332.55273631840794
gen >49, new best = 300.600
gen: 49 best: 300.6 mean: 333.2562189054726
gen >50, new best = 295.800
gen: 50 best: 295.8 mean: 332.7915422885572
gen: 51 best: 295.8 mean: 332.71890547263683
gen >52, new best = 292.200
gen >52, new best = 291.500
gen: 52 best: 291.5 mean: 332.8059701492537
gen: 53 best: 291.5 mean: 332.75522388059704
gen: 54 best: 291.5 mean: 331.59303482587063
gen: 55 best: 291.5 mean: 332.07960199004975
gen: 56 best: 291.5 mean: 331.2402985074627
gen: 57 best: 291.5 mean: 330.73383084577114
gen: 58 best: 291.5 mean: 330.22487562189053
gen: 59 best: 291.5 mean: 330.4124378109453
gen: 60 best: 291.5 mean: 330.09402985074627
gen: 61 best: 291.5 mean: 330.37512437810943
gen: 62 best: 291.5 mean: 329.6825870646766
gen: 63 best: 291.5 mean: 329.2487562189055
gen: 64 best: 291.5 mean: 329.1059701492537
gen: 65 best: 291.5 mean: 327.91990049751246
gen: 66 best: 291.5 mean: 328.7492537313433
gen: 67 best: 291.5 mean: 327.4089552238806
gen: 68 best: 291.5 mean: 327.48059701492537
gen: 69 best: 291.5 mean: 327.7497512437811
gen: 70 best: 291.5 mean: 328.2213930348259
gen: 71 best: 291.5 mean: 327.5189054726368
gen: 72 best: 291.5 mean: 327.70646766169153
gen: 73 best: 291.5 mean: 327.8791044776119
gen: 74 best: 291.5 mean: 327.8606965174129
gen >75, new best = 289.200
gen: 75 best: 289.2 mean: 327.3054726368159
gen: 76 best: 289.2 mean: 326.45870646766167
gen: 77 best: 289.2 mean: 326.99751243781094
gen: 78 best: 289.2 mean: 327.4706467661692
gen: 79 best: 289.2 mean: 326.41094527363185
gen: 80 best: 289.2 mean: 326.2363184079602
gen: 81 best: 289.2 mean: 325.4691542288557
gen: 82 best: 289.2 mean: 325.589552238806
gen: 83 best: 289.2 mean: 325.96119402985073
gen: 84 best: 289.2 mean: 325.3174129353234
gen: 85 best: 289.2 mean: 325.80646766169156
gen: 86 best: 289.2 mean: 326.30497512437813
gen >87, new best = 276.900
gen: 87 best: 276.9 mean: 325.8557213930348
gen: 88 best: 276.9 mean: 325.2089552238806
gen: 89 best: 276.9 mean: 325.7452736318408
gen >90, new best = 272.600
gen: 90 best: 272.6 mean: 323.4955223880597
gen: 91 best: 272.6 mean: 323.6646766169154
gen: 92 best: 272.6 mean: 323.86716417910446
gen: 93 best: 272.6 mean: 323.6537313432836
gen: 94 best: 272.6 mean: 323.781592039801
gen: 95 best: 272.6 mean: 323.96268656716416
gen: 96 best: 272.6 mean: 324.6358208955224
gen: 97 best: 272.6 mean: 322.863184079602
gen: 98 best: 272.6 mean: 323.06318407960197
gen: 99 best: 272.6 mean: 323.4492537313433
