gen >0, new best = 323.600
gen >0, new best = 321.500
gen >0, new best = 319.700
gen >0, new best = 317.800
gen >0, new best = 316.900
gen >0, new best = 314.000
gen: 0 best: 314.0 mean: 328.5696517412935
gen >1, new best = 310.800
gen >1, new best = 296.300
gen >1, new best = 287.800
gen: 1 best: 287.8 mean: 326.73333333333335
gen: 2 best: 287.8 mean: 326.9562189054726
gen: 3 best: 287.8 mean: 326.089552238806
gen: 4 best: 287.8 mean: 325.7054726368159
gen: 5 best: 287.8 mean: 325.073631840796
gen: 6 best: 287.8 mean: 325.4049751243781
gen >7, new best = 280.700
gen: 7 best: 280.7 mean: 323.7930348258706
gen: 8 best: 280.7 mean: 322.9004975124378
gen: 9 best: 280.7 mean: 322.39452736318407
gen: 10 best: 280.7 mean: 322.3900497512438
gen: 11 best: 280.7 mean: 321.2213930348259
gen: 12 best: 280.7 mean: 321.13980099502487
gen: 13 best: 280.7 mean: 319.80497512437813
gen: 14 best: 280.7 mean: 320.83034825870647
gen: 15 best: 280.7 mean: 319.5437810945274
gen: 16 best: 280.7 mean: 319.1084577114428
gen: 17 best: 280.7 mean: 318.9636815920398
gen: 18 best: 280.7 mean: 318.02985074626866
gen: 19 best: 280.7 mean: 316.8353233830846
gen: 20 best: 280.7 mean: 316.21542288557214
gen: 21 best: 280.7 mean: 315.6278606965174
gen: 22 best: 280.7 mean: 314.8960199004975
gen: 23 best: 280.7 mean: 313.7328358208955
gen: 24 best: 280.7 mean: 313.0910447761194
gen: 25 best: 280.7 mean: 313.3726368159204
gen: 26 best: 280.7 mean: 312.5124378109453
gen: 27 best: 280.7 mean: 314.089552238806
gen: 28 best: 280.7 mean: 313.22089552238805
gen: 29 best: 280.7 mean: 312.2840796019901
gen: 30 best: 280.7 mean: 311.49154228855724
gen: 31 best: 280.7 mean: 311.89651741293534
gen: 32 best: 280.7 mean: 311.81542288557216
gen: 33 best: 280.7 mean: 310.9890547263682
gen: 34 best: 280.7 mean: 310.918407960199
gen: 35 best: 280.7 mean: 309.9004975124378
gen >36, new best = 264.200
gen: 36 best: 264.2 mean: 311.0039800995025
gen: 37 best: 264.2 mean: 309.2805970149254
gen: 38 best: 264.2 mean: 310.0328358208955
gen: 39 best: 264.2 mean: 308.81542288557216
gen: 40 best: 264.2 mean: 309.37512437810943
gen: 41 best: 264.2 mean: 308.92089552238804
gen: 42 best: 264.2 mean: 308.4452736318408
gen: 43 best: 264.2 mean: 307.88855721393037
gen: 44 best: 264.2 mean: 307.47014925373134
gen: 45 best: 264.2 mean: 306.8716417910448
gen: 46 best: 264.2 mean: 306.6646766169154
gen: 47 best: 264.2 mean: 306.9189054726368
gen: 48 best: 264.2 mean: 305.9407960199005
gen: 49 best: 264.2 mean: 305.2034825870647
gen: 50 best: 264.2 mean: 305.17164179104475
gen: 51 best: 264.2 mean: 305.4965174129353
gen: 52 best: 264.2 mean: 304.37064676616916
gen: 53 best: 264.2 mean: 304.5089552238806
gen: 54 best: 264.2 mean: 303.42885572139306
gen: 55 best: 264.2 mean: 303.84179104477613
gen: 56 best: 264.2 mean: 302.79402985074626
gen: 57 best: 264.2 mean: 301.90398009950246
gen: 58 best: 264.2 mean: 301.4820895522388
gen: 59 best: 264.2 mean: 301.0089552238806
gen: 60 best: 264.2 mean: 301.6497512437811
gen: 61 best: 264.2 mean: 301.54328358208954
gen: 62 best: 264.2 mean: 300.66069651741293
gen: 63 best: 264.2 mean: 300.74477611940296
gen: 64 best: 264.2 mean: 300.3955223880597
gen: 65 best: 264.2 mean: 300.1228855721393
gen: 66 best: 264.2 mean: 299.3970149253731
gen: 67 best: 264.2 mean: 299.27363184079604
gen: 68 best: 264.2 mean: 299.5323383084577
gen: 69 best: 264.2 mean: 298.97910447761194
gen: 70 best: 264.2 mean: 298.7597014925373
gen: 71 best: 264.2 mean: 297.96567164179106
gen: 72 best: 264.2 mean: 298.4557213930348
gen: 73 best: 264.2 mean: 298.76119402985074
gen: 74 best: 264.2 mean: 297.61990049751245
gen: 75 best: 264.2 mean: 297.3771144278607
gen: 76 best: 264.2 mean: 298.91592039801
gen: 77 best: 264.2 mean: 297.60895522388057
gen: 78 best: 264.2 mean: 296.3850746268657
gen: 79 best: 264.2 mean: 296.78656716417913
gen: 80 best: 264.2 mean: 296.81990049751244
gen: 81 best: 264.2 mean: 297.95721393034825
gen: 82 best: 264.2 mean: 297.27014925373135
gen: 83 best: 264.2 mean: 297.33980099502486
gen: 84 best: 264.2 mean: 297.91144278606964
gen: 85 best: 264.2 mean: 297.35621890547264
gen: 86 best: 264.2 mean: 296.1646766169154
gen: 87 best: 264.2 mean: 295.19900497512435
gen: 88 best: 264.2 mean: 295.8960199004975
gen >89, new best = 260.900
gen: 89 best: 260.9 mean: 296.5134328358209
gen: 90 best: 260.9 mean: 296.42039800995025
gen: 91 best: 260.9 mean: 295.77014925373135
gen: 92 best: 260.9 mean: 295.9467661691542
gen: 93 best: 260.9 mean: 295.6427860696517
gen: 94 best: 260.9 mean: 294.60547263681593
gen: 95 best: 260.9 mean: 294.92985074626864
gen: 96 best: 260.9 mean: 295.2467661691542
gen: 97 best: 260.9 mean: 294.79751243781095
gen: 98 best: 260.9 mean: 294.93134328358207
gen: 99 best: 260.9 mean: 295.48258706467664
