Generation,mean,best
0,320.397512437811,280.5
1,316.307960199005,276.4
2,316.2930348258706,276.4
3,313.54129353233833,263.8
4,312.17114427860696,263.8
5,311.7049751243781,263.8
6,309.03781094527363,263.8
7,309.15223880597017,263.8
8,309.6283582089552,263.8
9,304.7328358208955,263.8
10,304.3099502487562,263.8
11,302.92587064676616,261.3
12,299.89850746268655,261.3
13,299.1009950248756,256.2
14,298.7417910447761,253.1
15,297.34776119402983,253.1
16,296.8318407960199,253.1
17,296.1666666666667,253.1
18,295.7094527363184,253.1
19,295.2781094527363,253.1
20,294.14925373134326,245.2
21,293.626368159204,245.2
22,292.72039800995026,245.2
23,292.27064676616914,245.2
24,289.8661691542288,245.2
25,289.2273631840796,245.2
26,289.771144278607,245.2
27,289.5845771144279,245.2
28,288.4338308457711,245.2
29,287.7651741293532,245.2
30,286.6771144278607,245.2
31,287.6761194029851,238.9
32,285.9034825870647,238.9
33,285.0402985074627,238.9
34,284.718407960199,238.9
35,284.63084577114427,238.9
36,282.7039800995025,238.9
37,283.65671641791045,238.9
38,281.4412935323383,238.9
39,281.1850746268657,238.9
40,280.3492537313433,238.2
41,281.62487562189057,238.2
42,279.88955223880595,238.2
43,279.98805970149255,238.2
44,280.1641791044776,238.2
45,278.59203980099505,238.2
46,278.04875621890545,238.2
47,280.34726368159204,238.2
48,279.07114427860694,238.2
49,278.37014925373137,238.2
50,278.2069651741294,238.2
51,279.9781094527363,238.2
52,277.7358208955224,238.2
53,279.144776119403,238.2
54,279.74776119402986,238.2
55,277.8099502487562,238.2
56,277.52039800995027,238.2
57,277.5731343283582,238.2
58,278.44278606965173,238.2
59,279.3328358208955,232.3
60,277.6671641791045,232.3
61,276.7358208955224,232.3
62,279.03781094527363,232.3
63,277.9248756218905,232.3
64,276.6208955223881,232.3
65,277.20746268656717,232.3
66,277.14328358208957,232.3
67,275.9686567164179,232.3
68,276.45174129353234,232.3
69,276.4960199004975,232.3
70,277.0497512437811,232.3
71,276.7497512437811,232.3
72,275.47860696517415,232.3
73,276.91592039801,232.3
74,275.3348258706468,232.3
75,274.37014925373137,232.3
76,275.9960199004975,232.3
77,276.4363184079602,232.3
78,275.18009950248756,232.3
79,276.1208955223881,232.3
80,275.4398009950249,232.3
81,274.9363184079602,232.3
82,274.02537313432833,232.3
83,274.46417910447764,232.3
84,276.07412935323384,232.3
85,273.59253731343284,232.3
86,275.86567164179104,232.3
87,275.4557213930348,232.3
88,276.00995024875624,232.3
89,274.1741293532338,232.3
90,276.4338308457711,232.3
91,276.18905472636817,232.3
92,274.9049751243781,232.3
93,274.2049751243781,232.3
94,276.61044776119405,232.3
95,276.7930348258706,232.3
96,274.38905472636816,232.3
97,275.271144278607,232.3
98,274.8094527363184,232.3
99,274.06169154228854,232.3
random,"([[9], [271, 304, 417], [7, 26, 56, 139, 149, 158, 191, 203, 233, 250, 282, 374, 375, 408, 412, 427, 442, 453], [3, 5, 25, 29, 62, 87, 109, 110, 144, 157, 169, 194, 195, 212, 218, 225, 248, 266, 267, 268, 285, 293, 294, 297, 306, 336, 339, 381, 388, 395, 403, 437, 446, 470, 474, 505], [1, 14, 24, 39, 46, 50, 53, 58, 64, 68, 70, 73, 76, 81, 86, 97, 101, 117, 129, 150, 151, 176, 184, 198, 204, 206, 228, 236, 238, 241, 249, 259, 265, 273, 276, 288, 296, 301, 310, 315, 327, 330, 341, 354, 356, 370, 382, 391, 393, 400, 401, 419, 424, 430, 441, 450, 452, 462, 471, 475, 486, 487, 493, 504, 508], [31, 40, 41, 49, 67, 71, 79, 98, 112, 134, 145, 159, 161, 166, 192, 197, 207, 219, 221, 231, 247, 256, 260, 263, 275, 281, 289, 303, 319, 322, 346, 351, 353, 361, 369, 371, 386, 389, 394, 405, 409, 411, 423, 425, 426, 438, 447, 456, 464, 472, 490, 495, 496, 501], [16, 22, 85, 154, 170, 199, 213, 230, 232, 253, 258, 283, 324, 357, 383, 402, 415, 421, 443, 457, 465, 478, 491, 492], [21, 32, 84, 94, 137, 140, 165, 177, 201, 254, 277, 432, 461, 473], [95, 126, 135, 211, 257, 300, 312, 329, 349, 350, 460], [8, 13, 61, 82, 147, 160, 185, 196, 224, 227, 261, 305, 314, 418, 481], [35, 47, 77, 80, 99, 121, 142, 200, 214, 272, 313, 343, 344, 359, 373, 384, 392, 398, 399, 413, 422, 434, 455, 477, 483, 489, 498], [17, 45, 51, 65, 92, 96, 111, 119, 120, 125, 128, 132, 136, 141, 155, 156, 167, 173, 182, 187, 215, 220, 222, 243, 251, 278, 299, 309, 317, 318, 321, 325, 332, 333, 334, 358, 362, 414, 439, 445, 448, 459, 482, 494, 500], [15, 38, 43, 44, 55, 60, 72, 88, 93, 102, 108, 122, 153, 162, 168, 174, 180, 190, 193, 210, 244, 269, 286, 311, 316, 323, 328, 338, 363, 376, 378, 397, 404, 416, 420, 444, 466, 467], [2, 6, 18, 28, 30, 59, 69, 74, 104, 106, 115, 152, 209, 270, 280, 290, 308, 335, 372, 449, 451], [19, 23, 91, 105, 138, 171, 179, 183, 189, 229, 237, 292, 507], [52, 83, 178, 226, 345, 360, 364, 390, 410, 476], [100, 118, 240, 262, 469], [511], []], 401, 4, 7)"
